participant_id,age,option,choice,identity,reward_1,reward_2,reward_3,probed_identity,probed_reward,context_rwd,trial_n
337.0,25.31,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337257.0
337.0,25.31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,337260.0
337.0,25.31,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,337261.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,337262.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337263.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.2413793103448276,337265.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.05263157894736842,337267.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337268.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337269.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.2413793103448276,337271.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337272.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,337273.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337274.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.6666666666666666,337276.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337277.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337278.0
337.0,25.31,2.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,337279.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,337280.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337281.0
337.0,25.31,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,337284.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,337285.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337287.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337288.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,337289.0
337.0,25.31,2.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337290.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337291.0
337.0,25.31,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337292.0
337.0,25.31,2.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337293.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337295.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337297.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337298.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337299.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337300.0
337.0,25.31,2.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337301.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337302.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.30434782608695654,337304.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337306.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337307.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337309.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337311.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337313.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337314.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337316.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337317.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337319.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337321.0
337.0,25.31,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,337322.0
337.0,25.31,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337323.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337324.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337326.0
337.0,25.31,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337327.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337328.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337329.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337330.0
337.0,25.31,2.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337331.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337333.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337334.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337335.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337337.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337338.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337340.0
337.0,25.31,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337341.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337342.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337343.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337345.0
337.0,25.31,2.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337346.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337348.0
337.0,25.31,2.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337349.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337351.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337353.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337354.0
337.0,25.31,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337355.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337356.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337357.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337358.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337360.0
337.0,25.31,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337361.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337362.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337363.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337364.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337366.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337368.0
337.0,25.31,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337369.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337370.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337371.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337372.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337374.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337375.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337377.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337379.0
337.0,25.31,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337380.0
337.0,25.31,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337381.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337382.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337384.0
337.0,25.31,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337385.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337386.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337388.0
337.0,25.31,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337389.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337390.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337392.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337393.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337394.0
337.0,25.31,2.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337395.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,337396.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337398.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337399.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337401.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337402.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337403.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337405.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337406.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.05263157894736842,337408.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337409.0
337.0,25.31,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337410.0
337.0,25.31,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337411.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337412.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337413.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337415.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337417.0
337.0,25.31,2.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337418.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337419.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337420.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337421.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337422.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337423.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337425.0
337.0,25.31,2.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337426.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337427.0
337.0,25.31,2.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337428.0
337.0,25.31,2.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337429.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337431.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337432.0
337.0,25.31,2.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,337433.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.05263157894736842,337435.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337436.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337438.0
337.0,25.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337443.0
337.0,25.31,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,337444.0
337.0,25.31,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337445.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337446.0
337.0,25.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337448.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337449.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337450.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337451.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337453.0
337.0,25.31,2.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337454.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337455.0
337.0,25.31,2.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337456.0
337.0,25.31,2.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,337457.0
337.0,25.31,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337458.0
337.0,25.31,2.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337459.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337461.0
337.0,25.31,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337463.0
337.0,25.31,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337464.0
337.0,25.31,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,337465.0
337.0,25.31,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,337468.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337470.0
337.0,25.31,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,337471.0
337.0,25.31,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337472.0
337.0,25.31,2.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337474.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337476.0
337.0,25.31,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337478.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,337240.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.3333333333333333,337242.0
337.0,25.31,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337243.0
337.0,25.31,3.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,337244.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337246.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337248.0
337.0,25.31,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,337249.0
337.0,25.31,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,337250.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337251.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337253.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337255.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337257.0
337.0,25.31,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,337260.0
337.0,25.31,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,337261.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337262.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337263.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.2,337265.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.3333333333333333,337267.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337268.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337269.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.2,337271.0
337.0,25.31,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337272.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337273.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337274.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.18518518518518517,337276.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337277.0
337.0,25.31,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,337278.0
337.0,25.31,3.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,337279.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,337280.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337281.0
337.0,25.31,3.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,337284.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,337285.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337287.0
337.0,25.31,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337288.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337289.0
337.0,25.31,3.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337290.0
337.0,25.31,3.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,337291.0
337.0,25.31,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,337292.0
337.0,25.31,3.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337293.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337295.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337297.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337298.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337299.0
337.0,25.31,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337300.0
337.0,25.31,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337301.0
337.0,25.31,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337302.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.2,337304.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337306.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337307.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337309.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337311.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337313.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337314.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337316.0
337.0,25.31,3.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337317.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337319.0
337.0,25.31,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337321.0
337.0,25.31,3.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337322.0
337.0,25.31,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337323.0
337.0,25.31,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337324.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337326.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337327.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337328.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337329.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337330.0
337.0,25.31,3.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,337331.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,337333.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337334.0
337.0,25.31,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,337335.0
337.0,25.31,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337337.0
337.0,25.31,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,337338.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337340.0
337.0,25.31,3.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337341.0
337.0,25.31,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,337342.0
337.0,25.31,3.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,337343.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337345.0
337.0,25.31,3.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337346.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,337348.0
337.0,25.31,3.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337349.0
337.0,25.31,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,337351.0
337.0,25.31,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337353.0
337.0,25.31,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337354.0
337.0,25.31,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337355.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,337356.0
337.0,25.31,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337357.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,337358.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337360.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337361.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337362.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337363.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337364.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337366.0
337.0,25.31,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,337368.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,337369.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337370.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337371.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,337372.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337374.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337375.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337377.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337379.0
337.0,25.31,3.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337380.0
337.0,25.31,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337381.0
337.0,25.31,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,337382.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337384.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337385.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337386.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337388.0
337.0,25.31,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,337389.0
337.0,25.31,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,337390.0
337.0,25.31,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337392.0
337.0,25.31,3.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,337393.0
337.0,25.31,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,337394.0
