participant_id,identity,reward_1,reward_2,reward_3,probed_identity,probed_reward,context_rwd,age,choice
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.3333333333333333,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.23076923076923078,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.23076923076923078,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.3333333333333333,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.23076923076923078,18.84,1.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.09090909090909091,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.3333333333333333,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.09090909090909091,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.09090909090909091,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.3333333333333333,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.09090909090909091,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.23076923076923078,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.23076923076923078,18.84,1.0
392.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.3333333333333333,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.17647058823529413,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.2,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.17647058823529413,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.13043478260869565,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.2,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.16666666666666666,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.17647058823529413,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.2,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.16666666666666666,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.16666666666666666,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.17647058823529413,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.2,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.17647058823529413,18.84,1.0
392.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.16666666666666666,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.13043478260869565,18.84,0.0
392.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.13043478260869565,18.84,0.0
392.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.2,18.84,1.0
392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.2,18.84,0.0
392.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,18.84,1.0
392.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.13043478260869565,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,18.84,1.0
392.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.84,1.0
392.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,18.84,0.0
392.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.13043478260869565,18.84,0.0
392.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.84,0.0
