"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","image","85","118703","0.0-85.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","show_choice","86","120709","0.0-86.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","87","121214","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","122450","0.0-88.0","1235.1999999955297","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","89","123220","0.0-89.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","90","123726","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","125608","0.0-91.0","1881.2999999970198","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
"","show_choice","92","125727","0.0-92.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","93","126229","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","127942","0.0-94.0","1711.2999999970198","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","95","128233","0.0-95.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","128737","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","130265","0.0-97.0","1526.7999999970198","run_exp/static/images/Set 6_rs/067a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","130742","0.0-98.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","131246","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","132604","0.0-100.0","1357.2000000029802","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","101","133251","0.0-101.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","133753","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","135419","0.0-103.0","1665","run_exp/static/images/Set 6_rs/132a.jpg","78","","","","","","learn","SR",""
"","show_choice","104","135758","0.0-104.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","136259","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","138265","0.0-106.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","show_choice","107","140270","0.0-107.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","108","140774","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","142277","0.0-109.0","1502.8999999985099","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","110","142777","0.0-110.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","111","143282","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","144958","0.0-112.0","1674.8000000044703","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","145289","0.0-113.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","145792","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","147083","0.0-115.0","1289.5","run_exp/static/images/Set 6_rs/141a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","147799","0.0-116.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","148303","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","149729","0.0-118.0","1425","run_exp/static/images/Set 6_rs/108a.jpg","86","","","","","","learn","SR",""
"","show_choice","119","150309","0.0-119.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","120","150815","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","152148","0.0-121.0","1332.2000000029802","run_exp/static/images/Set 6_rs/064a.jpg","86","","","","","","learn","SR",""
"","show_choice","122","152821","0.0-122.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","123","153325","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","155328","0.0-124.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","show_choice","125","157330","0.0-125.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","126","157836","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","158659","0.0-127.0","822.1000000014901","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","128","159841","0.0-128.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","160342","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","161270","0.0-130.0","927.2000000029802","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","131","162348","0.0-131.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","132","162852","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","164046","0.0-133.0","1192.6999999955297","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","134","164859","0.0-134.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","135","165361","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","167157","0.0-136.0","1795","run_exp/static/images/Set 6_rs/131a.jpg","86","","","","","","learn","SR",""
"","show_choice","137","167364","0.0-137.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","138","167867","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","169013","0.0-139.0","1145.0999999940395","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","140","169869","0.0-140.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","141","170375","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","171393","0.0-142.0","1017.5999999940395","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","143","172380","0.0-143.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","144","172884","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","174097","0.0-145.0","1212.5","run_exp/static/images/Set 6_rs/036a.jpg","86","","","","","","learn","SL",""
"","show_choice","146","174888","0.0-146.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","175389","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","176494","0.0-148.0","1103.7000000029802","run_exp/static/images/Set 6_rs/071a.jpg","86","","","","","","learn","SL",""
"","show_choice","149","177392","0.0-149.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","150","177893","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","179069","0.0-151.0","1175.5","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","152","179894","0.0-152.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","153","180396","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","181660","0.0-154.0","1262.8999999985099","run_exp/static/images/Set 6_rs/019a.jpg","78","","","","","","learn","SL",""
"","show_choice","155","182403","0.0-155.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","156","182908","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","183883","0.0-157.0","973.3999999985099","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","158","184915","0.0-158.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","159","185417","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","186555","0.0-160.0","1136.6000000014901","run_exp/static/images/Set 6_rs/091a.jpg","86","","","","","","learn","SL",""
"","show_choice","161","187419","0.0-161.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","162","187923","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","189020","0.0-163.0","1096","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","164","189925","0.0-164.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","165","190431","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","191614","0.0-166.0","1182.5","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","167","192437","0.0-167.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","192938","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","194004","0.0-169.0","1064.1999999955297","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","170","194942","0.0-170.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","171","195447","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","196409","0.0-172.0","960","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","197451","0.0-173.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","197952","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","199187","0.0-175.0","1234.2999999970198","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","176","199955","0.0-176.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","177","200459","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","201316","0.0-178.0","856.3999999985099","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","179","202462","0.0-179.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","180","202964","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","203870","0.0-181.0","905.1000000014901","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","182","204968","0.0-182.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","183","205469","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","206557","0.0-184.0","1087.3999999985099","run_exp/static/images/Set 6_rs/116a.jpg","86","","","","","","learn","SL",""
"","show_choice","185","207471","0.0-185.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","186","207975","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","208952","0.0-187.0","976.3999999985099","run_exp/static/images/Set 6_rs/178a.jpg","86","","","","","","learn","SR",""
"","show_choice","188","209981","0.0-188.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","189","210483","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","211471","0.0-190.0","987.0999999940395","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","191","212489","0.0-191.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","192","212990","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","214735","0.0-193.0","1744.5","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","194","214991","0.0-194.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","215495","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","256942","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","257951","0.0-197.0","1007.5999999940395","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","265454","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","269957","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","273459","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","276963","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","280465","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","284972","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","291474","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","298981","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","303488","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","309990","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","313496","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","317000","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","320507","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","328009","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","343747","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","345933","0.0-213.0","2184.8000000044703","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","352549","0.0-214.0","6614.69999999553","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","354435","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","355254","0.0-215.0-1.0","818.5","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","361331","0.0-215.0-2.0","6075.5","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","363224","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","363805","0.0-216.0-1.0","580.7999999970198","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","369805","0.0-216.0-2.0","5999","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","incorrect_q3","221","372526","0.0-217.0-0.0","null","run_exp/static/audio/clip_20_incorrect_similar.m4a","null","","","","","<div class='center'><p>That’s incorrect. It’s similar.</p><p><img src='run_exp/static/images/tutorial/test/boot_comparison.png' height='300'></p></div>","","",""
"","html-keyboard-response","222","373336","0.0-217.0-1.0","809.7999999970198","<div class='center'><p>That’s incorrect. It’s similar.</p><p><img src='run_exp/static/images/tutorial/test/boot_comparison.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
