"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","show_choice","14","53547","0.0-14.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","15","54053","0.0-15.0","null","<p></p>","null","","","","","","","",""
"","image","16","54931","0.0-16.0","877.2999999970198","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","17","56057","0.0-17.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","56559","0.0-18.0","null","<p></p>","null","","","","","","","",""
"","image","19","57373","0.0-19.0","813.1000000089407","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","20","58562","0.0-20.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","59067","0.0-21.0","null","<p></p>","null","","","","","","","",""
"","image","22","59897","0.0-22.0","828.5","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","23","61074","0.0-23.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","61580","0.0-24.0","null","<p></p>","null","","","","","","","",""
"","image","25","62449","0.0-25.0","867.5","run_exp/static/images/Set 6_rs/064a.jpg","86","","","","","","learn","SR",""
"","show_choice","26","63584","0.0-26.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","27","64090","0.0-27.0","null","<p></p>","null","","","","","","","",""
"","image","28","65114","0.0-28.0","1022.4000000059605","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","29","66092","0.0-29.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","30","66598","0.0-30.0","null","<p></p>","null","","","","","","","",""
"","image","31","68249","0.0-31.0","1649.4000000059605","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","32","68600","0.0-32.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","33","69101","0.0-33.0","null","<p></p>","null","","","","","","","",""
"","image","34","70526","0.0-34.0","1424.199999988079","run_exp/static/images/Set 6_rs/144a.jpg","78","","","","","","learn","SL",""
"","show_choice","35","71104","0.0-35.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","71609","0.0-36.0","null","<p></p>","null","","","","","","","",""
"","image","37","73542","0.0-37.0","1931.2000000029802","run_exp/static/images/Set 6_rs/148a.jpg","86","","","","","","learn","SR",""
"","show_choice","38","73611","0.0-38.0","null","run_exp/static/images/Set 6_rs/148a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","74116","0.0-39.0","null","<p></p>","null","","","","","","","",""
"","image","40","75986","0.0-40.0","1869","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","41","76122","0.0-41.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","42","76628","0.0-42.0","null","<p></p>","null","","","","","","","",""
"","image","43","78631","0.0-43.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","show_choice","44","80637","0.0-44.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","45","81141","0.0-45.0","null","<p></p>","null","","","","","","","",""
"","image","46","82244","0.0-46.0","1101.7999999970198","run_exp/static/images/Set 6_rs/066a.jpg","78","","","","","","learn","SL",""
"","show_choice","47","83148","0.0-47.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","48","83653","0.0-48.0","null","<p></p>","null","","","","","","","",""
"","image","49","84756","0.0-49.0","1101.7000000029802","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","50","85657","0.0-50.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","51","86161","0.0-51.0","null","<p></p>","null","","","","","","","",""
"","image","52","87420","0.0-52.0","1257.7000000029802","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","53","88164","0.0-53.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","54","88670","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","89678","0.0-55.0","1006.2999999970198","run_exp/static/images/Set 6_rs/006a.jpg","86","","","","","","learn","SL",""
"","show_choice","56","90677","0.0-56.0","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","57","91178","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","92247","0.0-58.0","1067.7999999970198","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","59","93182","0.0-59.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","60","93688","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","95304","0.0-61.0","1615.199999988079","run_exp/static/images/Set 6_rs/121a.jpg","78","","","","","","learn","SR",""
"","show_choice","62","95694","0.0-62.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","63","96200","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","97378","0.0-64.0","1177","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","65","98204","0.0-65.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","66","98706","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","100214","0.0-67.0","1506.5","run_exp/static/images/Set 6_rs/036a.jpg","86","","","","","","learn","SL",""
"","show_choice","68","100711","0.0-68.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","69","101215","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","102446","0.0-70.0","1229.5999999940395","run_exp/static/images/Set 6_rs/108a.jpg","78","","","","","","learn","SR",""
"","show_choice","71","103219","0.0-71.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","72","103721","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","104737","0.0-73.0","1015","run_exp/static/images/Set 6_rs/141a.jpg","78","","","","","","learn","SR",""
"","show_choice","74","105723","0.0-74.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","75","106229","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","107085","0.0-76.0","854.5999999940395","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","77","108233","0.0-77.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","78","108739","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","109639","0.0-79.0","898.8000000119209","run_exp/static/images/Set 6_rs/166a.jpg","86","","","","","","learn","SR",""
"","show_choice","80","110745","0.0-80.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","81","111249","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","112649","0.0-82.0","1399","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","83","113252","0.0-83.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","84","113756","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","115411","0.0-85.0","1654","run_exp/static/images/Set 6_rs/089a.jpg","78","","","","","","learn","SL",""
"","show_choice","86","115758","0.0-86.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","116261","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","117485","0.0-88.0","1222.3999999910593","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","89","118263","0.0-89.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","90","118767","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","120636","0.0-91.0","1867.2000000029802","run_exp/static/images/Set 6_rs/134a.jpg","86","","","","","","learn","SR",""
"","show_choice","92","120769","0.0-92.0","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","121275","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","122642","0.0-94.0","1365.5","run_exp/static/images/Set 6_rs/063a.jpg","86","","","","","","learn","SR",""
"","show_choice","95","123277","0.0-95.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","123778","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","125124","0.0-97.0","1345.199999988079","run_exp/static/images/Set 6_rs/091a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","125784","0.0-98.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","126289","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","127445","0.0-100.0","1155.0999999940395","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","101","128295","0.0-101.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","128801","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","130132","0.0-103.0","1329.4000000059605","run_exp/static/images/Set 6_rs/126a.jpg","86","","","","","","learn","SR",""
"","show_choice","104","130806","0.0-104.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","131307","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","132658","0.0-106.0","1349.7000000029802","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","133314","0.0-107.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","133818","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","135209","0.0-109.0","1390.3999999910593","run_exp/static/images/Set 6_rs/122a.jpg","78","","","","","","learn","SR",""
"","show_choice","110","135824","0.0-110.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","111","136330","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","137597","0.0-112.0","1266.0999999940395","run_exp/static/images/Set 6_rs/017a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","138335","0.0-113.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","138839","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","139971","0.0-115.0","1130.7999999970198","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","140845","0.0-116.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","141349","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","142559","0.0-118.0","1208.3999999910593","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","119","143356","0.0-119.0","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","120","143860","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","144667","0.0-121.0","805.3999999910593","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","122","145862","0.0-122.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","123","146365","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","147550","0.0-124.0","1184.1000000089407","run_exp/static/images/Set 6_rs/055a.jpg","78","","","","","","learn","SL",""
"","show_choice","125","148367","0.0-125.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","126","148868","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","149913","0.0-127.0","1043.800000011921","run_exp/static/images/Set 6_rs/060a.jpg","86","","","","","","learn","SL",""
"","show_choice","128","150871","0.0-128.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","151376","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","152052","0.0-130.0","674.2999999970198","run_exp/static/images/Set 6_rs/152a.jpg","86","","","","","","learn","SR",""
"","show_choice","131","153383","0.0-131.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","132","153884","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","154618","0.0-133.0","732.1000000089407","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","134","155891","0.0-134.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","135","156397","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","157094","0.0-136.0","696.6000000089407","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","137","158403","0.0-137.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","138","158909","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","159919","0.0-139.0","1008.5","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","140","160916","0.0-140.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","141","161418","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","162136","0.0-142.0","716.7000000029802","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","143","163422","0.0-143.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","144","163925","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","165248","0.0-145.0","1321.6000000089407","run_exp/static/images/Set 6_rs/116a.jpg","78","","","","","","learn","SL",""
"","show_choice","146","165928","0.0-146.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","166433","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","167374","0.0-148.0","940.5","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","168439","0.0-149.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","168945","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","170542","0.0-151.0","1596.2999999970198","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","152","170951","0.0-152.0","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","153","171457","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","172720","0.0-154.0","1261.7000000029802","run_exp/static/images/Set 6_rs/191a.jpg","78","","","","","","learn","SL",""
"","show_choice","155","173464","0.0-155.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","156","173965","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","175066","0.0-157.0","1100.1000000089407","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","158","175970","0.0-158.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","159","176474","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","177540","0.0-160.0","1065.2000000029802","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","161","178476","0.0-161.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","162","178981","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","180116","0.0-163.0","1133.0999999940395","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","164","180988","0.0-164.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","165","181493","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","182717","0.0-166.0","1222.5","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","167","183497","0.0-167.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","184003","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","185922","0.0-169.0","1917.300000011921","run_exp/static/images/Set 6_rs/131a.jpg","78","","","","","","learn","SR",""
"","show_choice","170","186010","0.0-170.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","171","186517","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","187608","0.0-172.0","1090.2999999970198","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","188519","0.0-173.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","189025","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","189754","0.0-175.0","727.5","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","176","191030","0.0-176.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","177","191536","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","192421","0.0-178.0","883.5","run_exp/static/images/Set 6_rs/132a.jpg","86","","","","","","learn","SR",""
"","show_choice","179","193539","0.0-179.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","180","194045","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","195104","0.0-181.0","1057.1000000089407","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","182","196051","0.0-182.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","183","196557","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","198018","0.0-184.0","1460.0999999940395","run_exp/static/images/Set 6_rs/071a.jpg","78","","","","","","learn","SL",""
"","show_choice","185","198562","0.0-185.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","186","199063","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","200646","0.0-187.0","1582.0999999940395","run_exp/static/images/Set 6_rs/067a.jpg","78","","","","","","learn","SL",""
"","show_choice","188","201070","0.0-188.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","189","201571","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","203176","0.0-190.0","1604","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","191","203577","0.0-191.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","192","204080","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","205909","0.0-193.0","1827.2999999970198","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","194","206082","0.0-194.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","195","206588","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","248079","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","249055","0.0-197.0","975.2000000029802","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","256561","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","261065","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","264572","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","268077","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","271579","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","276082","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","282584","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","290090","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","294595","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","301101","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","304605","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","308108","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","311610","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","319117","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","334831","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","343351","0.0-213.0","8519","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","348696","0.0-214.0","5342.5","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","350575","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","351761","0.0-215.0-1.0","1185.1000000089407","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","354123","0.0-215.0-2.0","2360.7999999970198","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","356008","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","356617","0.0-216.0-1.0","608.2999999970198","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","358469","0.0-216.0-2.0","1850.8999999910593","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","360536","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","361273","0.0-217.0-1.0","736.0999999940395","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
