"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","show_choice","71","114511","0.0-71.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","72","115027","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","115796","0.0-73.0","767.0999999642372","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","74","117039","0.0-74.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","75","117553","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","118098","0.0-76.0","542.0999999642372","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","77","119563","0.0-77.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","78","120079","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","120700","0.0-79.0","618.5999999642372","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","80","122083","0.0-80.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","81","122597","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","123358","0.0-82.0","758.8000000119209","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","83","124611","0.0-83.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","84","125126","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","125677","0.0-85.0","548.8000000119209","run_exp/static/images/Set 6_rs/014a.jpg","86","","","","","","learn","SL",""
"","show_choice","86","127139","0.0-86.0","null","run_exp/static/images/Set 6_rs/014a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","127654","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","128198","0.0-88.0","541.9000000357628","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","89","129666","0.0-89.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","90","130182","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","131013","0.0-91.0","828","run_exp/static/images/Set 6_rs/091a.jpg","86","","","","","","learn","SL",""
"","show_choice","92","132193","0.0-92.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","93","132704","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","133746","0.0-94.0","1039.3999999761581","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","95","134716","0.0-95.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","135231","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","136772","0.0-97.0","1537.8999999761581","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","98","137244","0.0-98.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","137758","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","138581","0.0-100.0","820.4000000357628","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","101","139777","0.0-101.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","102","140292","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","141013","0.0-103.0","717.9000000357628","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","104","142298","0.0-104.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","142811","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","143434","0.0-106.0","620.3000000119209","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","144819","0.0-107.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","145330","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","146510","0.0-109.0","1177.2999999523163","run_exp/static/images/Set 6_rs/191a.jpg","78","","","","","","learn","SL",""
"","show_choice","110","147340","0.0-110.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","111","147855","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","148665","0.0-112.0","806.6999999880791","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","149867","0.0-113.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","150383","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","151688","0.0-115.0","1303.199999988079","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","116","152386","0.0-116.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","117","152902","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","153588","0.0-118.0","682.8000000119209","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","119","154909","0.0-119.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","120","155425","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","156259","0.0-121.0","831.6000000238419","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","122","157437","0.0-122.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","123","157951","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","159097","0.0-124.0","1144.3999999761581","run_exp/static/images/Set 6_rs/116a.jpg","86","","","","","","learn","SL",""
"","show_choice","125","159966","0.0-125.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","126","160481","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","161713","0.0-127.0","1229.7000000476837","run_exp/static/images/Set 6_rs/085a.jpg","78","","","","","","learn","SL",""
"","show_choice","128","162495","0.0-128.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","163011","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","163867","0.0-130.0","854.1999999880791","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","131","165025","0.0-131.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","132","165537","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","166513","0.0-133.0","973.6999999880791","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","134","167552","0.0-134.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","135","168065","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","169471","0.0-136.0","1403.699999988079","run_exp/static/images/Set 6_rs/141a.jpg","78","","","","","","learn","SR",""
"","show_choice","137","170076","0.0-137.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","138","170592","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","171415","0.0-139.0","820.3999999761581","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","140","172608","0.0-140.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","141","173123","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","173934","0.0-142.0","808.7999999523163","run_exp/static/images/Set 6_rs/117a.jpg","86","","","","","","learn","SL",""
"","show_choice","143","175132","0.0-143.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","144","175646","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","176454","0.0-145.0","806.1999999880791","run_exp/static/images/Set 6_rs/134a.jpg","86","","","","","","learn","SR",""
"","show_choice","146","177659","0.0-146.0","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","147","178161","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","179160","0.0-148.0","996.5","run_exp/static/images/Set 6_rs/064a.jpg","78","","","","","","learn","SR",""
"","show_choice","149","180173","0.0-149.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","180689","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","181676","0.0-151.0","984.6000000238419","run_exp/static/images/Set 6_rs/144a.jpg","86","","","","","","learn","SL",""
"","show_choice","152","182693","0.0-152.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","153","183196","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","184012","0.0-154.0","814.1999999880791","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","155","185204","0.0-155.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","156","185712","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","187051","0.0-157.0","1337","run_exp/static/images/Set 6_rs/017a.jpg","86","","","","","","learn","SL",""
"","show_choice","158","187724","0.0-158.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","159","188240","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","189283","0.0-160.0","1041.300000011921","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","161","190256","0.0-161.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","162","190758","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","191682","0.0-163.0","921.5","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","164","192770","0.0-164.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","165","193286","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","194242","0.0-166.0","952.8999999761581","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","167","195303","0.0-167.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","168","195817","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","196644","0.0-169.0","824.2000000476837","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","170","197833","0.0-170.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","171","198335","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","199036","0.0-172.0","699","run_exp/static/images/Set 6_rs/172a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","200350","0.0-173.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","200857","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","201763","0.0-175.0","903.5999999642372","run_exp/static/images/Set 6_rs/050a.jpg","86","","","","","","learn","SL",""
"","show_choice","176","202875","0.0-176.0","null","run_exp/static/images/Set 6_rs/050a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","177","203388","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","204232","0.0-178.0","841.8999999761581","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","179","205394","0.0-179.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","180","205905","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","207266","0.0-181.0","1358","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","182","207916","0.0-182.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","183","208430","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","209287","0.0-184.0","851.5999999642372","run_exp/static/images/Set 6_rs/070a.jpg","86","","","","","","learn","SR",""
"","show_choice","185","210446","0.0-185.0","null","run_exp/static/images/Set 6_rs/070a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","186","210960","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","211857","0.0-187.0","895.1000000238419","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","188","212977","0.0-188.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","189","213487","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","214152","0.0-190.0","662.3999999761581","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","191","215498","0.0-191.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","192","216012","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","216726","0.0-193.0","711.3999999761581","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","194","218017","0.0-194.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","218534","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","256746","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","259270","0.0-197.0","2520.800000011921","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","266776","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","271291","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","274809","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","278322","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","281835","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","286341","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","292847","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","300356","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","304866","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","311381","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","314890","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","318395","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","321907","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","329419","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","371543","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game.</p><p> Try your best to remember these images because you’ll soon be tested on them in a practice game. In the practice game, you’ll be shown images and you’ll have to say if they are old (one of the three images belows), similar (similar to one of the images below but not exactly the same), or new (are not one of the images below nor similar to them).</p><p>Once you press the space bar you’ll be shown these images again but one at time. Then you’ll begin the practice game.</p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","372116","0.0-213.0","569.8000000119209","<div class='center'><p>Let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game.</p><p> Try your best to remember these images because you’ll soon be tested on them in a practice game. In the practice game, you’ll be shown images and you’ll have to say if they are old (one of the three images belows), similar (similar to one of the images below but not exactly the same), or new (are not one of the images below nor similar to them).</p><p>Once you press the space bar you’ll be shown these images again but one at time. Then you’ll begin the practice game.</p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","planet","214","374126","0.0-214.0","null","run_exp/static/images/tutorial/test/008a.jpg","null","","","","","","","",""
"","boot","215","376130","0.0-215.0","null","run_exp/static/images/tutorial/test/011a.jpg","null","","","","","","","",""
"","lemon","216","378134","0.0-216.0","null","run_exp/static/images/tutorial/test/018a.jpg","null","","","","","","","",""
"","practice_q1","217","383321","0.0-217.0","5181.599999964237","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","218","385245","0.0-218.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","386758","0.0-218.0-1.0","1510.699999988079","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","220","388125","0.0-218.0-2.0","1364.5","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","221","390026","0.0-219.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
