"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","image","52","123366","0.0-52.0","1367.6000000089407","run_exp/static/images/Set 6_rs/141a.jpg","86","","","","","","learn","SR",""
"","show_choice","53","124011","0.0-53.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","54","124515","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","125617","0.0-55.0","1099.2000000029802","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","56","126522","0.0-56.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","57","127027","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","129040","0.0-58.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","show_choice","59","131053","0.0-59.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","60","131558","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","133037","0.0-61.0","1477.2000000029802","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","62","133561","0.0-62.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","63","134064","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","135036","0.0-64.0","969.7999999970198","run_exp/static/images/Set 6_rs/172a.jpg","86","","","","","","learn","SR",""
"","show_choice","65","136072","0.0-65.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","66","136575","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","138592","0.0-67.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","show_choice","68","140595","0.0-68.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","69","141101","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","142248","0.0-70.0","1143.8999999910593","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","71","143108","0.0-71.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","72","143612","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","145260","0.0-73.0","1645.7000000029802","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","74","145617","0.0-74.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","75","146122","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","147309","0.0-76.0","1184.699999988079","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","77","148127","0.0-77.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","78","148629","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","149926","0.0-79.0","1294.9000000059605","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","80","150634","0.0-80.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","81","151143","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","152217","0.0-82.0","1072.6000000089407","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","83","153150","0.0-83.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","84","153656","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","154586","0.0-85.0","927.4000000059605","run_exp/static/images/Set 6_rs/006a.jpg","86","","","","","","learn","SL",""
"","show_choice","86","155663","0.0-86.0","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","156167","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","157289","0.0-88.0","1120.0999999940395","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","89","158184","0.0-89.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","90","158690","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","159962","0.0-91.0","1270.5","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","92","160695","0.0-92.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","161207","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","162030","0.0-94.0","820.9000000059605","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","95","163223","0.0-95.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","163739","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","164891","0.0-97.0","1150.6000000089407","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","98","165756","0.0-98.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","166271","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","167228","0.0-100.0","955","run_exp/static/images/Set 6_rs/085a.jpg","78","","","","","","learn","SL",""
"","show_choice","101","168282","0.0-101.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","168788","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","170797","0.0-103.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","show_choice","104","172804","0.0-104.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","105","173311","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","174761","0.0-106.0","1447.7000000029802","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","175317","0.0-107.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","175823","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","176815","0.0-109.0","990","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","110","177836","0.0-110.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","111","178338","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","179879","0.0-112.0","1537.800000011921","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","180358","0.0-113.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","180859","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","182108","0.0-115.0","1245.8999999910593","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","182866","0.0-116.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","183374","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","184915","0.0-118.0","1538.7999999970198","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","119","185392","0.0-119.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","120","185898","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","187366","0.0-121.0","1466","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","122","187917","0.0-122.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","123","188434","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","189701","0.0-124.0","1263.2999999970198","run_exp/static/images/Set 6_rs/066a.jpg","78","","","","","","learn","SL",""
"","show_choice","125","190449","0.0-125.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","126","190952","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","192647","0.0-127.0","1692.4000000059605","run_exp/static/images/Set 6_rs/166a.jpg","86","","","","","","learn","SR",""
"","show_choice","128","192957","0.0-128.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","129","193461","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","195077","0.0-130.0","1613.7999999970198","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","131","195465","0.0-131.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","132","195968","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","197043","0.0-133.0","1072.199999988079","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","134","197972","0.0-134.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","198476","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","199372","0.0-136.0","893.9000000059605","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","137","200486","0.0-137.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","138","200991","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","202838","0.0-139.0","1844.6000000089407","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","140","203008","0.0-140.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","141","203513","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","204487","0.0-142.0","971.6000000089407","run_exp/static/images/Set 6_rs/070a.jpg","86","","","","","","learn","SR",""
"","show_choice","143","205517","0.0-143.0","null","run_exp/static/images/Set 6_rs/070a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","144","206024","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","206763","0.0-145.0","737.6000000089407","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","146","208030","0.0-146.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","208533","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","209511","0.0-148.0","975.0999999940395","run_exp/static/images/Set 6_rs/132a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","210537","0.0-149.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","211044","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","212386","0.0-151.0","1338.6000000089407","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","152","213061","0.0-152.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","153","213567","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","214829","0.0-154.0","1259.2999999970198","run_exp/static/images/Set 6_rs/071a.jpg","78","","","","","","learn","SL",""
"","show_choice","155","215571","0.0-155.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","156","216074","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","218082","0.0-157.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","show_choice","158","220097","0.0-158.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","159","220602","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","221530","0.0-160.0","925.7999999970198","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","161","222618","0.0-161.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","162","223120","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","224675","0.0-163.0","1553.2999999970198","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","164","225124","0.0-164.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","165","225630","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","227092","0.0-166.0","1459.5999999940395","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","167","227645","0.0-167.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","168","228149","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","229441","0.0-169.0","1289.6000000089407","run_exp/static/images/Set 6_rs/008a.jpg","78","","","","","","learn","SL",""
"","show_choice","170","230165","0.0-170.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","171","230670","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","231432","0.0-172.0","759.0999999940395","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","232684","0.0-173.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","233190","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","234595","0.0-175.0","1403.2000000029802","run_exp/static/images/Set 6_rs/063a.jpg","78","","","","","","learn","SR",""
"","show_choice","176","235194","0.0-176.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","177","235701","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","236983","0.0-178.0","1279.9000000059605","run_exp/static/images/Set 6_rs/064a.jpg","86","","","","","","learn","SR",""
"","show_choice","179","237706","0.0-179.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","180","238213","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","239954","0.0-181.0","1739.1000000089407","run_exp/static/images/Set 6_rs/116a.jpg","78","","","","","","learn","SL",""
"","show_choice","182","240217","0.0-182.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","183","240721","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","242727","0.0-184.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","show_choice","185","244732","0.0-185.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","186","245236","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","246243","0.0-187.0","1004.5","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","188","247256","0.0-188.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","189","247757","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","248921","0.0-190.0","1161.7999999970198","run_exp/static/images/Set 6_rs/152a.jpg","78","","","","","","learn","SR",""
"","show_choice","191","249763","0.0-191.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","192","250267","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","252044","0.0-193.0","1775.0999999940395","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","194","252273","0.0-194.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","252778","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","290971","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","291858","0.0-197.0","884","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","299375","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","303894","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","307402","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","310909","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","314417","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","318928","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","325443","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","332954","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","337471","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","343991","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","347499","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","351011","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","354517","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","362030","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","404151","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game.</p><p> Try your best to remember these images because you’ll soon be tested on them in a practice game. In the practice game, you’ll be shown images and you’ll have to say if they are old (one of the three images belows), similar (similar to one of the images below but not exactly the same), or new (are not one of the images below nor similar to them).</p><p>Once you press the space bar you’ll be shown these images again but one at time. Then you’ll begin the practice game.</p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","404827","0.0-213.0","670.7000000029802","<div class='center'><p>Let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game.</p><p> Try your best to remember these images because you’ll soon be tested on them in a practice game. In the practice game, you’ll be shown images and you’ll have to say if they are old (one of the three images belows), similar (similar to one of the images below but not exactly the same), or new (are not one of the images below nor similar to them).</p><p>Once you press the space bar you’ll be shown these images again but one at time. Then you’ll begin the practice game.</p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","planet","214","406836","0.0-214.0","null","run_exp/static/images/tutorial/test/008a.jpg","null","","","","","","","",""
"","boot","215","408852","0.0-215.0","null","run_exp/static/images/tutorial/test/011a.jpg","null","","","","","","","",""
"","lemon","216","410863","0.0-216.0","null","run_exp/static/images/tutorial/test/018a.jpg","null","","","","","","","",""
"","practice_q1","217","416028","0.0-217.0","5161.0999999940395","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","218","417951","0.0-218.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","419041","0.0-218.0-1.0","1087.5999999940395","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","220","421409","0.0-218.0-2.0","2364.2999999970198","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","221","423311","0.0-219.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
