"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","image","70","98161","0.0-70.0","1006","run_exp/static/images/Set 6_rs/012a.jpg","78","","","","","","learn","SR",""
"","show_choice","71","99158","0.0-71.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","72","99660","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","100511","0.0-73.0","847.8999999761581","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","74","101666","0.0-74.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","75","102168","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","103230","0.0-76.0","1059.5","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","77","104172","0.0-77.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","78","104680","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","105821","0.0-79.0","1138.199999988079","run_exp/static/images/Set 6_rs/144a.jpg","78","","","","","","learn","SL",""
"","show_choice","80","106689","0.0-80.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","81","107191","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","107802","0.0-82.0","608.8000000119209","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","83","109201","0.0-83.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","84","109703","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","110995","0.0-85.0","1290","run_exp/static/images/Set 6_rs/066a.jpg","78","","","","","","learn","SL",""
"","show_choice","86","111708","0.0-86.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","112214","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","113393","0.0-88.0","1174.300000011921","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","89","114222","0.0-89.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","90","114724","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","115581","0.0-91.0","853.8000000119209","run_exp/static/images/Set 6_rs/075a.jpg","78","","","","","","learn","SR",""
"","show_choice","92","116729","0.0-92.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","117235","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","118310","0.0-94.0","1071.9000000059605","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","95","119240","0.0-95.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","96","119743","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","120777","0.0-97.0","1032","run_exp/static/images/Set 6_rs/167a.jpg","78","","","","","","learn","SL",""
"","show_choice","98","121749","0.0-98.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","122253","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","123340","0.0-100.0","1085.199999988079","run_exp/static/images/Set 6_rs/129a.jpg","78","","","","","","learn","SL",""
"","show_choice","101","124257","0.0-101.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","124759","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","125892","0.0-103.0","1128.800000011921","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","104","126767","0.0-104.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","127274","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","128200","0.0-106.0","923.3000000119209","run_exp/static/images/Set 6_rs/091a.jpg","86","","","","","","learn","SL",""
"","show_choice","107","129280","0.0-107.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","108","129783","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","130901","0.0-109.0","1116.0999999940395","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","110","131788","0.0-110.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","111","132289","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","133395","0.0-112.0","1102.800000011921","run_exp/static/images/Set 6_rs/132a.jpg","78","","","","","","learn","SR",""
"","show_choice","113","134293","0.0-113.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","114","134795","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","136798","0.0-115.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","show_choice","116","138800","0.0-116.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","117","139305","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","139950","0.0-118.0","642.5999999940395","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","119","141309","0.0-119.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","120","141813","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","143820","0.0-121.0","null","run_exp/static/images/Set 6_rs/148a.jpg","null","","","","","","learn","SR",""
"","show_choice","122","145826","0.0-122.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","123","146330","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","147329","0.0-124.0","996.3000000119209","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","125","148339","0.0-125.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","126","148841","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","150846","0.0-127.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","show_choice","128","152853","0.0-128.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","129","153355","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","155361","0.0-130.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","show_choice","131","157366","0.0-131.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","132","157870","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","158557","0.0-133.0","685.1999999880791","run_exp/static/images/Set 6_rs/134a.jpg","86","","","","","","learn","SR",""
"","show_choice","134","159877","0.0-134.0","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","160379","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","161334","0.0-136.0","953.1000000238419","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","137","162388","0.0-137.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","138","162894","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","164103","0.0-139.0","1205.6000000238419","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","140","164900","0.0-140.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","141","165405","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","166254","0.0-142.0","844.7999999821186","run_exp/static/images/Set 6_rs/131a.jpg","78","","","","","","learn","SR",""
"","show_choice","143","167411","0.0-143.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","144","167913","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","168968","0.0-145.0","1051.9000000059605","run_exp/static/images/Set 6_rs/017a.jpg","78","","","","","","learn","SL",""
"","show_choice","146","169920","0.0-146.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","170425","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","171411","0.0-148.0","983.6999999880791","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","172429","0.0-149.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","172931","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","173726","0.0-151.0","792.7000000178814","run_exp/static/images/Set 6_rs/166a.jpg","78","","","","","","learn","SR",""
"","show_choice","152","174936","0.0-152.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","153","175441","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","176300","0.0-154.0","857.5","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","155","177449","0.0-155.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","156","177954","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","178650","0.0-157.0","693","run_exp/static/images/Set 6_rs/122a.jpg","78","","","","","","learn","SR",""
"","show_choice","158","179960","0.0-158.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","159","180463","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","181283","0.0-160.0","817.4000000059605","run_exp/static/images/Set 6_rs/117a.jpg","86","","","","","","learn","SL",""
"","show_choice","161","182467","0.0-161.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","162","182971","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","183742","0.0-163.0","768.5999999940395","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","164","184977","0.0-164.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","165","185481","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","186118","0.0-166.0","635.3999999761581","run_exp/static/images/Set 6_rs/063a.jpg","78","","","","","","learn","SR",""
"","show_choice","167","187487","0.0-167.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","187991","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","188527","0.0-169.0","533.7000000178814","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","170","189995","0.0-170.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","171","190500","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","191362","0.0-172.0","859.1999999880791","run_exp/static/images/Set 6_rs/152a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","192507","0.0-173.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","193015","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","193897","0.0-175.0","880","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","176","195021","0.0-176.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","177","195526","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","196060","0.0-178.0","530.1999999880791","run_exp/static/images/Set 6_rs/007a.jpg","78","","","","","","learn","SR",""
"","show_choice","179","197533","0.0-179.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","180","198041","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","198168","0.0-181.0","123.2000000178814","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","182","200046","0.0-182.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","183","200553","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","201495","0.0-184.0","937.5","run_exp/static/images/Set 6_rs/036a.jpg","86","","","","","","learn","SL",""
"","show_choice","185","202563","0.0-185.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","186","203066","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","203659","0.0-187.0","590.5999999940395","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","188","205071","0.0-188.0","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","189","205577","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","206755","0.0-190.0","1174.5","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","191","207582","0.0-191.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","192","208087","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","208748","0.0-193.0","659.0999999940395","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","194","210093","0.0-194.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","195","210595","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","252079","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","252877","0.0-197.0","795.3000000119209","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","260383","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","264887","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","268393","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","271898","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","275402","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","279911","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","286416","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","293922","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","298428","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","304932","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","308439","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","311946","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","315454","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","322960","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","338754","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","340580","0.0-213.0","1823.8999999761581","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","348094","0.0-214.0","7512.699999988079","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","350015","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","351643","0.0-215.0-1.0","1626.7000000178814","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","357639","0.0-215.0-2.0","5995.399999976158","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","incorrect_q2","218","360695","0.0-216.0-0.0","null","run_exp/static/audio/clip_19_incorrect_old.m4a","null","","","","","<div class='center'><p>That’s incorrect. It’s old.</p></div>","","",""
"","html-keyboard-response","219","362004","0.0-216.0-1.0","1306.800000011921","<div class='center'><p>That’s incorrect. It’s old.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","367164","0.0-216.0-2.0","5158.200000017881","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","369100","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","370220","0.0-217.0-1.0","1118.9000000059605","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","repeat","223","374952","0.0-218.0-0.0","null","run_exp/static/audio/clip_21_practice_again.m4a","null","","","","","<div class='center'><p>Oops. you missed at least one of these questions. Let's try practiceing again. </p></div>","","",""
