"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","html-keyboard-response","27","105299","0.0-27.0","null","<p></p>","null","","","","","","","",""
"","image","28","109402","0.0-28.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","show_choice","29","113375","0.0-29.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","30","114379","0.0-30.0","null","<p></p>","null","","","","","","","",""
"","image","31","118375","0.0-31.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","show_choice","32","121762","0.0-32.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","33","123689","0.0-33.0","null","<p></p>","null","","","","","","","",""
"","image","34","126576","0.0-34.0","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","show_choice","35","129055","0.0-35.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","36","130528","0.0-36.0","null","<p></p>","null","","","","","","","",""
"","image","37","134316","0.0-37.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","show_choice","38","138375","0.0-38.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","39","139373","0.0-39.0","null","<p></p>","null","","","","","","","",""
"","image","40","143374","0.0-40.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","show_choice","41","147350","0.0-41.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","42","148398","0.0-42.0","null","<p></p>","null","","","","","","","",""
"","image","43","151055","0.0-43.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","show_choice","44","155552","0.0-44.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","45","156273","0.0-45.0","null","<p></p>","null","","","","","","","",""
"","image","46","159175","0.0-46.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","show_choice","47","163478","0.0-47.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","48","164300","0.0-48.0","null","<p></p>","null","","","","","","","",""
"","image","49","168403","0.0-49.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","show_choice","50","172352","0.0-50.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","51","173376","0.0-51.0","null","<p></p>","null","","","","","","","",""
"","image","52","177374","0.0-52.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","show_choice","53","180055","0.0-53.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","54","181548","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","185301","0.0-55.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","show_choice","56","189374","0.0-56.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","57","190381","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","193055","0.0-58.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","show_choice","59","197083","0.0-59.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","60","198055","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","202524","0.0-61.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","show_choice","62","205055","0.0-62.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","63","206552","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","210273","0.0-64.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","show_choice","65","213575","0.0-65.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","66","215793","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","219172","0.0-67.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","show_choice","68","223484","0.0-68.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","69","224329","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","227117","0.0-70.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","show_choice","71","231523","0.0-71.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","72","232318","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","236410","0.0-73.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","show_choice","74","240373","0.0-74.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","75","241375","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","244056","0.0-76.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","show_choice","77","247055","0.0-77.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","78","248552","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","251086","0.0-79.0","null","run_exp/static/images/Set 6_rs/148a.jpg","null","","","","","","learn","SR",""
"","show_choice","80","255528","0.0-80.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","81","256286","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","260433","0.0-82.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","show_choice","83","263055","0.0-83.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","84","264524","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","267298","0.0-85.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","show_choice","86","271428","0.0-86.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","87","272328","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","276413","0.0-88.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","show_choice","89","280374","0.0-89.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","90","281376","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","285374","0.0-91.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","show_choice","92","289381","0.0-92.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","93","290387","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","294375","0.0-94.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","show_choice","95","298373","0.0-95.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","96","299055","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","302616","0.0-97.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","show_choice","98","306218","0.0-98.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","99","307470","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","310426","0.0-100.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","show_choice","101","314347","0.0-101.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","102","315404","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","318727","0.0-103.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","show_choice","104","322136","0.0-104.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","105","323098","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","326419","0.0-106.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","show_choice","107","329055","0.0-107.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","108","330163","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","334489","0.0-109.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","show_choice","110","338329","0.0-110.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","111","339301","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","343373","0.0-112.0","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","show_choice","113","347264","0.0-113.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","114","348402","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","352373","0.0-115.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","show_choice","116","356304","0.0-116.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","117","357403","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","361316","0.0-118.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","show_choice","119","364609","0.0-119.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","120","366677","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","369055","0.0-121.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","show_choice","122","372055","0.0-122.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","123","373550","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","376055","0.0-124.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","show_choice","125","380547","0.0-125.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","126","381298","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","385397","0.0-127.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","show_choice","128","389356","0.0-128.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","129","390396","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","394374","0.0-130.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","show_choice","131","397055","0.0-131.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","132","398547","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","402297","0.0-133.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","show_choice","134","405482","0.0-134.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","135","406055","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","410537","0.0-136.0","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","show_choice","137","414305","0.0-137.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","138","415403","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","419377","0.0-139.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","show_choice","140","422144","0.0-140.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","141","423478","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","426055","0.0-142.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","show_choice","143","430541","0.0-143.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","144","431222","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","435454","0.0-145.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","show_choice","146","438463","0.0-146.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","147","439055","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","443547","0.0-148.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","show_choice","149","447297","0.0-149.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","150","448431","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","452346","0.0-151.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","show_choice","152","455055","0.0-152.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","153","456554","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","460298","0.0-154.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","show_choice","155","463055","0.0-155.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","156","464055","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","468547","0.0-157.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","show_choice","158","472305","0.0-158.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","159","473404","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","476055","0.0-160.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","show_choice","161","480553","0.0-161.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","162","481297","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","484614","0.0-163.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","show_choice","164","488247","0.0-164.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","165","489453","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","492055","0.0-166.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","show_choice","167","494058","0.0-167.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","168","494559","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","496566","0.0-169.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","show_choice","170","498569","0.0-170.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","171","499072","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","501075","0.0-172.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","show_choice","173","503078","0.0-173.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","174","503579","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","505580","0.0-175.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","show_choice","176","507581","0.0-176.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","177","508083","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","511288","0.0-178.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","show_choice","179","514055","0.0-179.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","180","515550","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","519021","0.0-181.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","show_choice","182","521055","0.0-182.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","183","522549","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","525795","0.0-184.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","show_choice","185","528600","0.0-185.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","186","530774","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","534186","0.0-187.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","show_choice","188","537055","0.0-188.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","189","538550","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","541055","0.0-190.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","show_choice","191","545520","0.0-191.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","192","546303","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","550427","0.0-193.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","show_choice","194","553055","0.0-194.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","195","554548","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","595914","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","637772","0.0-197.0","41856.99000000022","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","645475","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","650088","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","653799","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","657852","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","661548","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","666088","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","672617","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","680123","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","684673","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","691303","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","695003","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","698629","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","702215","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","709991","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","725740","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","743300","0.0-213.0","17558.474999997998","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","744328","0.0-214.0","1026.5199999848846","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","746238","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","746971","0.0-215.0-1.0","730.6849999877159","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","748169","0.0-215.0-2.0","1197.634999989532","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","750069","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","750657","0.0-216.0-1.0","587.165000004461","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","751646","0.0-216.0-2.0","987.3800000059418","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","753668","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","753956","0.0-217.0-1.0","286.8400000152178","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","begin_text","223","769016","0.0-218.0-0.0","null","run_exp/static/audio/clip_22_begin_test.m4a","null","","","","","<div class='center'><p>Now it’s your turn. For each item, you need to indicate if the item is <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key. </p></div>","","",""
"","html-keyboard-response","224","781310","0.0-218.0-1.0","12291.86500000651","<div class='center'><p>Now it’s your turn. For each item, you need to indicate if the item is <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","225","785401","0.0-219.0-0.0","null","run_exp/static/images/Set 6_rs/060b.jpg","null","","","","","","test","TL","3"
"","show_choice","226","786378","0.0-219.0-1.0","null","run_exp/static/images/Set 6_rs/060b.jpg","null","","","","","","test","TL",""
"","html-keyboard-response","227","787388","0.0-219.0-2.0","null","<p></p>","null","","","","","","","",""
"","image","228","792278","0.0-220.0-0.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","test","TR","3"
"","show_choice","229","793386","0.0-220.0-1.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","test","TR",""
"","html-keyboard-response","230","794382","0.0-220.0-2.0","null","<p></p>","null","","","","","","","",""
"","image","231","799248","0.0-221.0-0.0","null","run_exp/static/images/Set 6_rs/109a.jpg","null","","","","","","test","TF","5"
"","show_choice","232","800433","0.0-221.0-1.0","null","run_exp/static/images/Set 6_rs/109a.jpg","null","","","","","","test","TF",""
"","html-keyboard-response","233","801353","0.0-221.0-2.0","null","<p></p>","null","","","","","","","",""
"","image","234","806889","0.0-222.0-0.0","null","run_exp/static/images/Set 6_rs/095b.jpg","null","","","","","","test","TL","5"
"","show_choice","235","808626","0.0-222.0-1.0","null","run_exp/static/images/Set 6_rs/095b.jpg","null","","","","","","test","TL",""
"","html-keyboard-response","236","810760","0.0-222.0-2.0","null","<p></p>","null","","","","","","","",""
