"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","show_choice","35","145564","0.0-35.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","36","146068","0.0-36.0","null","<p></p>","null","","","","","","","",""
"","image","37","147181","0.0-37.0","1111.6000000014901","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","38","148073","0.0-38.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","39","148579","0.0-39.0","null","<p></p>","null","","","","","","","",""
"","image","40","150053","0.0-40.0","1474.1999999955297","run_exp/static/images/Set 6_rs/117a.jpg","78","","","","","","learn","SL",""
"","show_choice","41","150584","0.0-41.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","42","151087","0.0-42.0","null","<p></p>","null","","","","","","","",""
"","image","43","152079","0.0-43.0","991.6999999955297","run_exp/static/images/Set 6_rs/123a.jpg","86","","","","","","learn","SL",""
"","show_choice","44","153092","0.0-44.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","45","153597","0.0-45.0","null","<p></p>","null","","","","","","","",""
"","image","46","154631","0.0-46.0","1032.8000000044703","run_exp/static/images/Set 6_rs/152a.jpg","86","","","","","","learn","SR",""
"","show_choice","47","155602","0.0-47.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","48","156105","0.0-48.0","null","<p></p>","null","","","","","","","",""
"","image","49","157430","0.0-49.0","1323.8999999985099","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","50","158111","0.0-50.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","51","158616","0.0-51.0","null","<p></p>","null","","","","","","","",""
"","image","52","159621","0.0-52.0","1004.6999999955297","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","53","160621","0.0-53.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","54","161126","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","162085","0.0-55.0","957.7000000029802","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","56","163132","0.0-56.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","57","163635","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","165052","0.0-58.0","1416.8000000044703","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","59","165639","0.0-59.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","60","166142","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","167533","0.0-61.0","1390.4000000059605","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","62","168147","0.0-62.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","63","168653","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","169885","0.0-64.0","1231.7999999970198","run_exp/static/images/Set 6_rs/060a.jpg","86","","","","","","learn","SL",""
"","show_choice","65","170658","0.0-65.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","66","171163","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","172541","0.0-67.0","1377.9000000059605","run_exp/static/images/Set 6_rs/066a.jpg","86","","","","","","learn","SL",""
"","show_choice","68","173166","0.0-68.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","69","173670","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","175068","0.0-70.0","1397.1000000014901","run_exp/static/images/Set 6_rs/178a.jpg","86","","","","","","learn","SR",""
"","show_choice","71","175675","0.0-71.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","72","176179","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","177221","0.0-73.0","1041.6999999955297","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
"","show_choice","74","178184","0.0-74.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","75","178689","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","179716","0.0-76.0","1026.6999999955297","run_exp/static/images/Set 6_rs/166a.jpg","86","","","","","","learn","SR",""
"","show_choice","77","180694","0.0-77.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","78","181199","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","182051","0.0-79.0","851.8999999985099","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","80","183203","0.0-80.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","81","183707","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","184971","0.0-82.0","1263.7999999970198","run_exp/static/images/Set 6_rs/131a.jpg","86","","","","","","learn","SR",""
"","show_choice","83","185712","0.0-83.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","84","186215","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","187508","0.0-85.0","1291.3999999985099","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","86","188221","0.0-86.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","188726","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","190043","0.0-88.0","1316.7999999970198","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","89","190731","0.0-89.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","90","191235","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","192670","0.0-91.0","1433.6000000014901","run_exp/static/images/Set 6_rs/076a.jpg","86","","","","","","learn","SR",""
"","show_choice","92","193239","0.0-92.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","193743","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","195205","0.0-94.0","1461.5","run_exp/static/images/Set 6_rs/063a.jpg","86","","","","","","learn","SR",""
"","show_choice","95","195746","0.0-95.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","196250","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","197732","0.0-97.0","1480.7999999970198","run_exp/static/images/Set 6_rs/036a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","198253","0.0-98.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","198758","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","200499","0.0-100.0","1739.8999999985099","run_exp/static/images/Set 6_rs/057a.jpg","78","","","","","","learn","SL",""
"","show_choice","101","200761","0.0-101.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","201266","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","202266","0.0-103.0","999.7999999970198","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","104","203271","0.0-104.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","105","203776","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","204626","0.0-106.0","849.3999999985099","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","205781","0.0-107.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","206285","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","207051","0.0-109.0","764.5","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","110","208289","0.0-110.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","111","208795","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","209754","0.0-112.0","958.7000000029802","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","210801","0.0-113.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","211307","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","212229","0.0-115.0","921.7000000029802","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","213311","0.0-116.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","213816","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","214866","0.0-118.0","1049.5","run_exp/static/images/Set 6_rs/067a.jpg","86","","","","","","learn","SL",""
"","show_choice","119","215820","0.0-119.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","120","216323","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","217354","0.0-121.0","1030.1000000014901","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","122","218328","0.0-122.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","123","218833","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","219717","0.0-124.0","883.1999999955297","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","125","220838","0.0-125.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","126","221344","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","222235","0.0-127.0","890.6999999955297","run_exp/static/images/Set 6_rs/074a.jpg","86","","","","","","learn","SL",""
"","show_choice","128","223347","0.0-128.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","223852","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","224954","0.0-130.0","1101.8000000044703","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","131","225857","0.0-131.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","132","226362","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","228209","0.0-133.0","1847.2999999970198","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","134","228367","0.0-134.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","228872","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","230067","0.0-136.0","1194.5","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","137","230876","0.0-137.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","138","231380","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","232554","0.0-139.0","1173","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","140","233385","0.0-140.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","141","233891","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","235050","0.0-142.0","1158.1000000014901","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","143","235896","0.0-143.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","144","236400","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","237450","0.0-145.0","1049.6000000014901","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","146","238405","0.0-146.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","238909","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","240249","0.0-148.0","1338.5","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","240915","0.0-149.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","241419","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","242881","0.0-151.0","1461.5999999940395","run_exp/static/images/Set 6_rs/017a.jpg","78","","","","","","learn","SL",""
"","show_choice","152","243424","0.0-152.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","153","243929","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","244753","0.0-154.0","823.6000000014901","run_exp/static/images/Set 6_rs/132a.jpg","86","","","","","","learn","SR",""
"","show_choice","155","245933","0.0-155.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","156","246438","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","247536","0.0-157.0","1097.2000000029802","run_exp/static/images/Set 6_rs/071a.jpg","86","","","","","","learn","SL",""
"","show_choice","158","248442","0.0-158.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","159","248948","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","249866","0.0-160.0","917.2999999970198","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","161","250953","0.0-161.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","162","251455","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","253461","0.0-163.0","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","show_choice","164","255466","0.0-164.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","165","255970","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","257105","0.0-166.0","1135","run_exp/static/images/Set 6_rs/134a.jpg","78","","","","","","learn","SR",""
"","show_choice","167","257975","0.0-167.0","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","258492","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","259632","0.0-169.0","1138.7000000029802","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","170","260497","0.0-170.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","171","260999","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","262583","0.0-172.0","1583.3999999985099","run_exp/static/images/Set 6_rs/191a.jpg","86","","","","","","learn","SL",""
"","show_choice","173","263005","0.0-173.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","174","263510","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","264536","0.0-175.0","1025.8999999985099","run_exp/static/images/Set 6_rs/141a.jpg","78","","","","","","learn","SR",""
"","show_choice","176","265514","0.0-176.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","177","266018","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","267056","0.0-178.0","1037.4000000059605","run_exp/static/images/Set 6_rs/116a.jpg","86","","","","","","learn","SL",""
"","show_choice","179","268025","0.0-179.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","180","268530","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","269377","0.0-181.0","846.5","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","182","270535","0.0-182.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","183","271039","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","272199","0.0-184.0","1159.2999999970198","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","185","273041","0.0-185.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","186","273546","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","274583","0.0-187.0","1035.6999999955297","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","188","275550","0.0-188.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","189","276054","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","277118","0.0-190.0","1062.5999999940395","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","191","278059","0.0-191.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","192","278564","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","279648","0.0-193.0","1083.6000000014901","run_exp/static/images/Set 6_rs/108a.jpg","86","","","","","","learn","SR",""
"","show_choice","194","280569","0.0-194.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","281074","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","322844","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","324045","0.0-197.0","1199.6000000014901","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","331549","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","336054","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","339558","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","343064","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","346568","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","351069","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","357573","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","365077","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","369582","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","376087","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","379589","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","383094","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","386599","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","394103","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","410051","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","411635","0.0-213.0","1583.1000000014901","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","416976","0.0-214.0","5340.69999999553","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","419053","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","420578","0.0-215.0-1.0","1524.5999999940395","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","425794","0.0-215.0-2.0","5215.10000000149","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","incorrect_q2","218","429037","0.0-216.0-0.0","null","run_exp/static/audio/clip_19_incorrect_old.m4a","null","","","","","<div class='center'><p>That’s incorrect. It’s old.</p></div>","","",""
"","html-keyboard-response","219","430225","0.0-216.0-1.0","1187.5","<div class='center'><p>That’s incorrect. It’s old.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","435330","0.0-216.0-2.0","5104.0999999940395","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","incorrect_q3","221","438295","0.0-217.0-0.0","null","run_exp/static/audio/clip_20_incorrect_similar.m4a","null","","","","","<div class='center'><p>That’s incorrect. It’s similar.</p><p><img src='run_exp/static/images/tutorial/test/boot_comparison.png' height='300'></p></div>","","",""
