"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","html-keyboard-response","42","81630","0.0-42.0","null","<p></p>","null","","","","","","","",""
"","image","43","83110","0.0-43.0","1477.7999999970198","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","44","83635","0.0-44.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","45","84140","0.0-45.0","null","<p></p>","null","","","","","","","",""
"","image","46","85676","0.0-46.0","1533.7999999970198","run_exp/static/images/Set 6_rs/108a.jpg","78","","","","","","learn","SR",""
"","show_choice","47","86144","0.0-47.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","48","86650","0.0-48.0","null","<p></p>","null","","","","","","","",""
"","image","49","88153","0.0-49.0","1501.4000000059605","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","50","88654","0.0-50.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","51","89159","0.0-51.0","null","<p></p>","null","","","","","","","",""
"","image","52","90533","0.0-52.0","1372.7000000029802","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","53","91166","0.0-53.0","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","54","91672","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","92853","0.0-55.0","1179.699999988079","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","56","93678","0.0-56.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","57","94179","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","95387","0.0-58.0","1205.2000000029802","run_exp/static/images/Set 6_rs/071a.jpg","86","","","","","","learn","SL",""
"","show_choice","59","96186","0.0-59.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","60","96690","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","97685","0.0-61.0","994.4000000059605","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","62","98692","0.0-62.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","63","99198","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","100086","0.0-64.0","886.9000000059605","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","65","101201","0.0-65.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","66","101706","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","102697","0.0-67.0","985.7000000029802","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","68","103713","0.0-68.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","69","104219","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","105085","0.0-70.0","863.7999999970198","run_exp/static/images/Set 6_rs/067a.jpg","86","","","","","","learn","SL",""
"","show_choice","71","106223","0.0-71.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","72","106724","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","108138","0.0-73.0","1411.4000000059605","run_exp/static/images/Set 6_rs/148a.jpg","86","","","","","","learn","SR",""
"","show_choice","74","108727","0.0-74.0","null","run_exp/static/images/Set 6_rs/148a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","75","109229","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","111155","0.0-76.0","1925.2000000029802","run_exp/static/images/Set 6_rs/152a.jpg","78","","","","","","learn","SR",""
"","show_choice","77","111231","0.0-77.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","78","111733","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","112572","0.0-79.0","837.3000000119209","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","80","113737","0.0-80.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","81","114243","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","115208","0.0-82.0","964.5","run_exp/static/images/Set 6_rs/116a.jpg","86","","","","","","learn","SL",""
"","show_choice","83","116246","0.0-83.0","null","run_exp/static/images/Set 6_rs/116a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","84","116751","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","117643","0.0-85.0","890.3000000119209","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","86","118758","0.0-86.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","119264","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","120463","0.0-88.0","1198.199999988079","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","89","121270","0.0-89.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","90","121777","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","122943","0.0-91.0","1165.2999999970198","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","92","123779","0.0-92.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","124280","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","125763","0.0-94.0","1481.7999999970198","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","95","126286","0.0-95.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","126792","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","127570","0.0-97.0","775.8999999910593","run_exp/static/images/Set 6_rs/066a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","128796","0.0-98.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","129298","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","129402","0.0-100.0","102.30000001192093","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","101","131302","0.0-101.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","102","131804","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","132771","0.0-103.0","964.9000000059605","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","104","133811","0.0-104.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","105","134312","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","135664","0.0-106.0","1350.2999999970198","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","107","136314","0.0-107.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","136819","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","137889","0.0-109.0","1068.4000000059605","run_exp/static/images/Set 6_rs/017a.jpg","86","","","","","","learn","SL",""
"","show_choice","110","138827","0.0-110.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","111","139328","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","140457","0.0-112.0","1127.2000000029802","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","113","141332","0.0-113.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","141837","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","143708","0.0-115.0","1869.4000000059605","run_exp/static/images/Set 6_rs/075a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","143840","0.0-116.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","144346","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","145461","0.0-118.0","1113.7999999970198","run_exp/static/images/Set 6_rs/191a.jpg","86","","","","","","learn","SL",""
"","show_choice","119","146349","0.0-119.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","120","146855","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","147731","0.0-121.0","874.7999999970198","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","122","148862","0.0-122.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","123","149368","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","150652","0.0-124.0","1283.2999999970198","run_exp/static/images/Set 6_rs/076a.jpg","86","","","","","","learn","SR",""
"","show_choice","125","151373","0.0-125.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","126","151880","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","153135","0.0-127.0","1254.5","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","128","153886","0.0-128.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","154387","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","155702","0.0-130.0","1314.0999999940395","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","131","156393","0.0-131.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","132","156898","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","157909","0.0-133.0","1009.9000000059605","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","134","158902","0.0-134.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","159403","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","160507","0.0-136.0","1102.2999999970198","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","137","161410","0.0-137.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","138","161916","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","163251","0.0-139.0","1332.800000011921","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","140","163922","0.0-140.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","141","164424","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","166429","0.0-142.0","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","show_choice","143","168430","0.0-143.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","144","168932","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","169936","0.0-145.0","1002","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","146","170936","0.0-146.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","147","171440","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","172793","0.0-148.0","1351.7000000029802","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","173443","0.0-149.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","173947","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","174839","0.0-151.0","890.4000000059605","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","152","175953","0.0-152.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","153","176456","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","177970","0.0-154.0","1511.3999999910593","run_exp/static/images/Set 6_rs/141a.jpg","86","","","","","","learn","SR",""
"","show_choice","155","178461","0.0-155.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","156","178964","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","180737","0.0-157.0","1771.2999999970198","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","158","180967","0.0-158.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","159","181473","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","182739","0.0-160.0","1264.5","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","161","183476","0.0-161.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","162","183982","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","185289","0.0-163.0","1305.5","run_exp/static/images/Set 6_rs/006a.jpg","86","","","","","","learn","SL",""
"","show_choice","164","185989","0.0-164.0","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","165","186490","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","187482","0.0-166.0","990.4000000059605","run_exp/static/images/Set 6_rs/063a.jpg","86","","","","","","learn","SR",""
"","show_choice","167","188492","0.0-167.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","188994","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","189985","0.0-169.0","990","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","170","190997","0.0-170.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","171","191501","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","192482","0.0-172.0","978.8999999910593","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","193507","0.0-173.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","194011","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","195523","0.0-175.0","1511","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","176","196015","0.0-176.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","177","196519","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","197388","0.0-178.0","867.8000000119209","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","179","198527","0.0-179.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","180","199029","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","199053","0.0-181.0","22.200000002980232","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","182","201036","0.0-182.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","183","201538","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","202626","0.0-184.0","1087.2000000029802","run_exp/static/images/Set 6_rs/169a.jpg","86","","","","","","learn","SR",""
"","show_choice","185","203544","0.0-185.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","186","204050","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","205441","0.0-187.0","1389.0999999940395","run_exp/static/images/Set 6_rs/060a.jpg","78","","","","","","learn","SL",""
"","show_choice","188","206057","0.0-188.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","189","206562","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","207359","0.0-190.0","794.6999999880791","run_exp/static/images/Set 6_rs/144a.jpg","86","","","","","","learn","SL",""
"","show_choice","191","208569","0.0-191.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","192","209075","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","210764","0.0-193.0","1688.2000000029802","run_exp/static/images/Set 6_rs/064a.jpg","78","","","","","","learn","SR",""
"","show_choice","194","211081","0.0-194.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","211583","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","253076","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","253836","0.0-197.0","758.7999999970198","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","261341","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","265845","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","269352","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","272859","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","276365","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","280870","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","287375","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","294882","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","299389","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","305896","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","309400","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","312905","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","316408","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","323912","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","339641","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","397565","0.0-213.0","57920.5","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","404041","0.0-214.0","6473.70000000298","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","405920","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","407098","0.0-215.0-1.0","1176.7000000029802","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","413101","0.0-215.0-2.0","6000.20000000298","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","414975","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","415988","0.0-216.0-1.0","1011.5","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","422138","0.0-216.0-2.0","6147.9000000059605","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","424148","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","425187","0.0-217.0-1.0","1037.7999999970198","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
