"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","show_choice","56","86417","0.0-56.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","57","86923","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","87757","0.0-58.0","833.1999999992549","run_exp/static/images/Set 6_rs/036a.jpg","78","","","","","","learn","SL",""
"","show_choice","59","88927","0.0-59.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","60","89432","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","91121","0.0-61.0","1688.2000000029802","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","62","91438","0.0-62.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","63","91941","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","93010","0.0-64.0","1068.300000000745","run_exp/static/images/Set 6_rs/141a.jpg","86","","","","","","learn","SR",""
"","show_choice","65","93947","0.0-65.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","66","94451","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","95418","0.0-67.0","965.6000000014901","run_exp/static/images/Set 6_rs/060a.jpg","78","","","","","","learn","SL",""
"","show_choice","68","96458","0.0-68.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","69","96960","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","98522","0.0-70.0","1561.4000000022352","run_exp/static/images/Set 6_rs/132a.jpg","78","","","","","","learn","SR",""
"","show_choice","71","98966","0.0-71.0","null","run_exp/static/images/Set 6_rs/132a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","72","99472","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","100834","0.0-73.0","1361.5","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","74","101478","0.0-74.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","75","101984","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","103506","0.0-76.0","1521.800000000745","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
"","show_choice","77","103990","0.0-77.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","78","104496","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","105666","0.0-79.0","1169.5","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","80","106502","0.0-80.0","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","81","107007","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","108394","0.0-82.0","1386.0999999977648","run_exp/static/images/Set 6_rs/066a.jpg","86","","","","","","learn","SL",""
"","show_choice","83","109013","0.0-83.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","84","109519","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","110706","0.0-85.0","1186.199999999255","run_exp/static/images/Set 6_rs/071a.jpg","78","","","","","","learn","SL",""
"","show_choice","86","111525","0.0-86.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","112029","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","113579","0.0-88.0","1548.300000000745","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","89","114034","0.0-89.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","90","114540","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","115994","0.0-91.0","1453.6000000014901","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","92","116547","0.0-92.0","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","117050","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","117866","0.0-94.0","815.9000000022352","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","95","119056","0.0-95.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","96","119560","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","120970","0.0-97.0","1408.6000000014901","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","121567","0.0-98.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","122072","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","123491","0.0-100.0","1417.800000000745","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","101","124078","0.0-101.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","102","124579","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","126090","0.0-103.0","1510.4000000022352","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","104","126582","0.0-104.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","127084","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","128299","0.0-106.0","1213.3999999985099","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","129086","0.0-107.0","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","129592","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","131122","0.0-109.0","1529.699999999255","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","110","131598","0.0-110.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","111","132104","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","133979","0.0-112.0","1873.9000000022352","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","113","134108","0.0-113.0","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","114","134612","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","135458","0.0-115.0","845.5","run_exp/static/images/Set 6_rs/152a.jpg","78","","","","","","learn","SR",""
"","show_choice","116","136618","0.0-116.0","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","117","137119","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","137963","0.0-118.0","842.8999999985099","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","119","139125","0.0-119.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","120","139631","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","140795","0.0-121.0","1163.5","run_exp/static/images/Set 6_rs/008a.jpg","78","","","","","","learn","SL",""
"","show_choice","122","141637","0.0-122.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","123","142138","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","142947","0.0-124.0","808.5","run_exp/static/images/Set 6_rs/172a.jpg","86","","","","","","learn","SR",""
"","show_choice","125","144143","0.0-125.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","126","144646","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","144843","0.0-127.0","196.5","run_exp/static/images/Set 6_rs/006a.jpg","78","","","","","","learn","SL",""
"","show_choice","128","146647","0.0-128.0","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","129","147153","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","148514","0.0-130.0","1360.4000000022352","run_exp/static/images/Set 6_rs/131a.jpg","86","","","","","","learn","SR",""
"","show_choice","131","149159","0.0-131.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","132","149665","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","151194","0.0-133.0","1528.199999999255","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","134","151671","0.0-134.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","152177","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","153242","0.0-136.0","1064.1000000014901","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","137","154183","0.0-137.0","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","138","154688","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","155737","0.0-139.0","1048.4000000022352","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","140","156694","0.0-140.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","141","157200","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","159074","0.0-142.0","1873.2999999970198","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","143","159206","0.0-143.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","144","159710","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","161434","0.0-145.0","1723.2999999970198","run_exp/static/images/Set 6_rs/117a.jpg","86","","","","","","learn","SL",""
"","show_choice","146","161711","0.0-146.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","162215","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","163802","0.0-148.0","1586.5","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","149","164221","0.0-149.0","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","150","164727","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","165874","0.0-151.0","1146.8999999985099","run_exp/static/images/Set 6_rs/067a.jpg","86","","","","","","learn","SL",""
"","show_choice","152","166729","0.0-152.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","153","167230","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","168186","0.0-154.0","955.6999999992549","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","155","169236","0.0-155.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","156","169742","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","171011","0.0-157.0","1267.7000000029802","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","158","171747","0.0-158.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","159","172252","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","173554","0.0-160.0","1301.2999999970198","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","161","174254","0.0-161.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","162","174760","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","175642","0.0-163.0","881.7999999970198","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","164","176761","0.0-164.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","165","177267","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","178283","0.0-166.0","1014.5","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","167","179273","0.0-167.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","168","179779","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","180691","0.0-169.0","910.3000000007451","run_exp/static/images/Set 6_rs/144a.jpg","86","","","","","","learn","SL",""
"","show_choice","170","181786","0.0-170.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","171","182291","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","183619","0.0-172.0","1327","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","173","184297","0.0-173.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","174","184803","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","185651","0.0-175.0","846.6999999992549","run_exp/static/images/Set 6_rs/191a.jpg","78","","","","","","learn","SL",""
"","show_choice","176","186809","0.0-176.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","177","187313","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","188266","0.0-178.0","951.6000000014901","run_exp/static/images/Set 6_rs/091a.jpg","86","","","","","","learn","SL",""
"","show_choice","179","189319","0.0-179.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","180","189823","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","190851","0.0-181.0","1027.2000000029802","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","182","191828","0.0-182.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","183","192329","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","193451","0.0-184.0","1120.5999999977648","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","185","194331","0.0-185.0","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","186","194832","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","195948","0.0-187.0","1115.1000000014901","run_exp/static/images/Set 6_rs/063a.jpg","86","","","","","","learn","SR",""
"","show_choice","188","196837","0.0-188.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","189","197337","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","198651","0.0-190.0","1312.5999999977648","run_exp/static/images/Set 6_rs/055a.jpg","78","","","","","","learn","SL",""
"","show_choice","191","199341","0.0-191.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","192","199845","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","200803","0.0-193.0","957.3000000007451","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","194","201851","0.0-194.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","195","202357","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","243887","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","244492","0.0-197.0","604.1999999992549","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","251995","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","256501","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","260008","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","263514","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","267016","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","271519","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","278021","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","285528","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","290032","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","296539","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","300045","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","303549","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","307057","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","314561","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","330291","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","331747","0.0-213.0","1455.0999999977648","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","333908","0.0-214.0","2159.5","run_exp/static/audio/clip_16_practice_question.m4a","78","","","","","","","",""
"","correct","215","335794","0.0-215.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","216","336771","0.0-215.0-1.0","976.3999999985099","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","338524","0.0-215.0-2.0","1751","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","340392","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","341084","0.0-216.0-1.0","691.1999999992549","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","342356","0.0-216.0-2.0","1271.1000000014901","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","344386","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","345092","0.0-217.0-1.0","704.8999999985099","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
