"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"","show_choice","38","71350","0.0-38.0","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","71864","0.0-39.0","null","<p></p>","null","","","","","","","",""
"","image","40","73881","0.0-40.0","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","show_choice","41","75889","0.0-41.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","42","76401","0.0-42.0","null","<p></p>","null","","","","","","","",""
"","image","43","77499","0.0-43.0","1095.9000000357628","run_exp/static/images/Set 6_rs/064a.jpg","78","","","","","","learn","SR",""
"","show_choice","44","78407","0.0-44.0","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","45","78921","0.0-45.0","null","<p></p>","null","","","","","","","",""
"","image","46","80597","0.0-46.0","1674.8999999761581","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","47","80926","0.0-47.0","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","48","81439","0.0-48.0","null","<p></p>","null","","","","","","","",""
"","image","49","82758","0.0-49.0","1317.5999999642372","run_exp/static/images/Set 6_rs/060a.jpg","86","","","","","","learn","SL",""
"","show_choice","50","83452","0.0-50.0","null","run_exp/static/images/Set 6_rs/060a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","51","83966","0.0-51.0","null","<p></p>","null","","","","","","","",""
"","image","52","85538","0.0-52.0","1570.3999999761581","run_exp/static/images/Set 6_rs/144a.jpg","86","","","","","","learn","SL",""
"","show_choice","53","85970","0.0-53.0","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","54","86482","0.0-54.0","null","<p></p>","null","","","","","","","",""
"","image","55","87478","0.0-55.0","994.6999999880791","run_exp/static/images/Set 6_rs/111a.jpg","86","","","","","","learn","SL",""
"","show_choice","56","88489","0.0-56.0","null","run_exp/static/images/Set 6_rs/111a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","57","89002","0.0-57.0","null","<p></p>","null","","","","","","","",""
"","image","58","91007","0.0-58.0","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","show_choice","59","93011","0.0-59.0","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","60","93526","0.0-60.0","null","<p></p>","null","","","","","","","",""
"","image","61","94478","0.0-61.0","950.6000000238419","run_exp/static/images/Set 6_rs/108a.jpg","78","","","","","","learn","SR",""
"","show_choice","62","95534","0.0-62.0","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","63","96048","0.0-63.0","null","<p></p>","null","","","","","","","",""
"","image","64","97679","0.0-64.0","1628.699999988079","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","65","98054","0.0-65.0","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","66","98569","0.0-66.0","null","<p></p>","null","","","","","","","",""
"","image","67","99487","0.0-67.0","916.6999999880791","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","68","100587","0.0-68.0","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","69","101100","0.0-69.0","null","<p></p>","null","","","","","","","",""
"","image","70","102072","0.0-70.0","970.6999999880791","run_exp/static/images/Set 6_rs/071a.jpg","86","","","","","","learn","SL",""
"","show_choice","71","103108","0.0-71.0","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","72","103623","0.0-72.0","null","<p></p>","null","","","","","","","",""
"","image","73","104268","0.0-73.0","643.4000000357628","run_exp/static/images/Set 6_rs/036a.jpg","86","","","","","","learn","SL",""
"","show_choice","74","105637","0.0-74.0","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","75","106153","0.0-75.0","null","<p></p>","null","","","","","","","",""
"","image","76","107228","0.0-76.0","1072.9000000357628","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","77","108170","0.0-77.0","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","78","108686","0.0-78.0","null","<p></p>","null","","","","","","","",""
"","image","79","109529","0.0-79.0","840.9000000357628","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","80","110702","0.0-80.0","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","81","111218","0.0-81.0","null","<p></p>","null","","","","","","","",""
"","image","82","112258","0.0-82.0","1038.800000011921","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","83","113235","0.0-83.0","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","84","113750","0.0-84.0","null","<p></p>","null","","","","","","","",""
"","image","85","115418","0.0-85.0","1665.800000011921","run_exp/static/images/Set 6_rs/089a.jpg","78","","","","","","learn","SL",""
"","show_choice","86","115766","0.0-86.0","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","87","116281","0.0-87.0","null","<p></p>","null","","","","","","","",""
"","image","88","117348","0.0-88.0","1065","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","89","118297","0.0-89.0","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","90","118812","0.0-90.0","null","<p></p>","null","","","","","","","",""
"","image","91","120658","0.0-91.0","1845.0999999642372","run_exp/static/images/Set 6_rs/148a.jpg","78","","","","","","learn","SR",""
"","show_choice","92","120828","0.0-92.0","null","run_exp/static/images/Set 6_rs/148a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","93","121344","0.0-93.0","null","<p></p>","null","","","","","","","",""
"","image","94","122188","0.0-94.0","842.5","run_exp/static/images/Set 6_rs/073a.jpg","86","","","","","","learn","SL",""
"","show_choice","95","123347","0.0-95.0","null","run_exp/static/images/Set 6_rs/073a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","96","123863","0.0-96.0","null","<p></p>","null","","","","","","","",""
"","image","97","125148","0.0-97.0","1283.199999988079","run_exp/static/images/Set 6_rs/117a.jpg","86","","","","","","learn","SL",""
"","show_choice","98","125880","0.0-98.0","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","99","126394","0.0-99.0","null","<p></p>","null","","","","","","","",""
"","image","100","127510","0.0-100.0","1113.199999988079","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","101","128400","0.0-101.0","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","102","128916","0.0-102.0","null","<p></p>","null","","","","","","","",""
"","image","103","130238","0.0-103.0","1320.9000000357628","run_exp/static/images/Set 6_rs/122a.jpg","78","","","","","","learn","SR",""
"","show_choice","104","130933","0.0-104.0","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","105","131434","0.0-105.0","null","<p></p>","null","","","","","","","",""
"","image","106","132229","0.0-106.0","793.1000000238419","run_exp/static/images/Set 6_rs/166a.jpg","86","","","","","","learn","SR",""
"","show_choice","107","133442","0.0-107.0","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","108","133944","0.0-108.0","null","<p></p>","null","","","","","","","",""
"","image","109","135298","0.0-109.0","1352.6000000238419","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","110","135949","0.0-110.0","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","111","136451","0.0-111.0","null","<p></p>","null","","","","","","","",""
"","image","112","137348","0.0-112.0","895.3999999761581","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","113","138465","0.0-113.0","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","114","138966","0.0-114.0","null","<p></p>","null","","","","","","","",""
"","image","115","139678","0.0-115.0","710.6000000238419","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","116","140982","0.0-116.0","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","117","141499","0.0-117.0","null","<p></p>","null","","","","","","","",""
"","image","118","142859","0.0-118.0","1358.5","run_exp/static/images/Set 6_rs/066a.jpg","78","","","","","","learn","SL",""
"","show_choice","119","143505","0.0-119.0","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","120","144007","0.0-120.0","null","<p></p>","null","","","","","","","",""
"","image","121","145078","0.0-121.0","1069.8999999761581","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
"","show_choice","122","146022","0.0-122.0","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","123","146538","0.0-123.0","null","<p></p>","null","","","","","","","",""
"","image","124","147548","0.0-124.0","1008.6000000238419","run_exp/static/images/Set 6_rs/045a.jpg","78","","","","","","learn","SR",""
"","show_choice","125","148556","0.0-125.0","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","126","149058","0.0-126.0","null","<p></p>","null","","","","","","","",""
"","image","127","150488","0.0-127.0","1428.6000000238419","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","128","151061","0.0-128.0","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","129","151576","0.0-129.0","null","<p></p>","null","","","","","","","",""
"","image","130","152408","0.0-130.0","830.3999999761581","run_exp/static/images/Set 6_rs/017a.jpg","78","","","","","","learn","SL",""
"","show_choice","131","153593","0.0-131.0","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","132","154095","0.0-132.0","null","<p></p>","null","","","","","","","",""
"","image","133","155020","0.0-133.0","924.3000000119209","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","134","156102","0.0-134.0","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","135","156614","0.0-135.0","null","<p></p>","null","","","","","","","",""
"","image","136","158158","0.0-136.0","1542.3999999761581","run_exp/static/images/Set 6_rs/191a.jpg","78","","","","","","learn","SL",""
"","show_choice","137","158630","0.0-137.0","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","138","159132","0.0-138.0","null","<p></p>","null","","","","","","","",""
"","image","139","160679","0.0-139.0","1545.1000000238419","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","140","161145","0.0-140.0","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","141","161646","0.0-141.0","null","<p></p>","null","","","","","","","",""
"","image","142","162678","0.0-142.0","1030.6000000238419","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","143","163650","0.0-143.0","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","144","164165","0.0-144.0","null","<p></p>","null","","","","","","","",""
"","image","145","165529","0.0-145.0","1362.6000000238419","run_exp/static/images/Set 6_rs/008a.jpg","78","","","","","","learn","SL",""
"","show_choice","146","166168","0.0-146.0","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","147","166670","0.0-147.0","null","<p></p>","null","","","","","","","",""
"","image","148","167658","0.0-148.0","986.8000000119209","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","149","168686","0.0-149.0","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","150","169202","0.0-150.0","null","<p></p>","null","","","","","","","",""
"","image","151","170228","0.0-151.0","1025","run_exp/static/images/Set 6_rs/063a.jpg","78","","","","","","learn","SR",""
"","show_choice","152","171215","0.0-152.0","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","153","171730","0.0-153.0","null","<p></p>","null","","","","","","","",""
"","image","154","173188","0.0-154.0","1456.6000000238419","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","155","173748","0.0-155.0","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","156","174264","0.0-156.0","null","<p></p>","null","","","","","","","",""
"","image","157","175459","0.0-157.0","1192.800000011921","run_exp/static/images/Set 6_rs/141a.jpg","86","","","","","","learn","SR",""
"","show_choice","158","176268","0.0-158.0","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","159","176784","0.0-159.0","null","<p></p>","null","","","","","","","",""
"","image","160","178569","0.0-160.0","1783.5","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","161","178799","0.0-161.0","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","162","179311","0.0-162.0","null","<p></p>","null","","","","","","","",""
"","image","163","181029","0.0-163.0","1716","run_exp/static/images/Set 6_rs/067a.jpg","86","","","","","","learn","SL",""
"","show_choice","164","181329","0.0-164.0","null","run_exp/static/images/Set 6_rs/067a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","165","181842","0.0-165.0","null","<p></p>","null","","","","","","","",""
"","image","166","183029","0.0-166.0","1185","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","167","183849","0.0-167.0","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","168","184363","0.0-168.0","null","<p></p>","null","","","","","","","",""
"","image","169","185630","0.0-169.0","1264.8999999761581","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","170","186374","0.0-170.0","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","171","186889","0.0-171.0","null","<p></p>","null","","","","","","","",""
"","image","172","188089","0.0-172.0","1198.6000000238419","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","173","188901","0.0-173.0","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","174","189417","0.0-174.0","null","<p></p>","null","","","","","","","",""
"","image","175","190649","0.0-175.0","1230.9000000357628","run_exp/static/images/Set 6_rs/085a.jpg","86","","","","","","learn","SL",""
"","show_choice","176","191427","0.0-176.0","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","177","191929","0.0-177.0","null","<p></p>","null","","","","","","","",""
"","image","178","193158","0.0-178.0","1227","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","179","193941","0.0-179.0","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","180","194442","0.0-180.0","null","<p></p>","null","","","","","","","",""
"","image","181","196128","0.0-181.0","1684.9000000357628","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","182","196454","0.0-182.0","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","183","196969","0.0-183.0","null","<p></p>","null","","","","","","","",""
"","image","184","198109","0.0-184.0","1138.800000011921","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","185","198976","0.0-185.0","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","186","199492","0.0-186.0","null","<p></p>","null","","","","","","","",""
"","image","187","200588","0.0-187.0","1095","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","188","201494","0.0-188.0","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","189","202006","0.0-189.0","null","<p></p>","null","","","","","","","",""
"","image","190","203359","0.0-190.0","1351.2000000476837","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","191","204016","0.0-191.0","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","192","204517","0.0-192.0","null","<p></p>","null","","","","","","","",""
"","image","193","205818","0.0-193.0","1299.5999999642372","run_exp/static/images/Set 6_rs/079a.jpg","86","","","","","","learn","SL",""
"","show_choice","194","206525","0.0-194.0","null","run_exp/static/images/Set 6_rs/079a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","195","207039","0.0-195.0","null","<p></p>","null","","","","","","","",""
"","test_intro","196","248758","0.0-196.0","null","run_exp/static/audio/clip_2_memory.m4a","null","","","","","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p></div>","","",""
"","html-keyboard-response","197","250019","0.0-197.0","1259.6000000238419","<div class='center'><p>Now, let’s see how much you remember about the items you just saw.  For each item, you need to indicate if it was <b>old</b> by pressing the <b>v</b> key, <b>similar</b> by pressing the <b>b</b> key, or <b>new</b> by pressing the <b>n</b> key.</p><p>Old refers to an item that you saw before in the indoor/outdoor game that you just played, new refers to an item you have <b>not</b> seen before within the indoor/outdoor game, and similar refers to an item that is similar to an item you’ve seen before but is not exactly the same. </p><p>Before we begin, let’s go over some brief demonstrations to make sure you understand.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","items","198","257537","0.0-198.0","null","run_exp/static/audio/clip_3_items.m4a","null","","","","","","","",""
"","mop","199","262043","0.0-199.0","null","run_exp/static/audio/clip_4_mop.m4a","null","","","","","","","",""
"","baseball","200","265556","0.0-200.0","null","run_exp/static/audio/clip_5_baseball.m4a","null","","","","","","","",""
"","trumpet","201","269073","0.0-201.0","null","run_exp/static/audio/clip_6_trumpet.m4a","null","","","","","","","",""
"","gummies","202","272589","0.0-202.0","null","run_exp/static/audio/clip_7_gummies.m4a","null","","","","","","","",""
"","osn","203","277105","0.0-203.0","null","run_exp/static/audio/clip_8_osn.m4a","null","","","","","","","",""
"","old_1","204","283609","0.0-204.0","null","run_exp/static/audio/clip_9_old_trumpet.m4a","null","","","","","","","",""
"","new_1","205","291121","0.0-205.0","null","run_exp/static/audio/clip_10_new_balloon.m4a","null","","","","","","","",""
"","similar_1a","206","295636","0.0-206.0","null","run_exp/static/audio/clip_11a_similar_mop.m4a","null","","","","","","","",""
"","similar_1b","207","302152","0.0-207.0","null","run_exp/static/audio/clip_11b_similar_mop.m4a","null","","","","","","","",""
"","new_2","208","305654","0.0-208.0","null","run_exp/static/audio/clip_12_new_stoplight.m4a","null","","","","","","","",""
"","old_2","209","309169","0.0-209.0","null","run_exp/static/audio/clip_13_old_baseball.m4a","null","","","","","","","",""
"","similar_2a","210","312672","0.0-210.0","null","run_exp/static/audio/clip_14a_similar_gummies.m4a","null","","","","","","","",""
"","similar_2b","211","320176","0.0-211.0","null","run_exp/static/audio/clip_14b_similar_gummies.m4a","null","","","","","","","",""
"","practice","212","335920","0.0-212.0","null","run_exp/static/audio/clip_15_practice.m4a","null","","","","","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p></div>","","",""
"","html-keyboard-response","213","337641","0.0-213.0","1718.199999988079","<div class='center'><p>Ok, let’s practice a little to make sure you understand the difference between new, similar, and old. Let’s say you saw these three items in the indoor/outdoor game. Study these because you’ll be tested on them soon in this practice game. </p><p><img src='run_exp/static/images/tutorial/test/three_indoor_outdoor.png' height='300'></p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q1","214","340601","0.0-214.0","2958","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","incorrect_q1","215","343459","0.0-215.0-0.0","null","run_exp/static/audio/clip_18_incorrect_new.m4a","null","","","","","<div class='center'><p>That’s incorrect. It’s new.</p></div>","","",""
"","html-keyboard-response","216","344342","0.0-215.0-1.0","880.8999999761581","<div class='center'><p>That’s incorrect. It’s new.</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q2","217","347481","0.0-215.0-2.0","3137.100000023842","run_exp/static/audio/clip_16_practice_question.m4a","86","","","","","","","",""
"","correct","218","349400","0.0-216.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","219","350220","0.0-216.0-1.0","818.5","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","practice_q3","220","354100","0.0-216.0-2.0","3878.100000023842","run_exp/static/audio/clip_16_practice_question.m4a","66","","","","","","","",""
"","correct","221","355999","0.0-217.0-0.0","null","run_exp/static/audio/clip_17_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","",""
"","html-keyboard-response","222","356880","0.0-217.0-1.0","879","<div class='center'><p>That's correct!</p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","repeat","223","361619","0.0-218.0-0.0","null","run_exp/static/audio/clip_21_practice_again.m4a","null","","","","","<div class='center'><p>Oops. you missed at least one of these questions. Let's try practiceing again. </p></div>","","",""
