"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","11596","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","11601","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","29813","0.0-2.0","18211","<div class='center'><p>Welcome! This is the second day of the experiment. This part will last ~30 minutes. </p><br><p>Just as a reminder, you are the head captain of a pirate ship traveling around the world to different places. </p><p>Today,you’ve arrived at the final destination of your journey!</p><p> Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the places you visited yesterday.</p><p>You’ll still be deciding which pirates you want to rob ships. Because of the fog, however, you won't be able to see which ship your chosen pirate is robbing. </p><p><b>[Press the space bar to go over the instructions]</b></p></div>","32","612934eb6efb3e2749abb9d2","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","51834","0.0-3.0","22020","<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","80751","0.0-4.0","28913","<div class='center'><p>Unlike yesterday, sometimes you’ll be asked if you’ve seen a ship before (see the example below). You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not see the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you recall it correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","","",""
"","do_welcome","5","82262","0.0-5.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","6","86492","0.0-6.0-0.0","1696","","","","50","0,1,0","6","blank","240","null","0.06330097144131455","1","0.18924543720357176","1","","","","","",""
"","do_recog","7","91867","0.0-7.0-0.0","3868","","","","53","","","","241","probe-53","","","","","1","[object Object]","201","5","0",""
"","do_trial","8","96342","0.0-8.0-0.0","1935","","","","51","0,1,0","6","blank","242","null","0.08059608611506945","0.9010469611639239","0.19989850885964042","0","","","","","",""
"","do_trial","9","102384","0.0-9.0-0.0","null","","","","null","0,0,0","6","blank","243","null","0.14110247209218327","0.7228237434444654","0.23246593991804385","","","","","","",""
"","do_trial","10","106009","0.0-10.0-0.0","1093","","","","51","0,1,1","6","blank","244","null","0.09946991742249699","0.7545721819155509","0.16046929704809273","1","","","","","",""
"","do_trial","11","110021","0.0-11.0-0.0","1481","","","","50","0,0,0","6","blank","245","null","0.11833062068722267","0.7975941994984421","0.2863095359736431","0","","","","","",""
"","do_trial","12","114703","0.0-12.0-0.0","2151.000000000029","","","","51","0,0,1","6","blank","246","null","0.07329271102276941","0.7634239415233941","0.3650789636838334","1","","","","","",""
"","do_recog","13","118020","0.0-13.0-0.0","1810","","","","53","","","","247","probe-121","","","","","1","[object Object]","121","3","0",""
"","do_trial","14","121435","0.0-14.0-0.0","883.0000000000291","","","","50","0,0,0","6","blank","248","null","0.10920683844469271","0.8568809887908444","0.40268211605815235","0","","","","","",""
"","do_recog","15","124497","0.0-15.0-0.0","1555","","","","53","","","","249","probe-247","","","","","0","[object Object]","null","null","1",""
"","do_trial","16","128079","0.0-16.0-0.0","1048","","","","49","1,1,1","6","blank","250","null","0.07291557616290374","0.7819249544469892","0.6003329241728989","1","","","","","",""
"","do_trial","17","131570","0.0-17.0-0.0","959","","","","50","0,0,1","6","blank","251","null","0.06972983091958627","0.6833332416181077","0.4634511521297206","0","","","","","",""
"","do_trial","18","134607","0.0-18.0-0.0","509","","","","51","0,1,0","6","blank","252","null","0.06609322798375238","0.7397804230835879","0.46438035487064666","0","","","","","",""
"","do_recog","19","137815","0.0-19.0-0.0","1702","","","","53","","","","253","probe-102","","","","","1","[object Object]","163","4","0",""
"","do_trial","20","142023","0.0-20.0-0.0","1676","","","","49","0,1,0","6","blank","254","null","0.4180083347538732","0.4819132322527516","0.3009934437155422","0","","","","","",""
"","do_recog","21","145390","0.0-21.0-0.0","1860","","","","54","","","","255","probe-67","","","","","1","[object Object]","43","1","0",""
"","do_trial","22","148693","0.0-22.0-0.0","773","","","","50","0,0,0","6","blank","256","null","0.5650179427645511","0.4456952272661313","0.11132497430211734","0","","","","","",""
"","do_recog","23","152735","0.0-23.0-0.0","2535","","","","53","","","","257","probe-202","","","","","1","[object Object]","82","2","0",""
"","do_trial","24","156903","0.0-24.0-0.0","1637","","","","51","1,0,0","6","blank","258","null","0.6732433699806971","0.5394627310674772","0.2070759704620846","0","","","","","",""
"","do_recog","25","159556","0.0-25.0-0.0","1147","","","","56","","","","259","probe-218","","","","","1","[object Object]","122","3","1",""
"","do_trial","26","162549","0.0-26.0-0.0","460.0000000000291","","","","49","0,1,0","6","blank","260","null","0.5950624578034847","0.5439562224153002","0.18592280990457105","0","","","","","",""
"","do_recog","27","165106","0.0-27.0-0.0","1051","","","","55","","","","261","probe-103","","","","","1","[object Object]","48","1","1",""
"","do_trial","28","168670","0.0-28.0-0.0","1028","","","","50","0,0,0","6","blank","262","null","0.5713995261980219","0.4072144858796098","0.1503175666261743","0","","","","","",""
"","do_recog","29","172963","0.0-29.0-0.0","2784","","","","53","","","","263","probe-71","","","","","1","[object Object]","87","2","0",""
"","do_trial","30","177781","0.0-30.0-0.0","2281","","","","50","1,1,0","6","blank","264","null","0.6161097246736158","0.4116349732182757","0.16877903909391662","1","","","","","",""
"","do_recog","31","181461","0.0-31.0-0.0","2173","","","","55","","","","265","probe-182","","","","","1","[object Object]","125","3","1",""
"","do_trial","32","184523","0.0-32.0-0.0","521","","","","50","1,0,0","6","blank","266","null","0.6860870307302718","0.2357928715909248","0.14392537905597266","0","","","","","",""
"","do_trial","33","187867","0.0-33.0-0.0","805","","","","49","1,0,0","6","blank","267","null","0.6977014715705534","0.23569842373251643","0.12434431773412202","1","","","","","",""
"","do_trial","34","191229","0.0-34.0-0.0","822","","","","49","0,0,0","6","blank","268","null","0.7008395455181949","0.27547276674527976","0.2141868982896522","0","","","","","",""
"","do_trial","35","194230","0.0-35.0-0.0","461","","","","50","0,0,1","6","blank","269","null","0.7196750510343902","0.2766426562650754","0.17469923527565076","0","","","","","",""
