"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"","do_trial","16","79821","0.0-16.0-0.0","272.5","","","","50","0,0,1","6","blank","250","null","0.0830669287681686","0.2655957697214836","0.5902909201355326","0","","","","","",""
"","do_recog","17","83449","0.0-17.0-0.0","2109.100000023842","","","","54","","","","251","probe-201","","","","","1","[object Object]","89","2","0",""
"","do_trial","18","86425","0.0-18.0-0.0","386.89999997615814","","","","51","0,0,1","6","blank","252","null","0.0659745843401297","0.28988957117104214","0.7583384526297196","1","","","","","",""
"","do_recog","19","89155","0.0-19.0-0.0","1221","","","","54","","","","253","probe-252","","","","","0","[object Object]","null","null","1",""
"","do_trial","20","92397","0.0-20.0-0.0","666.1999999880791","","","","51","0,1,1","6","blank","254","null","0.21215983950568926","0.4428627081153737","0.5174342602833546","1","","","","","",""
"","do_recog","21","94937","0.0-21.0-0.0","1022.4000000357628","","","","56","","","","255","probe-45","","","","","1","[object Object]","202","5","1",""
"","do_trial","22","97940","0.0-22.0-0.0","391.7999999523163","","","","51","0,1,0","6","blank","256","null","0.27205957844091694","0.5997509430801382","0.3588404732370681","0","","","","","",""
"","do_trial","23","101167","0.0-23.0-0.0","649","","","","51","0,1,0","6","blank","257","null","0.32949459929941927","0.5705157448364487","0.21652707398276552","0","","","","","",""
"","do_trial","24","104268","0.0-24.0-0.0","513.6000000238419","","","","51","1,0,1","6","blank","258","null","0.41567433692083333","0.5581769878185695","0.2523344524499138","1","","","","","",""
"","do_trial","25","107246","0.0-25.0-0.0","373.10000002384186","","","","51","0,1,0","6","blank","259","null","0.3887090836949296","0.8623722160559804","0.17426261082625621","0","","","","","",""
"","do_recog","26","110450","0.0-26.0-0.0","1689.699999988079","","","","54","","","","260","probe-245","","","","","0","[object Object]","null","null","1",""
"","do_trial","27","113768","0.0-27.0-0.0","726","","","","51","0,1,0","6","blank","261","null","0.3496882983044501","0.8723050788359262","0.25384968601544367","0","","","","","",""
"","do_trial","28","116715","0.0-28.0-0.0","362.9000000357628","","","","51","0,1,0","6","blank","262","null","0.39739475668808816","0.7816550189958374","0.1826800257761632","0","","","","","",""
"","do_trial","29","119683","0.0-29.0-0.0","364.69999998807907","","","","51","0,1,1","6","blank","263","null","0.3426842824213022","0.7758177275756871","0.11012681057522251","1","","","","","",""
"","do_recog","30","122395","0.0-30.0-0.0","1202.4000000357628","","","","56","","","","264","probe-16","","","","","1","[object Object]","49","1","1",""
"","do_trial","31","125323","0.0-31.0-0.0","346","","","","51","0,1,0","6","blank","265","null","0.353468868595068","0.690392093863497","0.17406389877440406","0","","","","","",""
"","do_recog","32","127890","0.0-32.0-0.0","1051.2999999523163","","","","54","","","","266","probe-42","","","","","1","[object Object]","126","3","0",""
"","do_trial","33","130714","0.0-33.0-0.0","242","","","","51","1,1,0","6","blank","267","null","0.3990558696403983","0.7536981750301619","0.18259317804812994","0","","","","","",""
"","do_trial","34","133557","0.0-34.0-0.0","264","","","","51","0,1,0","6","blank","268","null","0.461401197701738","0.7367577016811159","0.14331203967098513","0","","","","","",""
"","do_trial","35","136535","0.0-35.0-0.0","382.89999997615814","","","","51","0,0,0","6","blank","269","null","0.5570688900684297","0.6586964391765582","0.2008224922464314","0","","","","","",""
"","do_trial","36","139128","0.0-36.0-0.0","6.199999988079071","","","","50","0,1,0","6","blank","270","null","0.4167868971474146","0.6796045481209465","0.17136173725392184","1","","","","","",""
"","do_recog","37","142032","0.0-37.0-0.0","1381.300000011921","","","","55","","","","271","probe-242","","","","","0","[object Object]","null","null","0",""
"","do_trial","38","145043","0.0-38.0-0.0","415.80000001192093","","","","50","1,0,0","6","blank","272","null","0.4085100165232139","0.8122968241910343","0.14794319455289803","0","","","","","",""
"","do_recog","39","148095","0.0-39.0-0.0","1539.699999988079","","","","54","","","","273","probe-91","","","","","1","[object Object]","121","3","0",""
"","do_trial","40","151131","0.0-40.0-0.0","446.19999998807907","","","","49","0,1,0","6","blank","274","null","0.3876717182147082","0.755199378669524","0.2526140706195576","0","","","","","",""
"","do_trial","41","153977","0.0-41.0-0.0","250.60000002384186","","","","50","1,0,1","6","blank","275","null","0.41089448609457463","0.889692743523085","0.1637990217694302","0","","","","","",""
"","do_trial","42","156822","0.0-42.0-0.0","258.10000002384186","","","","51","1,1,0","6","blank","276","null","0.4307963894381419","0.8733514990112956","0.09637093931603609","0","","","","","",""
"","do_trial","43","159450","0.0-43.0-0.0","53.80000001192093","","","","51","0,0,0","6","blank","277","null","0.4802356121477723","0.8814151661538939","0.07268101940848852","0","","","","","",""
"","do_trial","44","162258","0.0-44.0-0.0","225.60000002384186","","","","50","0,1,0","6","blank","278","null","0.39897713410065166","0.8031610556880233","0.24180702114743433","1","","","","","",""
"","do_recog","45","164875","0.0-45.0-0.0","1107.1000000238419","","","","56","","","","279","probe-98","","","","","1","[object Object]","84","2","1",""
"","do_trial","46","167959","0.0-46.0-0.0","497.60000002384186","","","","50","0,1,0","6","blank","280","null","0.3205891656481529","0.6949481058139527","0.1260637079907903","1","","","","","",""
"","do_trial","47","171005","0.0-47.0-0.0","451.19999998807907","","","","50","1,1,0","6","blank","281","null","0.395395870199209","1","0.18828074140353518","1","","","","","",""
"","do_recog","48","175098","0.0-48.0-0.0","2574.400000035763","","","","56","","","","282","probe-117","","","","","1","[object Object]","128","3","1",""
"","do_trial","49","178641","0.0-49.0-0.0","965","","","","50","1,1,0","6","blank","283","null","0.4438939409586432","0.8930209774869813","0.24519289909167857","1","","","","","",""
"","do_recog","50","181684","0.0-50.0-0.0","1523.6000000238419","","","","55","","","","284","probe-27","","","","","1","[object Object]","204","5","1",""
"","do_trial","51","184749","0.0-51.0-0.0","479.19999998807907","","","","51","0,1,0","6","blank","285","null","0.5308963127402211","0.9467650321005862","0.11430459302297429","0","","","","","",""
"","do_trial","52","187435","0.0-52.0-0.0","101.80000001192093","","","","50","0,1,0","6","blank","286","null","0.4955098850529892","0.9222566173113792","0.10012523372215588","1","","","","","",""
"","do_recog","53","190113","0.0-53.0-0.0","1166","","","","53","","","","287","probe-254","","","","","0","[object Object]","null","null","1",""
"","do_trial","54","193027","0.0-54.0-0.0","295.30000001192093","","","","50","0,1,0","6","blank","288","null","0.2582639058610363","0.8827576916046127","0.15284613718872705","1","","","","","",""
"","do_trial","55","196068","0.0-55.0-0.0","463.9000000357628","","","","50","1,0,0","6","blank","289","null","0.3949730199903053","0.7702958065499101","0.1866222389193682","0","","","","","",""
"","do_recog","56","198522","0.0-56.0-0.0","937.6999999880791","","","","53","","","","290","probe-13","","","","","1","[object Object]","166","4","0",""
"","do_trial","57","201439","0.0-57.0-0.0","323.69999998807907","","","","50","1,1,0","6","blank","291","null","0.4982238049294496","0.7635036140701732","0.0797794718629144","1","","","","","",""
"","do_recog","58","204346","0.0-58.0-0.0","1388.699999988079","","","","55","","","","292","probe-150","","","","","1","[object Object]","83","2","1",""
"","do_trial","59","207772","0.0-59.0-0.0","846.5999999642372","","","","50","0,1,0","6","blank","293","null","0.539597144974537","0.7774472514321066","0.1767939508492361","1","","","","","",""
"","do_trial","60","210801","0.0-60.0-0.0","440.39999997615814","","","","50","1,0,0","6","blank","294","null","0.5251350682122561","0.8806765490338367","0.1295035096094518","0","","","","","",""
"","do_trial","61","213731","0.0-61.0-0.0","344.69999998807907","","","","49","1,1,0","6","blank","295","null","0.45167769304325495","0.9308304740929499","0.18300098310769458","1","","","","","",""
"","do_recog","62","216583","0.0-62.0-0.0","1334.800000011921","","","","53","","","","296","probe-217","","","","","1","[object Object]","163","4","0",""
"","do_trial","63","219466","0.0-63.0-0.0","313.5","","","","49","0,1,0","6","blank","297","null","0.3000931640068616","0.8976321021102847","0.219582455933223","0","","","","","",""
"","do_trial","64","222348","0.0-64.0-0.0","296.80000001192093","","","","50","0,1,0","6","blank","298","null","0.21661062597551492","0.8876516428704507","0.1980167495715154","1","","","","","",""
"","do_trial","65","225293","0.0-65.0-0.0","354","","","","50","0,1,0","6","blank","299","null","0.45040536162532396","0.5463035273884345","0.3241699374261385","1","","","","","",""
"","do_trial","66","228269","0.0-66.0-0.0","396.30000001192093","","","","50","1,1,0","6","blank","300","null","0.7939380811940427","0.41141663011484114","0.2878172965622089","1","","","","","",""
"","do_recog","67","231562","0.0-67.0-0.0","1779.6000000238419","","","","54","","","","301","probe-149","","","","","1","[object Object]","41","1","0",""
"","do_trial","68","234396","0.0-68.0-0.0","251","","","","50","1,1,0","6","blank","302","null","0.8307947641143748","0.44182063258650617","0.2689476636187989","1","","","","","",""
"","do_recog","69","237723","0.0-69.0-0.0","1804","","","","55","","","","303","probe-239","","","","","1","[object Object]","164","4","1",""
"","do_trial","70","241288","0.0-70.0-0.0","984.9000000357628","","","","50","1,0,0","6","blank","304","null","0.7037550346228446","0.09313922645858387","0.367475729325448","0","","","","","",""
"","do_recog","71","243979","0.0-71.0-0.0","1176.5","","","","55","","","","305","probe-177","","","","","1","[object Object]","201","5","1",""
"","do_trial","72","247021","0.0-72.0-0.0","474","","","","50","1,0,0","6","blank","306","null","0.7110210989570612","0.19427856755058173","0.42251705036059384","0","","","","","",""
"","do_recog","73","250104","0.0-73.0-0.0","1562.1000000238419","","","","54","","","","307","probe-135","","","","","1","[object Object]","200","5","0",""
"","do_trial","74","253385","0.0-74.0-0.0","692.8000000119209","","","","50","1,0,0","6","blank","308","null","0.7142034899029761","0.15646974163546193","0.4949946775620878","0","","","","","",""
"","do_recog","75","256724","0.0-75.0-0.0","1828.7000000476837","","","","55","","","","309","probe-84","","","","","1","[object Object]","120","3","1",""
"","do_trial","76","259635","0.0-76.0-0.0","330","","","","51","1,0,0","6","blank","310","null","0.729978514888594","0.19683349717593893","0.38275032681006016","0","","","","","",""
"","do_recog","77","262510","0.0-77.0-0.0","1349","","","","56","","","","311","probe-04","","","","","1","[object Object]","47","1","1",""
"","do_trial","78","265562","0.0-78.0-0.0","469.89999997615814","","","","49","1,1,1","6","blank","312","null","0.8606419019044635","0.12941780057642224","0.42164153438233726","1","","","","","",""
"","do_trial","79","268683","0.0-79.0-0.0","540.5","","","","49","0,0,0","6","blank","313","null","0.7517957456666169","0.24739805696955558","0.5398134017080892","0","","","","","",""
"","do_trial","80","272312","0.0-80.0-0.0","1030.800000011921","","","","50","0,0,1","6","blank","314","null","0.8594210194503942","0.27108738184962455","0.4747528117254867","0","","","","","",""
"","do_trial","81","275155","0.0-81.0-0.0","254","","","","51","1,1,0","6","blank","315","null","0.9361311416227003","0.22043059598164697","0.4471233817472416","0","","","","","",""
"","do_trial","82","278541","0.0-82.0-0.0","808.8000000119209","","","","49","1,0,1","6","blank","316","null","0.8414028983674372","0.13682266255857614","0.30514514769599","1","","","","","",""
"","do_recog","83","281203","0.0-83.0-0.0","1153.8999999761581","","","","56","","","","317","probe-202","","","","","1","[object Object]","124","3","1",""
"","do_trial","84","284075","0.0-84.0-0.0","304.10000002384186","","","","49","1,0,0","6","blank","318","null","0.8504445147602269","0.10659405122471467","0.23619603742143233","1","","","","","",""
"","do_recog","85","286615","0.0-85.0-0.0","1018.6999999880791","","","","56","","","","319","probe-170","","","","","1","[object Object]","161","4","1",""
"","do_trial","86","289480","0.0-86.0-0.0","277.30000001192093","","","","49","0,0,0","6","blank","320","null","0.859972241462456","0.11950512593212156","0.2661297698363288","0","","","","","",""
"","do_recog","87","292885","0.0-87.0-0.0","1896.9000000357628","","","","55","","","","321","probe-249","","","","","0","[object Object]","null","null","0",""
"","do_trial","88","296024","0.0-88.0-0.0","561.4000000357628","","","","50","1,0,0","6","blank","322","null","0.8763136704123647","0.08267480555426929","0.43543670656429156","0","","","","","",""
"","do_recog","89","298657","0.0-89.0-0.0","1115","","","","56","","","","323","probe-195","","","","","1","[object Object]","81","2","1",""
"","do_trial","90","301829","0.0-90.0-0.0","594.9000000357628","","","","51","1,0,0","6","blank","324","null","0.759948812521483","0.05015049990335898","0.4782398163335841","0","","","","","",""
"","do_trial","91","304883","0.0-91.0-0.0","452.60000002384186","","","","49","0,0,0","6","blank","325","null","0.6835853247033898","0.1420509948953443","0.3948973125875422","0","","","","","",""
"","do_recog","92","307797","0.0-92.0-0.0","1395","","","","53","","","","326","probe-220","","","","","1","[object Object]","85","2","0",""
"","do_trial","93","310641","0.0-93.0-0.0","258.39999997615814","","","","49","1,0,0","6","blank","327","null","0.7071789273914919","0.1792932305262169","0.4990942843144048","1","","","","","",""
"","do_recog","94","313597","0.0-94.0-0.0","1443.5","","","","56","","","","328","probe-09","","","","","1","[object Object]","45","1","1",""
"","do_trial","95","316508","0.0-95.0-0.0","323.39999997615814","","","","49","1,0,1","6","blank","329","null","1","0.12074422079915559","0.38675706572271323","1","","","","","",""
"","do_trial","96","319569","0.0-96.0-0.0","477.30000001192093","","","","49","1,0,0","6","blank","330","null","0.8915605214013453","0.0832884439791041","0.2918728107654438","1","","","","","",""
"","do_trial","97","322514","0.0-97.0-0.0","347.19999998807907","","","","49","1,0,0","6","blank","331","null","0.9401505629450851","0.12568330917570603","0.4584217798635215","1","","","","","",""
"","do_trial","98","325435","0.0-98.0-0.0","335.89999997615814","","","","49","1,0,1","6","blank","332","null","0.8487643675188312","0.0950231262447326","0.31817155297884375","1","","","","","",""
"","do_trial","99","328393","0.0-99.0-0.0","378.69999998807907","","","","49","1,1,0","6","blank","333","null","0.9317632098033617","0.18323631887998623","0.35503772465862876","1","","","","","",""
"","do_trial","100","331304","0.0-100.0-0.0","331","","","","49","1,0,1","6","blank","334","null","0.8825871095122325","0.18175372348295576","0.41750356168416164","1","","","","","",""
"","do_recog","101","334093","0.0-101.0-0.0","1267.800000011921","","","","56","","","","335","probe-199","","","","","1","[object Object]","123","3","1",""
"","do_trial","102","336982","0.0-102.0-0.0","300.80000001192093","","","","49","1,0,1","6","blank","336","null","0.8230269321470983","0.1902219468132662","0.4659693569016757","1","","","","","",""
"","do_trial","103","339827","0.0-103.0-0.0","254.9000000357628","","","","49","1,0,0","6","blank","337","null","0.6810952422289275","0.13706076347721646","0.4750571185223181","1","","","","","",""
"","do_trial","104","342700","0.0-104.0-0.0","282.7999999523163","","","","49","0,0,0","6","blank","338","null","0.7081400701004136","0.1163254762878145","0.3301595603760951","0","","","","","",""
"","do_trial","105","345572","0.0-105.0-0.0","289.9000000357628","","","","50","1,0,1","6","blank","339","null","0.7652326885946475","0.07491878903527095","0.30155444485652033","0","","","","","",""
"","do_recog","106","348295","0.0-106.0-0.0","1204.300000011921","","","","56","","","","340","probe-48","","","","","1","[object Object]","125","3","1",""
"","do_trial","107","351369","0.0-107.0-0.0","477.19999998807907","","","","49","1,0,0","6","blank","341","null","0.6414607355722687","0.07658160963462242","0.4288814648943803","1","","","","","",""
"","do_recog","108","354113","0.0-108.0-0.0","1222","","","","53","","","","342","probe-162","","","","","1","[object Object]","169","4","0",""
"","do_trial","109","357026","0.0-109.0-0.0","327.69999998807907","","","","49","0,1,1","6","blank","343","null","0.4459949429658581","0.2618620729929201","0.6478457963632601","0","","","","","",""
"","do_trial","110","359817","0.0-110.0-0.0","216.60000002384186","","","","49","1,0,1","6","blank","344","null","0.4601427526980875","0.05138326393317698","0.9442462617938255","1","","","","","",""
"","do_trial","111","362642","0.0-111.0-0.0","240.5","","","","49","1,0,1","6","blank","345","null","0.4210922789853766","0.1065451430187753","0.9135301850745599","1","","","","","",""
"","do_trial","112","365529","0.0-112.0-0.0","307.89999997615814","","","","49","1,0,1","6","blank","346","null","0.5042264387599465","0.08480194798878993","0.9149724448410776","1","","","","","",""
"","do_recog","113","368924","0.0-113.0-0.0","1885.0999999642372","","","","55","","","","347","probe-46","","","","","1","[object Object]","80","2","1",""
"","do_trial","114","371886","0.0-114.0-0.0","354.10000002384186","","","","49","0,0,1","6","blank","348","null","0.4254405658112094","0.266969963795406","0.9240120495477144","0","","","","","",""
"","do_trial","115","374599","0.0-115.0-0.0","131.10000002384186","","","","49","0,0,0","6","blank","349","null","0.23136725266437888","0.2636555724405303","0.7467615394321534","0","","","","","",""
"","do_trial","116","377424","0.0-116.0-0.0","250.5","","","","51","0,0,1","6","blank","350","null","0.34990758624851964","0.20567527198588179","0.7669920806506367","1","","","","","",""
"","do_recog","117","380361","0.0-117.0-0.0","1417.9000000357628","","","","54","","","","351","probe-163","","","","","1","[object Object]","206","5","0",""
"","do_trial","118","383381","0.0-118.0-0.0","430.69999998807907","","","","51","0,0,1","6","blank","352","null","0.4126834508556327","0.08058267530200187","0.8820920261944413","1","","","","","",""
"","do_recog","119","386260","0.0-119.0-0.0","1360.6000000238419","","","","56","","","","353","probe-133","","","","","1","[object Object]","40","1","1",""
"","do_trial","120","389147","0.0-120.0-0.0","315","","","","51","0,0,1","6","blank","354","null","0.3197005203434779","0.058552733755761796","0.8150989170422049","1","","","","","",""
"","do_recog","121","392287","0.0-121.0-0.0","1618.4000000357628","","","","55","","","","355","probe-71","","","","","1","[object Object]","48","1","1",""
"","do_trial","122","395212","0.0-122.0-0.0","321.2999999523163","","","","51","1,0,1","6","blank","356","null","0.2109486973054143","0.0989190343710018","0.8988059607988709","1","","","","","",""
"","do_recog","123","397790","0.0-123.0-0.0","1067.3999999761581","","","","55","","","","357","probe-121","","","","","1","[object Object]","87","2","1",""
"","do_trial","124","400668","0.0-124.0-0.0","298.5999999642372","","","","51","0,0,1","6","blank","358","null","0.05539431432381239","0.16263255077834324","0.836913554274598","1","","","","","",""
"","do_recog","125","403040","0.0-125.0-0.0","854.1999999880791","","","","56","","","","359","probe-64","","","","","1","[object Object]","88","2","1",""
"","do_trial","126","405982","0.0-126.0-0.0","343.0999999642372","","","","51","0,0,1","6","blank","360","null","0.22305758967642533","0.2368637152529886","0.8698884087472366","1","","","","","",""
"","do_recog","127","408549","0.0-127.0-0.0","1053.300000011921","","","","54","","","","361","probe-18","","","","","1","[object Object]","168","4","0",""
"","do_trial","128","411468","0.0-128.0-0.0","320","","","","51","0,1,1","6","blank","362","null","0.350610917680626","0.27783973098748027","0.629579568767246","1","","","","","",""
"","do_trial","129","414542","0.0-129.0-0.0","497","","","","51","0,0,1","6","blank","363","null","0.2676301135892058","0.17889709382886804","0.765368051230101","1","","","","","",""
"","do_trial","130","417441","0.0-130.0-0.0","296.19999998807907","","","","51","0,0,0","6","blank","364","null","0.37411458926004726","0.17981191166764124","0.73588478825962","0","","","","","",""
"","do_trial","131","420557","0.0-131.0-0.0","528.3999999761581","","","","51","0,0,1","6","blank","365","null","0.20280043471795403","0.15861353776647522","0.7238612977201521","1","","","","","",""
"","do_trial","132","423443","0.0-132.0-0.0","301.5","","","","51","0,0,0","6","blank","366","null","0.24955756720720587","0.08706842005752098","0.7284650512198239","0","","","","","",""
"","do_recog","133","426392","0.0-133.0-0.0","1422.800000011921","","","","55","","","","367","probe-20","","","","","1","[object Object]","207","5","1",""
"","do_trial","134","429344","0.0-134.0-0.0","374.5","","","","51","0,0,1","6","blank","368","null","0.3142694005857302","0.12923802048437322","0.8109048733058978","1","","","","","",""
"","do_recog","135","432454","0.0-135.0-0.0","1596.5999999642372","","","","55","","","","369","probe-30","","","","","1","[object Object]","86","2","1",""
"","do_trial","136","435325","0.0-136.0-0.0","274.30000001192093","","","","51","0,0,1","6","blank","370","null","0.3728436089222801","0.1066620232197903","0.8509048362091595","1","","","","","",""
"","do_recog","137","438046","0.0-137.0-0.0","1209.5","","","","56","","","","371","probe-06","","","","","1","[object Object]","46","1","1",""
"","do_trial","138","441089","0.0-138.0-0.0","456.9000000357628","","","","51","1,0,1","6","blank","372","null","0.3038266193204772","0.1702719518780251","1","1","","","","","",""
"","do_recog","139","443578","0.0-139.0-0.0","966.0999999642372","","","","55","","","","373","probe-200","","","","","1","[object Object]","162","4","1",""
"","do_trial","140","446534","0.0-140.0-0.0","381","","","","51","0,1,0","6","blank","374","null","0.36706895847843285","0.23311860061436507","0.8875980285254732","0","","","","","",""
"","do_recog","141","449483","0.0-141.0-0.0","1424.0999999642372","","","","55","","","","375","probe-67","","","","","1","[object Object]","44","1","1",""
"","do_trial","142","452472","0.0-142.0-0.0","400.4000000357628","","","","51","1,1,1","6","blank","376","null","0.4478752168113932","0.1356069892127858","0.772507334766403","1","","","","","",""
"","do_trial","143","455406","0.0-143.0-0.0","358.5","","","","51","1,0,1","6","blank","377","null","0.5102889899278569","0.12432337676642073","0.945608097453689","1","","","","","",""
"","do_trial","144","458396","0.0-144.0-0.0","407.9000000357628","","","","51","0,0,1","6","blank","378","null","0.6249484610486927","0.1366508016560509","0.9052016212414676","1","","","","","",""
"","do_trial","145","461269","0.0-145.0-0.0","288.89999997615814","","","","51","0,0,0","6","blank","379","null","0.4968261051957258","0.06254149399113114","0.7957856053997974","0","","","","","",""
"","do_recog","146","464111","0.0-146.0-0.0","1334.9000000357628","","","","54","","","","380","probe-69","","","","","1","[object Object]","43","1","0",""
"","do_trial","147","466980","0.0-147.0-0.0","281.19999998807907","","","","51","0,1,1","6","blank","381","null","0.36614483228482514","0.16872879607385888","0.8605729560491353","1","","","","","",""
"","do_recog","148","469688","0.0-148.0-0.0","1190.7999999523163","","","","56","","","","382","probe-145","","","","","1","[object Object]","208","5","1",""
"","do_trial","149","472630","0.0-149.0-0.0","354.2000000476837","","","","51","1,0,1","6","blank","383","null","0.3871484826061353","0.24829840869157133","0.8809631870233321","1","","","","","",""
"","do_recog","150","475525","0.0-150.0-0.0","1375.3999999761581","","","","56","","","","384","probe-141","","","","","1","[object Object]","167","4","1",""
"","do_trial","151","478399","0.0-151.0-0.0","295.19999998807907","","","","51","0,0,1","6","blank","385","null","0.39421737790724537","0.1894795661018256","0.892918476550239","1","","","","","",""
"","do_trial","152","481566","0.0-152.0-0.0","584.8000000119209","","","","51","0,0,1","6","blank","386","null","0.4819694909748091","0.27285085068277204","0.9469465888780032","1","","","","","",""
"","do_trial","153","484497","0.0-153.0-0.0","346.89999997615814","","","","51","0,0,1","6","blank","387","null","0.4265243344458496","0.4665846317738673","0.6706848217781886","1","","","","","",""
"","do_trial","154","487429","0.0-154.0-0.0","353.4000000357628","","","","51","1,0,1","6","blank","388","null","0.4841112274467501","0.5020027038172732","0.4834148010993248","1","","","","","",""
"","do_recog","155","490354","0.0-155.0-0.0","1400.2000000476837","","","","55","","","","389","probe-235","","","","","1","[object Object]","129","3","1",""
"","do_trial","156","493201","0.0-156.0-0.0","266","","","","51","1,1,0","6","blank","390","null","0.4395759337690635","0.6716505288182348","0.4159711999132759","0","","","","","",""
"","do_trial","157","496012","0.0-157.0-0.0","229.20000004768372","","","","51","0,1,1","6","blank","391","null","0.5348665460343501","0.8374443816174356","0.3468104524859737","1","","","","","",""
"","do_trial","158","498922","0.0-158.0-0.0","311.80000001192093","","","","51","1,1,0","6","blank","392","null","0.6118927337237516","0.803217160131554","0.2516978019372018","0","","","","","",""
"","do_recog","159","502548","0.0-159.0-0.0","2105.900000035763","","","","56","","","","393","probe-40","","","","","1","[object Object]","209","5","1",""
"","do_trial","160","505473","0.0-160.0-0.0","350.80000001192093","","","","51","0,1,0","6","blank","394","null","0.39595965873042394","0.7073053927014755","0.13149956192154508","0","","","","","",""
"","do_trial","161","508282","0.0-161.0-0.0","228.19999998807907","","","","50","0,1,0","6","blank","395","null","0.47036804709543184","0.7435760857324263","0.08534979299065429","1","","","","","",""
"","do_recog","162","510933","0.0-162.0-0.0","1140.4000000357628","","","","56","","","","396","probe-174","","","","","1","[object Object]","203","5","1",""
