success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,subject_id,key_press,response,choice_outcomes,context_n,context_img_id,trial_n,probe_img_id,pR_red,pR_white,pR_black,outcome,is_valid,image_to_show,probed_trial,probed_context,correct,context_id
TRUE,fullscreen,0,3359,0.0-0.0,,,,,,,,,,,,,,,,,,,,
,pavlovia,1,3362,0.0-1.0,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,2,6542,0.0-2.0,3179.6,"<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>",614fa5614fcc70a595204146,32,,,,,,,,,,,,,,,,
,html-keyboard-response,3,7679,0.0-3.0,1136,"<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the previous islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,4,15687,0.0-4.0,8007.9,"<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,5,21484,0.0-5.0,5795.9,"<div class='center'><p> You will press the 5, 6, 7, 8 buttons on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have not seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did not see the ship before, then press <b>8</b>.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,6,25750,0.0-6.0,4265,"<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,7,34540,0.0-7.0,8799.2,"<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to begin the next part of the study]</b></p></div>",,32,,,,,,,,,,,,,,,,
,do_welcome,8,36078,0.0-8.0,null,,,,null,,,,,,,,,,,,,,,
,do_trial,9,41465,0.0-9.0-0.0,2844.4,,,,49,"1,0,0",6,blank,230,null,0.731948203,0.321362028,0.312695359,1,,,,,,
,html-keyboard-response,10,42488,0.0-9.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,11,46871,0.0-10.0-0.0,1854.1,,,,49,"1,1,1",6,blank,231,null,0.767959822,0.373244966,0.341283967,1,,,,,,
,html-keyboard-response,12,47882,0.0-10.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,13,50681,0.0-11.0-0.0,266.9,,,,49,"1,0,0",6,blank,232,null,0.629542445,0.105760362,0.293696881,1,,,,,,
,html-keyboard-response,14,51686,0.0-11.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,15,54478,0.0-12.0-0.0,254.6,,,,49,"0,0,1",6,blank,233,null,0.589350857,0.091716066,0.322810739,0,,,,,,
,html-keyboard-response,16,55488,0.0-12.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,17,58433,0.0-13.0-0.0,409.4,,,,49,"1,0,0",6,blank,234,null,0.556219278,0.14879636,0.341658101,1,,,,,,
,html-keyboard-response,18,59434,0.0-13.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,19,62728,0.0-14.0-0.0,756.3,,,,49,"1,0,0",6,blank,235,null,0.67101727,0.185950919,0.430863623,1,,,,,,
,html-keyboard-response,20,63736,0.0-14.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,21,66512,0.0-15.0-0.0,232.8,,,,49,"1,0,0",6,blank,236,null,0.647145573,0.239673407,0.472085039,1,,,,,,
,html-keyboard-response,22,67519,0.0-15.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,23,70704,0.0-16.0-0.0,655.1,,,,49,"0,0,1",6,blank,237,null,0.748142223,0.150657084,0.35705938,0,,,,,,
,html-keyboard-response,24,71708,0.0-16.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,25,74929,0.0-17.0-0.0,690,,,,49,"1,0,0",6,blank,238,null,0.868769829,0.129445563,0.268886806,1,,,,,,
,html-keyboard-response,26,75940,0.0-17.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
