"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","3696","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","3710","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","23715","0.0-2.0","20002.200000047684","<div class='center'><p>Welcome! This is the second day of the experiment. This part will last ~30 minutes. </p><br><p>Just as a reminder, you are the head captain of a pirate ship traveling around the world to different places. </p><p>Today,you’ve arrived at the final destination of your journey!</p><p> Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the places you visited yesterday.</p><p>You’ll still be deciding which pirates you want to rob ships. Because of the fog, however, you won't be able to see which ship your chosen pirate is robbing. </p><p><b>[Press the space bar to go over the instructions]</b></p></div>","32","610050b6632452bbe365315c","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","32180","0.0-3.0","8462.099999904633","<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","54012","0.0-4.0","21829.5","<div class='center'><p>Unlike yesterday, sometimes you’ll be asked if you’ve seen a ship before (see the example below). You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not see the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you recall it correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","","",""
"","do_welcome","5","55545","0.0-5.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","6","61627","0.0-6.0-0.0","null","","","","null","1,1,0","6","blank","240","null","1","0.4848933815718738","0.1918723093733129","","","","","","",""
"","do_recog","7","67646","0.0-7.0-0.0","null","","","","null","","","","241","probe-04","","","","","1","[object Object]","206","5","0",""
"","do_trial","8","73727","0.0-8.0-0.0","null","","","","null","1,0,0","6","blank","242","null","0.8939475792971163","0.5086324406430364","0.2810957363321541","","","","","","",""
"","do_recog","9","76218","0.0-9.0-0.0","972.2000000476837","","","","54","","","","243","probe-186","","","","","1","[object Object]","87","2","0",""
"","do_trial","10","80399","0.0-10.0-0.0","1632","","","","50","1,0,0","6","blank","244","null","0.8881666931022809","0.5009280601336329","0.190050030596292","0","","","","","",""
"","do_recog","11","83047","0.0-11.0-0.0","1128.8999999761581","","","","56","","","","245","probe-34","","","","","1","[object Object]","46","1","1",""
"","do_trial","12","86300","0.0-12.0-0.0","693.5","","","","49","1,0,0","6","blank","246","null","0.9136082035829517","0.4190705271185582","0.2478654984771584","1","","","","","",""
"","do_recog","13","88887","0.0-13.0-0.0","1070.2999999523163","","","","56","","","","247","probe-125","","","","","1","[object Object]","203","5","1",""
"","do_trial","14","91922","0.0-14.0-0.0","458.10000002384186","","","","50","0,0,1","6","blank","248","null","0.8827135485238811","0.5356472457015865","0.19294966766243438","0","","","","","",""
"","do_trial","15","95245","0.0-15.0-0.0","749.5","","","","51","0,0,0","6","blank","249","null","0.8596431761690935","0.4254873484124507","0.2190961923317069","0","","","","","",""
"","do_trial","16","98303","0.0-16.0-0.0","505.10000002384186","","","","49","1,1,0","6","blank","250","null","0.8156378172754107","0.3886670277463366","0.2804637146460182","1","","","","","",""
"","do_trial","17","101371","0.0-17.0-0.0","493.7000000476837","","","","49","1,0,1","6","blank","251","null","0.7765641989975065","0.3189258953880794","0.24628601009385834","1","","","","","",""
"","do_trial","18","104301","0.0-18.0-0.0","352.39999997615814","","","","49","0,1,0","6","blank","252","null","0.8072077525043574","0.3800805541741182","0.19996089808526296","0","","","","","",""
"","do_recog","19","106961","0.0-19.0-0.0","1141.7000000476837","","","","53","","","","253","probe-243","","","","","0","[object Object]","null","null","1",""
"","do_trial","20","109929","0.0-20.0-0.0","398.39999997615814","","","","49","1,0,0","6","blank","254","null","0.94799237715214","0.2710009656875262","0.20967144364685594","1","","","","","",""
