success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,subject_id,key_press,response,choice_outcomes,context_n,context_img_id,trial_n,probe_img_id,pR_red,pR_white,pR_black,outcome,is_valid,image_to_show,probed_trial,probed_context,correct,context_id
TRUE,fullscreen,0,4295,0.0-0.0,,,,,,,,,,,,,,,,,,,,
,pavlovia,1,4300,0.0-1.0,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,2,32516,0.0-2.0,28215,"<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>",612d68e3c29fe8ce86a5d841,32,,,,,,,,,,,,,,,,
,html-keyboard-response,3,49762,0.0-3.0,17246,"<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the previous islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,4,56975,0.0-4.0,7212,"<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,5,73411,0.0-5.0,16435,"<div class='center'><p> You will press the 5, 6, 7, 8 buttons on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have not seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did not see the ship before, then press <b>8</b>.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,6,90351,0.0-6.0,16940,"<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,7,99563,0.0-7.0,9212,"<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to begin the next part of the study]</b></p></div>",,32,,,,,,,,,,,,,,,,
,do_welcome,8,101078,0.0-8.0,null,,,,null,,,,,,,,,,,,,,,
,do_trial,9,105590,0.0-9.0-0.0,1960,,,,49,"1,1,0",6,blank,230,null,0.160987359,0.65859244,0.244954017,1,,,,,,
,html-keyboard-response,10,106593,0.0-9.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,11,109989,0.0-10.0-0.0,841,,,,49,"0,1,0",6,blank,231,null,0.103544748,0.692395022,0.259838733,0,,,,,,
,html-keyboard-response,12,110992,0.0-10.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,13,114170,0.0-11.0-0.0,622,,,,49,"0,1,1",6,blank,232,null,0.051081129,0.668712685,0.310273186,0,,,,,,
,html-keyboard-response,14,115172,0.0-11.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,15,118116,0.0-12.0-0.0,385,,,,51,"0,1,0",6,blank,233,null,0.167511414,0.76852251,0.332874297,0,,,,,,
,html-keyboard-response,16,119119,0.0-12.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,17,122080,0.0-13.0-0.0,403,,,,50,"0,0,1",6,blank,234,null,0.223544696,0.675998993,0.340369622,0,,,,,,
,html-keyboard-response,18,123083,0.0-13.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,19,126058,0.0-14.0-0.0,416,,,,49,"0,0,0",6,blank,235,null,0.170468176,0.655001444,0.335464785,0,,,,,,
,html-keyboard-response,20,127060,0.0-14.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,21,130019,0.0-15.0-0.0,399,,,,50,"0,0,0",6,blank,236,null,0.118066831,0.624730003,0.384375225,0,,,,,,
,html-keyboard-response,22,131023,0.0-15.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,23,133988,0.0-16.0-0.0,410,,,,49,"1,1,1",6,blank,237,null,0.150401294,0.575996449,0.457697826,1,,,,,,
,html-keyboard-response,24,134991,0.0-16.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,25,138040,0.0-17.0-0.0,496,,,,49,"0,0,1",6,blank,238,null,0.134215068,0.655748496,0.413528448,0,,,,,,
,html-keyboard-response,26,139042,0.0-17.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,27,142048,0.0-18.0-0.0,451,,,,51,"0,0,0",6,blank,239,null,0.195218875,0.573729148,0.316198182,0,,,,,,
,html-keyboard-response,28,143051,0.0-18.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,29,145980,0.0-19.0-0.0,375,,,,50,"0,0,1",6,blank,240,null,0.199016546,0.557726379,0.375367423,0,,,,,,
,html-keyboard-response,30,146983,0.0-19.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,31,149723,0.0-20.0-0.0,183,,,,49,"1,0,1",6,blank,241,null,0.213749322,0.561712545,0.498426827,1,,,,,,
,html-keyboard-response,32,150726,0.0-20.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,33,156737,0.0-21.0-0.0,null,,,,null,,,,242,probe-193,,,,,1,[object Object],163,4,0,
,html-keyboard-response,34,157740,0.0-21.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,35,161656,0.0-22.0-0.0,1342,,,,49,"0,0,0",6,blank,243,null,0.311006893,0.646568051,0.258673695,0,,,,,,
,html-keyboard-response,36,162659,0.0-22.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,37,165544,0.0-23.0-0.0,307,,,,50,"0,0,1",6,blank,244,null,0.242977713,0.545526621,0.347423264,0,,,,,,
,html-keyboard-response,38,166547,0.0-23.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,39,169520,0.0-24.0-0.0,394,,,,51,"0,0,0",6,blank,245,null,0.116959825,0.51113269,0.619974164,0,,,,,,
,html-keyboard-response,40,170522,0.0-24.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,41,173506,0.0-25.0-0.0,412,,,,51,"0,1,1",6,blank,246,null,0.066714479,0.397505635,0.588111669,1,,,,,,
,html-keyboard-response,42,174509,0.0-25.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,43,177492,0.0-26.0-0.0,411,,,,51,"0,1,1",6,blank,247,null,0.106798996,0.433633673,0.713864553,1,,,,,,
,html-keyboard-response,44,178495,0.0-26.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,45,181429,0.0-27.0-0.0,362,,,,51,"0,1,0",6,blank,248,null,0.055506714,0.488547263,0.730281877,0,,,,,,
,html-keyboard-response,46,182432,0.0-27.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,47,188443,0.0-28.0-0.0,null,,,,null,,,,249,probe-54,,,,,1,[object Object],208,5,0,
,html-keyboard-response,48,189446,0.0-28.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,49,192992,0.0-29.0-0.0,975,,,,50,"0,0,1",6,blank,250,null,0.06065762,0.344482502,0.655175953,0,,,,,,
,html-keyboard-response,50,193995,0.0-29.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,51,196904,0.0-30.0-0.0,340,,,,51,"0,1,0",6,blank,251,null,0.054408901,0.330804657,0.740531446,0,,,,,,
,html-keyboard-response,52,197907,0.0-30.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,53,201360,0.0-31.0-0.0,884,,,,49,"0,0,1",6,blank,252,null,0.103837926,0.27323218,0.777933072,0,,,,,,
,html-keyboard-response,54,202363,0.0-31.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,55,205392,0.0-32.0-0.0,458,,,,50,"0,0,1",6,blank,253,null,0.063233488,0.356208212,0.684275101,0,,,,,,
,html-keyboard-response,56,206395,0.0-32.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,57,209640,0.0-33.0-0.0,1736,,,,56,,,,254,probe-170,,,,,1,[object Object],45,1,0,
,html-keyboard-response,58,210643,0.0-33.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,59,213736,0.0-34.0-0.0,523,,,,50,"0,0,1",6,blank,255,null,0.156644543,0.299849221,0.613929558,0,,,,,,
,html-keyboard-response,60,214739,0.0-34.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,61,220751,0.0-35.0-0.0,null,,,,null,,,,256,probe-162,,,,,1,[object Object],42,1,0,
,html-keyboard-response,62,221753,0.0-35.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,63,224942,0.0-36.0-0.0,616,,,,50,"0,0,1",6,blank,257,null,0.142100917,0.253354385,0.604426721,0,,,,,,
,html-keyboard-response,64,225945,0.0-36.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,65,228760,0.0-37.0-0.0,1306,,,,56,,,,258,probe-212,,,,,1,[object Object],165,4,0,
,html-keyboard-response,66,229763,0.0-37.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,67,232926,0.0-38.0-0.0,592,,,,50,"0,1,1",6,blank,259,null,0.065429507,0.278663922,0.722869791,1,,,,,,
,html-keyboard-response,68,233931,0.0-38.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,69,237229,0.0-39.0-0.0,727,,,,50,"0,0,1",6,blank,260,null,0.074007235,0.30548734,0.742318713,0,,,,,,
,html-keyboard-response,70,238232,0.0-39.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,71,241303,0.0-40.0-0.0,500,,,,51,"0,0,1",6,blank,261,null,0.140833808,0.256972485,0.808561248,1,,,,,,
,html-keyboard-response,72,242306,0.0-40.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,73,245394,0.0-41.0-0.0,516,,,,51,"0,0,1",6,blank,262,null,0.137481325,0.245086706,0.671574156,1,,,,,,
,html-keyboard-response,74,246397,0.0-41.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,75,249433,0.0-42.0-0.0,466,,,,51,"0,0,0",6,blank,263,null,0.0908373,0.277723114,0.667366463,0,,,,,,
,html-keyboard-response,76,250436,0.0-42.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,77,253265,0.0-43.0-0.0,1321,,,,56,,,,264,probe-118,,,,,1,[object Object],162,4,0,
,html-keyboard-response,78,254268,0.0-43.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,79,257682,0.0-44.0-0.0,842,,,,49,"0,0,0",6,blank,265,null,0.184715966,0.272902104,0.608432171,0,,,,,,
,html-keyboard-response,80,258684,0.0-44.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,81,261671,0.0-45.0-0.0,1478,,,,56,,,,266,probe-135,,,,,1,[object Object],129,3,0,
,html-keyboard-response,82,262675,0.0-45.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,83,265663,0.0-46.0-0.0,419,,,,50,"0,0,0",6,blank,267,null,0.149706974,0.344480459,0.688215964,0,,,,,,
,html-keyboard-response,84,266667,0.0-46.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,85,269620,0.0-47.0-0.0,1444,,,,56,,,,268,probe-233,,,,,0,[object Object],null,null,1,
,html-keyboard-response,86,270623,0.0-47.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,87,273645,0.0-48.0-0.0,455,,,,51,"0,0,1",6,blank,269,null,0.103455863,0.32012609,0.644353006,1,,,,,,
,html-keyboard-response,88,274647,0.0-48.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,89,278761,0.0-49.0-0.0,2606,,,,55,,,,270,probe-136,,,,,1,[object Object],86,2,0,
,html-keyboard-response,90,279764,0.0-49.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,91,282825,0.0-50.0-0.0,493,,,,50,"0,1,1",6,blank,271,null,0.137934229,0.240192444,0.634255893,1,,,,,,
,html-keyboard-response,92,283830,0.0-50.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,93,286962,0.0-51.0-0.0,563,,,,50,"0,0,1",6,blank,272,null,0.142267441,0.310921359,0.690228136,0,,,,,,
,html-keyboard-response,94,287965,0.0-51.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,95,291078,0.0-52.0-0.0,541,,,,49,"0,0,1",6,blank,273,null,0.051301398,0.328613148,0.641091279,0,,,,,,
,html-keyboard-response,96,292080,0.0-52.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,97,295111,0.0-53.0-0.0,465,,,,51,"0,0,0",6,blank,274,null,0.105352595,0.167731812,0.604518493,0,,,,,,
,html-keyboard-response,98,296114,0.0-53.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,99,299201,0.0-54.0-0.0,531,,,,50,"0,0,1",6,blank,275,null,0.139669349,0.073849308,0.594292561,0,,,,,,
,html-keyboard-response,100,300204,0.0-54.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,101,303181,0.0-55.0-0.0,1469,,,,53,,,,276,probe-101,,,,,1,[object Object],207,5,1,
,html-keyboard-response,102,304186,0.0-55.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,103,307230,0.0-56.0-0.0,488,,,,49,"0,1,1",6,blank,277,null,0.071622005,0.147300085,0.42377418,0,,,,,,
,html-keyboard-response,104,308235,0.0-56.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,105,311447,0.0-57.0-0.0,1706,,,,56,,,,278,probe-240,,,,,0,[object Object],null,null,1,
,html-keyboard-response,106,312450,0.0-57.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,107,315458,0.0-58.0-0.0,449,,,,51,"1,0,1",6,blank,279,null,0.159239299,0.174601385,0.61321287,1,,,,,,
,html-keyboard-response,108,316460,0.0-58.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,109,319425,0.0-59.0-0.0,407,,,,51,"0,0,1",6,blank,280,null,0.094152039,0.302885482,0.517881529,1,,,,,,
,html-keyboard-response,110,320428,0.0-59.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,111,323472,0.0-60.0-0.0,490,,,,51,"0,0,1",6,blank,281,null,0.102153654,0.243270409,0.490599005,1,,,,,,
,html-keyboard-response,112,324475,0.0-60.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,113,327508,0.0-61.0-0.0,477,,,,51,"0,1,0",6,blank,282,null,0.08475579,0.306714223,0.486007581,0,,,,,,
,html-keyboard-response,114,328511,0.0-61.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,115,331501,0.0-62.0-0.0,437,,,,49,"0,0,1",6,blank,283,null,0.056256422,0.319341507,0.477425353,0,,,,,,
,html-keyboard-response,116,332503,0.0-62.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,117,335439,0.0-63.0-0.0,379,,,,50,"0,1,1",6,blank,284,null,0.102305086,0.31831392,0.434136361,1,,,,,,
,html-keyboard-response,118,336442,0.0-63.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,119,339458,0.0-64.0-0.0,462,,,,50,"0,0,0",6,blank,285,null,0.197263062,0.1995824,0.620680162,0,,,,,,
,html-keyboard-response,120,340461,0.0-64.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,121,343648,0.0-65.0-0.0,1679,,,,53,,,,286,probe-214,,,,,1,[object Object],125,3,1,
,html-keyboard-response,122,344651,0.0-65.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,123,347672,0.0-66.0-0.0,468,,,,50,"0,0,0",6,blank,287,null,0.261466514,0.269199347,0.65694155,0,,,,,,
,html-keyboard-response,124,348675,0.0-66.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,125,351959,0.0-67.0-0.0,1777,,,,56,,,,288,probe-204,,,,,1,[object Object],202,5,0,
,html-keyboard-response,126,352962,0.0-67.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,127,355926,0.0-68.0-0.0,407,,,,49,"0,0,0",6,blank,289,null,0.213736742,0.131214194,0.573456944,0,,,,,,
,html-keyboard-response,128,356929,0.0-68.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,129,360019,0.0-69.0-0.0,534,,,,51,"0,0,0",6,blank,290,null,0.248951133,0.229334775,0.658172634,0,,,,,,
,html-keyboard-response,130,361021,0.0-69.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,131,363919,0.0-70.0-0.0,341,,,,50,"1,0,1",6,blank,291,null,0.24262887,0.282319235,0.629527629,0,,,,,,
,html-keyboard-response,132,364922,0.0-70.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,133,368079,0.0-71.0-0.0,1650,,,,56,,,,292,probe-103,,,,,1,[object Object],87,2,0,
,html-keyboard-response,134,369082,0.0-71.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,135,372303,0.0-72.0-0.0,668,,,,49,"0,0,1",6,blank,293,null,0.171629017,0.237877266,0.790256334,0,,,,,,
,html-keyboard-response,136,373306,0.0-72.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,137,376659,0.0-73.0-0.0,797,,,,51,"0,0,1",6,blank,294,null,0.159909141,0.240064745,0.720608627,1,,,,,,
,html-keyboard-response,138,377662,0.0-73.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,139,380732,0.0-74.0-0.0,516,,,,50,"0,0,1",6,blank,295,null,0.167744559,0.313936029,0.673885258,0,,,,,,
,html-keyboard-response,140,381735,0.0-74.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,141,384706,0.0-75.0-0.0,415,,,,51,"0,0,1",6,blank,296,null,0.178097198,0.619865764,0.419011126,1,,,,,,
,html-keyboard-response,142,385709,0.0-75.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,143,388759,0.0-76.0-0.0,494,,,,51,"0,1,1",6,blank,297,null,0.060806242,0.667584188,0.288428914,1,,,,,,
,html-keyboard-response,144,389762,0.0-76.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,145,392979,0.0-77.0-0.0,1709,,,,56,,,,298,probe-252,,,,,0,[object Object],null,null,1,
,html-keyboard-response,146,393982,0.0-77.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,147,397004,0.0-78.0-0.0,467,,,,51,"0,1,0",6,blank,299,null,0.071152318,0.703148015,0.237859093,0,,,,,,
,html-keyboard-response,148,398007,0.0-78.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,149,400933,0.0-79.0-0.0,373,,,,50,"1,0,0",6,blank,300,null,0.082238076,0.633019726,0.197089429,0,,,,,,
,html-keyboard-response,150,401936,0.0-79.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,151,404992,0.0-80.0-0.0,500,,,,49,"1,1,0",6,blank,301,null,0.190680081,0.576431376,0.083193019,1,,,,,,
,html-keyboard-response,152,405994,0.0-80.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,153,408967,0.0-81.0-0.0,419,,,,49,"0,1,0",6,blank,302,null,0.184148308,0.564043773,0.109544224,0,,,,,,
,html-keyboard-response,154,409970,0.0-81.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,155,412906,0.0-82.0-0.0,381,,,,50,"0,0,0",6,blank,303,null,0.166056013,0.611009537,0.201446805,0,,,,,,
,html-keyboard-response,156,413909,0.0-82.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,157,416961,0.0-83.0-0.0,1545,,,,56,,,,304,probe-222,,,,,1,[object Object],161,4,0,
,html-keyboard-response,158,417963,0.0-83.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,159,420993,0.0-84.0-0.0,477,,,,51,"0,1,0",6,blank,305,null,0.134892943,0.540422409,0.241334796,0,,,,,,
,html-keyboard-response,160,421996,0.0-84.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,161,424903,0.0-85.0-0.0,350,,,,50,"0,1,0",6,blank,306,null,0.138406052,0.640774885,0.265831405,1,,,,,,
,html-keyboard-response,162,425906,0.0-85.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,163,429455,0.0-86.0-0.0,2041,,,,53,,,,307,probe-211,,,,,1,[object Object],46,1,1,
,html-keyboard-response,164,430458,0.0-86.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,165,433511,0.0-87.0-0.0,501,,,,49,"0,0,1",6,blank,308,null,0.125847749,0.597621032,0.371499142,0,,,,,,
,html-keyboard-response,166,434514,0.0-87.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,167,437483,0.0-88.0-0.0,416,,,,49,"0,0,0",6,blank,309,null,0.130065393,0.627394015,0.292723301,0,,,,,,
,html-keyboard-response,168,438486,0.0-88.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,169,441459,0.0-89.0-0.0,419,,,,50,"0,1,1",6,blank,310,null,0.064328158,0.706891447,0.339419467,1,,,,,,
,html-keyboard-response,170,442461,0.0-89.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,171,445475,0.0-90.0-0.0,459,,,,50,"0,0,0",6,blank,311,null,0.275338583,0.792142716,0.335133207,0,,,,,,
,html-keyboard-response,172,446478,0.0-90.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,173,449468,0.0-91.0-0.0,438,,,,51,"0,1,1",6,blank,312,null,0.156318624,0.658377057,0.305026423,1,,,,,,
,html-keyboard-response,174,450471,0.0-91.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,175,453458,0.0-92.0-0.0,434,,,,51,"0,1,0",6,blank,313,null,0.090008537,0.783256497,0.359893324,0,,,,,,
,html-keyboard-response,176,454461,0.0-92.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,177,457129,0.0-93.0-0.0,1160,,,,56,,,,314,probe-45,,,,,1,[object Object],128,3,0,
,html-keyboard-response,178,458132,0.0-93.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,179,461613,0.0-94.0-0.0,925,,,,51,"0,0,1",6,blank,315,null,0.069464454,0.680612961,0.404660141,1,,,,,,
,html-keyboard-response,180,462615,0.0-94.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,181,465514,0.0-95.0-0.0,1391,,,,56,,,,316,probe-18,,,,,1,[object Object],121,3,0,
,html-keyboard-response,182,466517,0.0-95.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,183,469716,0.0-96.0-0.0,645,,,,49,"0,1,0",6,blank,317,null,0.126072749,0.645870515,0.457184135,0,,,,,,
,html-keyboard-response,184,470718,0.0-96.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,185,473666,0.0-97.0-0.0,391,,,,50,"0,1,0",6,blank,318,null,0.192129627,0.671876876,0.428895518,1,,,,,,
,html-keyboard-response,186,474669,0.0-97.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,187,477674,0.0-98.0-0.0,451,,,,50,"0,0,0",6,blank,319,null,0.14599435,0.475484378,0.367468999,0,,,,,,
,html-keyboard-response,188,478676,0.0-98.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,189,481459,0.0-99.0-0.0,1274,,,,56,,,,320,probe-75,,,,,1,[object Object],201,5,0,
,html-keyboard-response,190,482462,0.0-99.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,191,485499,0.0-100.0-0.0,481,,,,51,"0,1,0",6,blank,321,null,0.112881165,0.536260643,0.270950378,0,,,,,,
,html-keyboard-response,192,486501,0.0-100.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
