success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,subject_id,key_press,response,choice_outcomes,context_n,context_img_id,trial_n,probe_img_id,pR_red,pR_white,pR_black,outcome,is_valid,image_to_show,probed_trial,probed_context,correct,context_id
TRUE,fullscreen,0,5362,0.0-0.0,,,,,,,,,,,,,,,,,,,,
,pavlovia,1,5367,0.0-1.0,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,2,8482,0.0-2.0,3114.2,"<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>",6108ac1e801e23ad2a25e7f0,32,,,,,,,,,,,,,,,,
,html-keyboard-response,3,13972,0.0-3.0,5489.1,"<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the previous islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,4,19430,0.0-4.0,5457.1,"<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,5,21770,0.0-5.0,2338.5,"<div class='center'><p> You will press the 5, 6, 7, 8 buttons on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have not seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did not see the ship before, then press <b>8</b>.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,6,23898,0.0-6.0,2126.8,"<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,7,26238,0.0-7.0,2339.4,"<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to begin the next part of the study]</b></p></div>",,32,,,,,,,,,,,,,,,,
,do_welcome,8,27752,0.0-8.0,null,,,,null,,,,,,,,,,,,,,,
,do_trial,9,32571,0.0-9.0-0.0,2270.3,,,,50,"0,1,0",6,blank,230,null,0.35601532,0.525613502,0.148582105,1,,,,,,
,html-keyboard-response,10,33575,0.0-9.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,11,39620,0.0-10.0-0.0,null,,,,null,"0,1,0",6,blank,231,null,0.358162804,0.505843698,0.264909905,,,,,,,
,html-keyboard-response,12,40622,0.0-10.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,13,43414,0.0-11.0-0.0,251.6,,,,50,"1,1,1",6,blank,232,null,0.426697799,0.59413872,0.172474436,1,,,,,,
,html-keyboard-response,14,44419,0.0-11.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,15,47085,0.0-12.0-0.0,124.3,,,,50,"0,1,0",6,blank,233,null,0.349380903,0.613526823,0.244132867,1,,,,,,
,html-keyboard-response,16,48088,0.0-12.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,17,50712,0.0-13.0-0.0,80.89999998,,,,50,"1,1,0",6,blank,234,null,0.37925331,0.591407309,0.073219002,1,,,,,,
,html-keyboard-response,18,51716,0.0-13.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,19,54931,0.0-14.0-0.0,672,,,,50,"0,1,0",6,blank,235,null,0.241757576,0.598072612,0.200127739,1,,,,,,
,html-keyboard-response,20,55936,0.0-14.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,21,59106,0.0-15.0-0.0,627.8,,,,50,"0,0,0",6,blank,236,null,0.176206371,0.582568204,0.31025258,0,,,,,,
,html-keyboard-response,22,60110,0.0-15.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,23,62937,0.0-16.0-0.0,283.6,,,,50,"0,1,1",6,blank,237,null,0.23172747,0.698297783,0.236638791,1,,,,,,
,html-keyboard-response,24,63940,0.0-16.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,25,66755,0.0-17.0-0.0,273.2,,,,50,"0,1,0",6,blank,238,null,0.11755108,0.654931784,0.184451251,1,,,,,,
,html-keyboard-response,26,67759,0.0-17.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,27,70878,0.0-18.0-0.0,578.3,,,,50,"0,1,1",6,blank,239,null,0.284566886,0.744143893,0.244067768,1,,,,,,
,html-keyboard-response,28,71882,0.0-18.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,29,75626,0.0-19.0-0.0,1203.4,,,,50,"1,1,0",6,blank,240,null,0.303634987,0.854764059,0.132863262,1,,,,,,
,html-keyboard-response,30,76631,0.0-19.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,31,82640,0.0-20.0-0.0,null,,,,null,,,,241,probe-19,,,,,1,[object Object],83,2,0,
,html-keyboard-response,32,83644,0.0-20.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,33,87272,0.0-21.0-0.0,1084.2,,,,50,"1,0,0",6,blank,242,null,0.24801306,0.838017695,0.15172367,0,,,,,,
,html-keyboard-response,34,88276,0.0-21.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,35,91533,0.0-22.0-0.0,1746.2,,,,55,,,,243,probe-168,,,,,1,[object Object],204,5,0,
,html-keyboard-response,36,92537,0.0-22.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,37,95678,0.0-23.0-0.0,598,,,,50,"0,1,1",6,blank,244,null,0.24879608,0.596422851,0.246869269,1,,,,,,
,html-keyboard-response,38,96683,0.0-23.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,39,100282,0.0-24.0-0.0,2089.3,,,,54,,,,245,probe-228,,,,,1,[object Object],205,5,1,
,html-keyboard-response,40,101286,0.0-24.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,41,104467,0.0-25.0-0.0,639.4,,,,50,"1,0,1",6,blank,246,null,0.218651686,0.432354047,0.455156239,0,,,,,,
