success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,subject_id,key_press,response,choice_outcomes,context_n,context_img_id,trial_n,probe_img_id,pR_red,pR_white,pR_black,outcome,is_valid,image_to_show,probed_trial,probed_context,correct,context_id
TRUE,fullscreen,0,4213,0.0-0.0,,,,,,,,,,,,,,,,,,,,
,pavlovia,1,4215,0.0-1.0,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,2,12046,0.0-2.0,7830.8,"<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>",60ff7760436f1e083e4e78ce,32,,,,,,,,,,,,,,,,
,html-keyboard-response,3,17709,0.0-3.0,5662.2,"<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the previous islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,4,27523,0.0-4.0,9813.8,"<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,5,32623,0.0-5.0,5099.8,"<div class='center'><p> You will press the 5, 6, 7, 8 buttons on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have not seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did not see the ship before, then press <b>8</b>.</p><p><b>[Press the space bar to continue]</b></p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,6,38394,0.0-6.0,5769.6,"<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>",,32,,,,,,,,,,,,,,,,
,html-keyboard-response,7,41664,0.0-7.0,3269.6,"<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to begin the next part of the study]</b></p></div>",,32,,,,,,,,,,,,,,,,
,do_welcome,8,43170,0.0-8.0,null,,,,null,,,,,,,,,,,,,,,
,do_trial,9,47211,0.0-9.0-0.0,1518.8,,,,49,"0,0,0",6,blank,230,null,0.291726887,0.205268895,0.615973948,0,,,,,,
,html-keyboard-response,10,48212,0.0-9.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,11,51809,0.0-10.0-0.0,1076.1,,,,50,"0,1,1",6,blank,231,null,0.278465818,0.258644006,0.688827836,1,,,,,,
,html-keyboard-response,12,52811,0.0-10.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,13,55739,0.0-11.0-0.0,408.3,,,,50,"0,1,1",6,blank,232,null,0.202135195,0.248603504,0.60068641,1,,,,,,
,html-keyboard-response,14,56741,0.0-11.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,15,59578,0.0-12.0-0.0,316.4,,,,50,"0,0,1",6,blank,233,null,0.200432947,0.225954413,0.624570956,0,,,,,,
,html-keyboard-response,16,60579,0.0-12.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,17,63575,0.0-13.0-0.0,474.7,,,,51,"1,0,1",6,blank,234,null,0.35111273,0.119618884,0.681919777,1,,,,,,
,html-keyboard-response,18,64576,0.0-13.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,19,67684,0.0-14.0-0.0,587.9,,,,51,"0,0,1",6,blank,235,null,0.441857717,0.060774219,0.806164607,1,,,,,,
,html-keyboard-response,20,68685,0.0-14.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,21,71427,0.0-15.0-0.0,220.6,,,,50,"0,1,0",6,blank,236,null,0.323314015,0.125414698,0.795932278,1,,,,,,
,html-keyboard-response,22,72428,0.0-15.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,23,75343,0.0-16.0-0.0,394.2,,,,51,"0,1,1",6,blank,237,null,0.304966023,0.169283915,0.923782632,1,,,,,,
,html-keyboard-response,24,76344,0.0-16.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,25,79066,0.0-17.0-0.0,203,,,,50,"0,0,0",6,blank,238,null,0.315667008,0.113098755,0.740070938,0,,,,,,
,html-keyboard-response,26,80068,0.0-17.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,27,82875,0.0-18.0-0.0,286.5,,,,51,"0,0,0",6,blank,239,null,0.353191485,0.11199994,0.666617584,0,,,,,,
,html-keyboard-response,28,83877,0.0-18.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,29,86948,0.0-19.0-0.0,551.4,,,,50,"0,1,0",6,blank,240,null,0.36365283,0.168166322,0.693990575,1,,,,,,
,html-keyboard-response,30,87950,0.0-19.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,31,90798,0.0-20.0-0.0,328.6,,,,50,"0,1,1",6,blank,241,null,0.497647764,0.104624669,0.704229503,1,,,,,,
,html-keyboard-response,32,91799,0.0-20.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,33,94605,0.0-21.0-0.0,285.8,,,,50,"1,0,1",6,blank,242,null,0.482841253,0.080648716,0.53868728,0,,,,,,
,html-keyboard-response,34,95606,0.0-21.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,35,98172,0.0-22.0-0.0,45.10000001,,,,51,"1,0,0",6,blank,243,null,0.505298019,0.061746799,0.43925385,0,,,,,,
,html-keyboard-response,36,99174,0.0-22.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,37,101944,0.0-23.0-0.0,248.9,,,,49,"1,0,0",6,blank,244,null,0.59398649,0.054310027,0.396982009,1,,,,,,
,html-keyboard-response,38,102945,0.0-23.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,39,105744,0.0-24.0-0.0,277.8,,,,49,"0,0,0",6,blank,245,null,0.452501123,0.121676501,0.298317599,0,,,,,,
,html-keyboard-response,40,106744,0.0-24.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,41,110576,0.0-25.0-0.0,2329,,,,53,,,,246,probe-109,,,,,1,[object Object],49,1,1,
,html-keyboard-response,42,111577,0.0-25.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,43,114878,0.0-26.0-0.0,780.7,,,,49,"1,0,0",6,blank,247,null,0.481204322,0.146403213,0.341668101,1,,,,,,
,html-keyboard-response,44,115879,0.0-26.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,45,118711,0.0-27.0-0.0,311.2,,,,50,"0,1,0",6,blank,248,null,0.588644957,0.17338432,0.308722603,1,,,,,,
,html-keyboard-response,46,119712,0.0-27.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,47,122434,0.0-28.0-0.0,201.4,,,,51,"1,0,0",6,blank,249,null,0.646134379,0.060737914,0.126707228,0,,,,,,
,html-keyboard-response,48,123435,0.0-28.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,49,126675,0.0-29.0-0.0,719.4,,,,49,"1,0,0",6,blank,250,null,0.553714485,0.134975053,0.214482912,1,,,,,,
,html-keyboard-response,50,127676,0.0-29.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,51,133679,0.0-30.0-0.0,null,,,,null,,,,251,probe-68,,,,,1,[object Object],165,4,0,
,html-keyboard-response,52,134681,0.0-30.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,53,137501,0.0-31.0-0.0,299.8,,,,49,"0,0,0",6,blank,252,null,0.473793654,0.116372844,0.209795196,0,,,,,,
,html-keyboard-response,54,138502,0.0-31.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,55,144506,0.0-32.0-0.0,null,,,,null,,,,253,probe-74,,,,,1,[object Object],203,5,0,
,html-keyboard-response,56,145507,0.0-32.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,57,148361,0.0-33.0-0.0,333.7,,,,50,"0,0,0",6,blank,254,null,0.588805697,0.255884217,0.311301114,0,,,,,,
,html-keyboard-response,58,149363,0.0-33.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,59,152844,0.0-34.0-0.0,1978.6,,,,53,,,,255,probe-178,,,,,1,[object Object],169,4,1,
,html-keyboard-response,60,153845,0.0-34.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,61,156940,0.0-35.0-0.0,575.2,,,,50,"0,0,1",6,blank,256,null,0.584619895,0.347351751,0.340765304,0,,,,,,
,html-keyboard-response,62,157941,0.0-35.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,63,160731,0.0-36.0-0.0,269.4,,,,51,"1,0,1",6,blank,257,null,0.516437295,0.211675795,0.351009733,1,,,,,,
,html-keyboard-response,64,161732,0.0-36.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,65,164481,0.0-37.0-0.0,228.9,,,,51,"1,0,1",6,blank,258,null,0.526755416,0.053891383,0.461105663,1,,,,,,
,html-keyboard-response,66,165482,0.0-37.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,67,168328,0.0-38.0-0.0,325,,,,51,"1,0,0",6,blank,259,null,0.73426678,0.196319531,0.325493564,0,,,,,,
,html-keyboard-response,68,169329,0.0-38.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,69,172262,0.0-39.0-0.0,412.5,,,,50,"0,0,1",6,blank,260,null,0.664020094,0.143921571,0.342759533,0,,,,,,
,html-keyboard-response,70,173264,0.0-39.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,71,177221,0.0-40.0-0.0,2454.5,,,,56,,,,261,probe-242,,,,,0,[object Object],null,null,1,
,html-keyboard-response,72,178222,0.0-40.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,73,181712,0.0-41.0-0.0,970,,,,51,"1,0,0",6,blank,262,null,0.56889987,0.175426432,0.154405437,0,,,,,,
,html-keyboard-response,74,182713,0.0-41.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,75,186217,0.0-42.0-0.0,2002.4,,,,56,,,,263,probe-247,,,,,0,[object Object],null,null,1,
,html-keyboard-response,76,187218,0.0-42.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,77,190653,0.0-43.0-0.0,914.5,,,,51,"1,0,1",6,blank,264,null,0.413620954,0.149470026,0.364798864,1,,,,,,
,html-keyboard-response,78,191654,0.0-43.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,79,194822,0.0-44.0-0.0,1665.3,,,,56,,,,265,probe-250,,,,,0,[object Object],null,null,1,
,html-keyboard-response,80,195823,0.0-44.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,81,198851,0.0-45.0-0.0,508,,,,49,"0,0,0",6,blank,266,null,0.344818593,0.268141461,0.249235773,0,,,,,,
,html-keyboard-response,82,199853,0.0-45.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,83,202632,0.0-46.0-0.0,259.3,,,,51,"1,0,0",6,blank,267,null,0.419180401,0.101111605,0.237215586,0,,,,,,
,html-keyboard-response,84,203633,0.0-46.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,85,206771,0.0-47.0-0.0,1634.6,,,,53,,,,268,probe-221,,,,,1,[object Object],205,5,1,
,html-keyboard-response,86,207772,0.0-47.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,87,211119,0.0-48.0-0.0,827.3,,,,51,"0,0,0",6,blank,269,null,0.66222052,0.121206173,0.185257203,0,,,,,,
,html-keyboard-response,88,212120,0.0-48.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,89,215912,0.0-49.0-0.0,1270.6,,,,50,"0,0,1",6,blank,270,null,0.818679958,0.122429987,0.302544393,0,,,,,,
,html-keyboard-response,90,216913,0.0-49.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,91,219779,0.0-50.0-0.0,346.3,,,,51,"0,0,0",6,blank,271,null,0.564472118,0.093725645,0.307952976,0,,,,,,
,html-keyboard-response,92,220781,0.0-50.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,93,223792,0.0-51.0-0.0,491.2,,,,51,"0,0,0",6,blank,272,null,0.690199791,0.079817278,0.286647743,0,,,,,,
,html-keyboard-response,94,224794,0.0-51.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,95,227643,0.0-52.0-0.0,328.6,,,,49,"1,0,0",6,blank,273,null,0.756215054,0.107074093,0.411413052,1,,,,,,
,html-keyboard-response,96,228644,0.0-52.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,97,231850,0.0-53.0-0.0,685.3,,,,50,"0,0,1",6,blank,274,null,0.734146769,0.272379053,0.433365083,0,,,,,,
,html-keyboard-response,98,232851,0.0-53.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_recog,99,236276,0.0-54.0-0.0,1922.1,,,,53,,,,275,probe-94,,,,,1,[object Object],125,3,1,
,html-keyboard-response,100,237277,0.0-54.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,101,240670,0.0-55.0-0.0,871.4,,,,49,"1,0,1",6,blank,276,null,0.717868661,0.158733824,0.328897329,1,,,,,,
,html-keyboard-response,102,241671,0.0-55.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,103,244727,0.0-56.0-0.0,536,,,,50,"1,0,0",6,blank,277,null,0.676382724,0.106057777,0.472814077,0,,,,,,
,html-keyboard-response,104,245728,0.0-56.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,105,248602,0.0-57.0-0.0,352.9,,,,51,"0,0,0",6,blank,278,null,0.685001407,0.109173807,0.434489188,0,,,,,,
,html-keyboard-response,106,249603,0.0-57.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,107,252398,0.0-58.0-0.0,274.1,,,,49,"0,0,1",6,blank,279,null,0.637190821,0.064529505,0.442650383,0,,,,,,
,html-keyboard-response,108,253399,0.0-58.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
,do_trial,109,256126,0.0-59.0-0.0,207,,,,50,"1,0,0",6,blank,280,null,0.606835561,0.161362239,0.406448864,0,,,,,,
,html-keyboard-response,110,257127,0.0-59.0-1.0,null,<p></p>,,null,,,,,,,,,,,,,,,,
