"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","4665","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","4669","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","27487","0.0-2.0","22815.800000000745","<div class='center'><p>Welcome! This is the second day of the experiment. This part will last ~30 minutes. </p><br><p>Just as a reminder, you are the head captain of a pirate ship traveling around the world to different places. </p><p>Today,you’ve arrived at the final destination of your journey!</p><p> Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the places you visited yesterday.</p><p>You’ll still be deciding which pirates you want to rob ships. Because of the fog, however, you won't be able to see which ship your chosen pirate is robbing. </p><p><b>[Press the space bar to go over the instructions]</b></p></div>","32","61017d3331333228be3346ee","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","44369","0.0-3.0","16881","<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","110794","0.0-4.0","66423.29999999981","<div class='center'><p>Unlike yesterday, sometimes you’ll be asked if you’ve seen a ship before (see the example below). You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not see the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you recall it correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","","",""
"","do_welcome","5","112305","0.0-5.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","6","116722","0.0-6.0-0.0","1853.6000000005588","","","","50","1,0,0","6","blank","240","null","1","0.07408816085857378","0.5638872711470845","0","","","","","",""
"","do_recog","7","121708","0.0-7.0-0.0","3477.899999999441","","","","55","","","","241","probe-94","","","","","1","[object Object]","165","4","1",""
"","do_trial","8","127022","0.0-8.0-0.0","2755.2000000001863","","","","49","1,0,0","6","blank","242","null","0.9270962550441603","0.07997582620537289","0.5923929839025187","1","","","","","",""
"","do_trial","9","131924","0.0-9.0-0.0","2345","","","","51","1,0,0","6","blank","243","null","0.8056107023174275","0.10669721465754486","0.6575807083144167","0","","","","","",""
"","do_trial","10","135570","0.0-10.0-0.0","1086.5","","","","49","1,0,0","6","blank","244","null","0.7689170748625425","0.13937962217352318","0.46275295251691206","1","","","","","",""
"","do_trial","11","139505","0.0-11.0-0.0","1376.2000000001863","","","","49","1,0,1","6","blank","245","null","0.7842290652320696","0.09650358334549351","0.3482528171915429","1","","","","","",""
"","do_trial","12","143265","0.0-12.0-0.0","1202.0999999996275","","","","51","1,0,1","6","blank","246","null","0.8600894683972602","0.08892242541902576","0.5328334050380602","1","","","","","",""
"","do_recog","13","147922","0.0-13.0-0.0","3151.7000000001863","","","","56","","","","247","probe-49","","","","","1","[object Object]","160","4","1",""
"","do_trial","14","151895","0.0-14.0-0.0","1416.0999999996275","","","","49","1,1,0","6","blank","248","null","0.8050645174952082","0.10305326759119042","0.40808829335628416","1","","","","","",""
"","do_trial","15","155279","0.0-15.0-0.0","826.6000000005588","","","","51","1,0,0","6","blank","249","null","0.7568401571706163","0.16564373732546536","0.34095739860046964","0","","","","","",""
"","do_trial","16","158354","0.0-16.0-0.0","518.6999999992549","","","","49","1,0,0","6","blank","250","null","0.7306303988300046","0.17498055826030873","0.4023281159904047","1","","","","","",""
"","do_recog","17","162109","0.0-17.0-0.0","2248.0999999996275","","","","56","","","","251","probe-127","","","","","1","[object Object]","169","4","1",""
"","do_trial","18","166486","0.0-18.0-0.0","1818.7999999998137","","","","51","1,0,0","6","blank","252","null","0.8108873853494573","0.07795227904122333","0.24095283384084987","0","","","","","",""
"","do_recog","19","171865","0.0-19.0-0.0","3872.9000000003725","","","","55","","","","253","probe-220","","","","","1","[object Object]","40","1","1",""
"","do_trial","20","175744","0.0-20.0-0.0","1321.7999999998137","","","","49","1,0,0","6","blank","254","null","0.7297009724313969","0.42707434481133383","0.19155729084907094","1","","","","","",""
"","do_trial","21","180079","0.0-21.0-0.0","1778.5","","","","51","1,1,0","6","blank","255","null","0.587386751470048","0.6221158569947497","0.2627535543619981","0","","","","","",""
"","do_recog","22","183738","0.0-22.0-0.0","2152.4000000003725","","","","54","","","","256","probe-106","","","","","1","[object Object]","86","2","0",""
"","do_trial","23","188141","0.0-23.0-0.0","1847.199999999255","","","","49","0,1,0","6","blank","257","null","0.5821300304730805","0.663523500970525","0.20511767710511788","0","","","","","",""
"","do_trial","24","191347","0.0-24.0-0.0","648.5","","","","51","1,1,0","6","blank","258","null","0.35013581653179976","0.6006133805738754","0.051662757152022856","0","","","","","",""
"","do_trial","25","194669","0.0-25.0-0.0","766.1000000005588","","","","49","0,1,1","6","blank","259","null","0.3543998790437945","0.803003015265975","0.06556516339699807","0","","","","","",""
"","do_trial","26","198185","0.0-26.0-0.0","958.4000000003725","","","","49","0,0,0","6","blank","260","null","0.22731104517246117","0.8248831021647776","0.1806209926892952","0","","","","","",""
"","do_trial","27","201410","0.0-27.0-0.0","667.7000000001863","","","","51","0,0,0","6","blank","261","null","0.370268495948054","0.8131345030054457","0.056290047537548474","0","","","","","",""
"","do_trial","28","204806","0.0-28.0-0.0","838.8999999994412","","","","50","0,0,1","6","blank","262","null","0.43093603384208984","0.7684795102233274","0.23508949491165873","0","","","","","",""
"","do_recog","29","208072","0.0-29.0-0.0","1759.7000000001863","","","","55","","","","263","probe-170","","","","","1","[object Object]","126","3","1",""
"","do_trial","30","211120","0.0-30.0-0.0","491.90000000037253","","","","49","1,1,0","6","blank","264","null","0.39814315897880703","0.77465072897446","0.14484203962720157","1","","","","","",""
"","do_recog","31","214394","0.0-31.0-0.0","1767.5","","","","55","","","","265","probe-30","","","","","1","[object Object]","49","1","1",""
"","do_trial","32","218745","0.0-32.0-0.0","1795.4000000003725","","","","51","0,1,0","6","blank","266","null","0.3111193879393983","0.8056996307341242","0.15944907744847847","0","","","","","",""
"","do_trial","33","221758","0.0-33.0-0.0","457.09999999962747","","","","49","0,0,0","6","blank","267","null","0.40034247877749934","0.8380960658140589","0.2245571739888566","0","","","","","",""
