"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"","do_trial","10","44296","0.0-10.0-0.0","120","","","","51","1,0,0","6","blank","244","null","0.3487822422530777","0.7927512025175972","0.3316754954373569","0","","","","","",""
"","do_trial","11","48144","0.0-11.0-0.0","1308","","","","50","1,1,0","6","blank","245","null","0.48576109536436735","0.8574831189354265","0.29834700453662927","1","","","","","",""
"","do_trial","12","51168","0.0-12.0-0.0","482.9999999999927","","","","49","0,0,0","6","blank","246","null","0.45477897986137483","0.8125229813080417","0.16717196228612305","0","","","","","",""
"","do_trial","13","54008","0.0-13.0-0.0","300","","","","50","1,1,0","6","blank","247","null","0.4966470302707862","0.7833909750791062","0.17907648988492647","1","","","","","",""
"","do_recog","14","58616","0.0-14.0-0.0","3104","","","","54","","","","248","probe-253","","","","","0","[object Object]","null","null","1",""
"","do_trial","15","63127","0.0-15.0-0.0","1980","","","","49","1,1,1","6","blank","249","null","0.463136854718071","0.8018501483898881","0.2165633551412757","1","","","","","",""
"","do_recog","16","67238","0.0-16.0-0.0","2608","","","","55","","","","250","probe-189","","","","","1","[object Object]","162","4","1",""
"","do_trial","17","71295","0.0-17.0-0.0","1528","","","","49","1,0,0","6","blank","251","null","0.4990233840013319","0.7386692164029495","0.24407938411815105","1","","","","","",""
"","do_recog","18","75526","0.0-18.0-0.0","2728","","","","55","","","","252","probe-200","","","","","1","[object Object]","47","1","1",""
"","do_trial","19","79878","0.0-19.0-0.0","1823","","","","49","0,0,0","6","blank","253","null","0.31900768009409","0.6806010085612657","0.19757416963368649","0","","","","","",""
"","do_recog","20","83541","0.0-20.0-0.0","2160","","","","55","","","","254","probe-192","","","","","1","[object Object]","88","2","1",""
"","do_trial","21","87382","0.0-21.0-0.0","1312","","","","50","0,1,1","6","blank","255","null","0.1294197024760482","0.5221497579981628","0.5094610152257223","1","","","","","",""
"","do_recog","22","91205","0.0-22.0-0.0","2321","","","","56","","","","256","probe-188","","","","","1","[object Object]","83","2","1",""
"","do_trial","23","95005","0.0-23.0-0.0","1271","","","","50","0,0,0","6","blank","257","null","0.1443746184639288","0.3318511660207706","0.6628003000299905","0","","","","","",""
"","do_trial","24","98261","0.0-24.0-0.0","728","","","","50","0,1,0","6","blank","258","null","0.22522973290109685","0.2555397252742758","0.5860459716853675","1","","","","","",""
"","do_trial","25","101253","0.0-25.0-0.0","463","","","","50","0,0,0","6","blank","259","null","0.17442182950146307","0.19366733452779428","0.7714752327178291","0","","","","","",""
"","do_recog","26","104989","0.0-26.0-0.0","2232","","","","55","","","","260","probe-237","","","","","1","[object Object]","167","4","1",""
"","do_trial","27","108445","0.0-27.0-0.0","922","","","","49","0,0,1","6","blank","261","null","0.23747198634325245","0.318875743708312","0.7524346140536613","0","","","","","",""
"","do_recog","28","111852","0.0-28.0-0.0","1904","","","","56","","","","262","probe-79","","","","","1","[object Object]","42","1","1",""
"","do_trial","29","115301","0.0-29.0-0.0","915.0000000000291","","","","50","0,0,1","6","blank","263","null","0.0656819223708516","0.40273792590767643","0.8337812348807245","0","","","","","",""
"","do_recog","30","118628","0.0-30.0-0.0","1823","","","","56","","","","264","probe-124","","","","","1","[object Object]","87","2","1",""
"","do_trial","31","122133","0.0-31.0-0.0","967","","","","49","0,1,1","6","blank","265","null","0.13229191730320025","0.3997864234533149","0.9393421343146203","0","","","","","",""
"","do_recog","32","125748","0.0-32.0-0.0","2111","","","","55","","","","266","probe-161","","","","","1","[object Object]","40","1","1",""
"","do_trial","33","129180","0.0-33.0-0.0","895","","","","51","1,0,1","6","blank","267","null","0.24115603557941456","0.3799172070060099","0.9464202756704778","1","","","","","",""
"","do_recog","34","132579","0.0-34.0-0.0","1895","","","","56","","","","268","probe-255","","","","","0","[object Object]","null","null","0",""
"","do_trial","35","135980","0.0-35.0-0.0","862","","","","49","1,1,1","6","blank","269","null","0.06008341175366857","0.29623719683891186","0.9476668267922684","1","","","","","",""
"","do_recog","36","139347","0.0-36.0-0.0","1863","","","","55","","","","270","probe-113","","","","","1","[object Object]","161","4","1",""
"","do_trial","37","143571","0.0-37.0-0.0","1687","","","","51","0,0,1","6","blank","271","null","0.10153014723285857","0.3519615299532651","0.9492169571138649","1","","","","","",""
"","do_recog","38","147548","0.0-38.0-0.0","2472","","","","56","","","","272","probe-130","","","","","1","[object Object]","205","5","1",""
"","do_trial","39","153587","0.0-39.0-0.0","null","","","","null","0,1,1","6","blank","273","null","0.14230196299738512","0.28384257128485973","0.9106633795151183","","","","","","",""
"","do_recog","40","159591","0.0-40.0-0.0","null","","","","null","","","","274","probe-160","","","","","1","[object Object]","86","2","0",""
"","do_trial","41","164987","0.0-41.0-0.0","2857","","","","49","1,0,1","6","blank","275","null","0.11349903532118036","0.4072010405554666","0.8715218625795033","1","","","","","",""
"","do_recog","42","168714","0.0-42.0-0.0","2222","","","","54","","","","276","probe-220","","","","","1","[object Object]","129","3","0",""
"","do_trial","43","174754","0.0-43.0-0.0","null","","","","null","0,0,1","6","blank","277","null","0.1373303621726238","0.5772632524711651","0.8320586413260174","","","","","","",""
"","do_recog","44","178273","0.0-44.0-0.0","2015","","","","56","","","","278","probe-07","","","","","1","[object Object]","204","5","1",""
"","do_trial","45","182177","0.0-45.0-0.0","1365.999999999971","","","","50","0,0,1","6","blank","279","null","0.07601658306513255","0.40242497784780695","0.7607842215316126","0","","","","","",""
"","do_trial","46","185137","0.0-46.0-0.0","421.9999999999709","","","","51","0,1,1","6","blank","280","null","0.16620251299514124","0.659979023648976","0.7518358241892702","1","","","","","",""
"","do_recog","47","188376","0.0-47.0-0.0","1735.000000000029","","","","55","","","","281","probe-04","","","","","1","[object Object]","125","3","1",""
"","do_trial","48","192505","0.0-48.0-0.0","1591","","","","49","0,1,1","6","blank","282","null","0.20959306923469384","0.6838401721761426","0.8040872278959023","0","","","","","",""
"","do_recog","49","196192","0.0-49.0-0.0","2183","","","","54","","","","283","probe-70","","","","","1","[object Object]","82","2","0",""
"","do_trial","50","199881","0.0-50.0-0.0","1150","","","","49","0,1,0","6","blank","284","null","0.2217356554215416","0.7029248409607297","0.5915950787973745","0","","","","","",""
"","do_trial","51","202928","0.0-51.0-0.0","513.0000000000291","","","","50","0,0,1","6","blank","285","null","0.1509313722570149","0.3069022580075259","0.7244787113606879","0","","","","","",""
"","do_trial","52","205936","0.0-52.0-0.0","476.9999999999709","","","","51","1,1,1","6","blank","286","null","0.21885174996457468","0.25349439882235475","0.8409521810023814","1","","","","","",""
"","do_trial","53","209024","0.0-53.0-0.0","558","","","","49","0,0,1","6","blank","287","null","0.09547546198693749","0.30461737940642714","0.8117269206117829","0","","","","","",""
"","do_recog","54","212839","0.0-54.0-0.0","2311.000000000029","","","","55","","","","288","probe-43","","","","","1","[object Object]","122","3","1",""
"","do_trial","55","216320","0.0-55.0-0.0","950","","","","51","0,1,1","6","blank","289","null","0.15702436623397137","0.4390187932512082","1","1","","","","","",""
"","do_trial","56","219455","0.0-56.0-0.0","605","","","","50","0,0,1","6","blank","290","null","0.1684503281713178","0.45485810441785696","0.8795526084992256","0","","","","","",""
"","do_trial","57","222535","0.0-57.0-0.0","552.0000000000291","","","","49","1,0,1","6","blank","291","null","0.11608448253795978","0.4011620129093049","0.812697511363877","1","","","","","",""
"","do_trial","58","225807","0.0-58.0-0.0","745","","","","51","0,0,1","6","blank","292","null","0.08800478721667088","0.3252907842905236","0.8052914135964863","1","","","","","",""
"","do_recog","59","231812","0.0-59.0-0.0","null","","","","null","","","","293","probe-97","","","","","1","[object Object]","124","3","0",""
"","do_trial","60","235495","0.0-60.0-0.0","1156","","","","51","0,0,1","6","blank","294","null","0.18252520264971434","0.40203524060505375","0.9272722385112948","1","","","","","",""
"","do_recog","61","241499","0.0-61.0-0.0","null","","","","null","","","","295","probe-82","","","","","1","[object Object]","41","1","0",""
"","do_trial","62","247528","0.0-62.0-0.0","null","","","","null","0,1,1","6","blank","296","null","0.19155553764300914","0.365304842516805","0.8386580377037752","","","","","","",""
"","do_recog","63","251285","0.0-63.0-0.0","2253","","","","56","","","","297","probe-146","","","","","1","[object Object]","169","4","1",""
"","do_trial","64","256029","0.0-64.0-0.0","2217","","","","50","0,0,1","6","blank","298","null","0.22490949710115285","0.48183204842644933","0.8308955186732483","0","","","","","",""
"","do_trial","65","259405","0.0-65.0-0.0","849","","","","51","0,0,1","6","blank","299","null","0.2314612637599195","0.4862444487514797","0.697643130032258","1","","","","","",""
"","do_trial","66","263245","0.0-66.0-0.0","1312","","","","49","1,1,1","6","blank","300","null","0.21202261026666272","0.38912654568954247","0.731919168524808","1","","","","","",""
"","do_recog","67","267253","0.0-67.0-0.0","2503","","","","54","","","","301","probe-31","","","","","1","[object Object]","127","3","0",""
"","do_trial","68","273283","0.0-68.0-0.0","null","","","","null","1,0,1","6","blank","302","null","0.26927331847464353","0.36506390252614984","0.8423546812173014","","","","","","",""
"","do_recog","69","276508","0.0-69.0-0.0","1721","","","","55","","","","303","probe-88","","","","","1","[object Object]","165","4","1",""
"","do_trial","70","281508","0.0-70.0-0.0","2474","","","","51","0,0,1","6","blank","304","null","0.18666690659705987","0.2916413542942226","0.9059232280533608","1","","","","","",""
"","do_recog","71","285019","0.0-71.0-0.0","2007","","","","53","","","","305","probe-225","","","","","1","[object Object]","202","5","0",""
"","do_trial","72","289804","0.0-72.0-0.0","2256.999999999942","","","","51","0,1,0","6","blank","306","null","0.05455522531842039","0.25476122679392676","0.7024623902095786","0","","","","","",""
"","do_recog","73","293227","0.0-73.0-0.0","1919","","","","56","","","","307","probe-162","","","","","1","[object Object]","120","3","1",""
"","do_trial","74","296523","0.0-74.0-0.0","770","","","","50","0,0,0","6","blank","308","null","0.21137668223411857","0.3205919302677574","0.5071641402660403","0","","","","","",""
"","do_trial","75","299627","0.0-75.0-0.0","576","","","","49","0,1,1","6","blank","309","null","0.44062808753172406","0.5083800923743135","0.35223896341321786","0","","","","","",""
"","do_trial","76","302626","0.0-76.0-0.0","473","","","","51","1,1,0","6","blank","310","null","0.5477478068833646","0.5201784093539981","0.26319158141905913","0","","","","","",""
"","do_recog","77","306002","0.0-77.0-0.0","1872","","","","56","","","","311","probe-118","","","","","1","[object Object]","89","2","1",""
"","do_trial","78","309450","0.0-78.0-0.0","921.0000000000582","","","","50","1,1,0","6","blank","312","null","0.677540910594397","0.3849507581194695","0.1785161981810832","1","","","","","",""
"","do_recog","79","312882","0.0-79.0-0.0","1928","","","","56","","","","313","probe-99","","","","","1","[object Object]","206","5","1",""
"","do_trial","80","316418","0.0-80.0-0.0","1009","","","","49","1,0,0","6","blank","314","null","0.6538666157719434","0.41365549314394195","0.08670458745602044","1","","","","","",""
"","do_trial","81","319986","0.0-81.0-0.0","1040","","","","50","1,0,0","6","blank","315","null","0.6826746965559991","0.3863261918910811","0.0612337606973926","0","","","","","",""
"","do_recog","82","323953","0.0-82.0-0.0","2463","","","","56","","","","316","probe-219","","","","","1","[object Object]","203","5","1",""
"","do_trial","83","327610","0.0-83.0-0.0","1129.0000000000582","","","","50","0,1,1","6","blank","317","null","0.8216628548012448","0.4806849725825585","0.12244918890527352","1","","","","","",""
"","do_trial","84","333639","0.0-84.0-0.0","null","","","","null","1,1,0","6","blank","318","null","0.7383272095393576","0.2992957090736734","0.08618303807834518","","","","","","",""
"","do_trial","85","336656","0.0-85.0-0.0","490","","","","49","1,1,0","6","blank","319","null","0.7495504441723604","0.23947202894107292","0.07234629952085281","1","","","","","",""
"","do_recog","86","339808","0.0-86.0-0.0","1648","","","","55","","","","320","probe-194","","","","","1","[object Object]","43","1","1",""
"","do_trial","87","343881","0.0-87.0-0.0","1545","","","","50","1,0,0","6","blank","321","null","0.6797331645587873","0.13978316812964223","0.062336582220148574","0","","","","","",""
"","do_recog","88","347200","0.0-88.0-0.0","1815","","","","56","","","","322","probe-61","","","","","1","[object Object]","44","1","1",""
"","do_trial","89","351400","0.0-89.0-0.0","1672","","","","49","0,0,0","6","blank","323","null","0.6421072207887503","0.28239993668341756","0.14536726281742948","0","","","","","",""
"","do_recog","90","354479","0.0-90.0-0.0","1575","","","","56","","","","324","probe-32","","","","","1","[object Object]","81","2","1",""
"","do_trial","91","358232","0.0-91.0-0.0","1226","","","","50","1,0,0","6","blank","325","null","0.7696045428463518","0.33643911055172676","0.07350813853516117","0","","","","","",""
"","do_recog","92","361766","0.0-92.0-0.0","2032","","","","54","","","","326","probe-214","","","","","1","[object Object]","163","4","0",""
"","do_trial","93","365544","0.0-93.0-0.0","1250","","","","51","0,1,0","6","blank","327","null","0.7003751278848486","0.3541828756643845","0.05758757839709215","0","","","","","",""
"","do_recog","94","369078","0.0-94.0-0.0","2031","","","","55","","","","328","probe-18","","","","","1","[object Object]","201","5","1",""
"","do_trial","95","372567","0.0-95.0-0.0","959.9999999999418","","","","51","1,1,0","6","blank","329","null","0.7866131339916226","0.28087513618433596","0.10435371414723399","0","","","","","",""
"","do_recog","96","376558","0.0-96.0-0.0","2486.999999999942","","","","53","","","","330","probe-250","","","","","0","[object Object]","null","null","1",""
"","do_trial","97","380047","0.0-97.0-0.0","959.0000000000582","","","","51","1,0,0","6","blank","331","null","0.7926240244390139","0.2619006469343118","0.18255086157534614","0","","","","","",""
"","do_recog","98","383589","0.0-98.0-0.0","2039.0000000000582","","","","55","","","","332","probe-181","","","","","1","[object Object]","207","5","1",""
"","do_trial","99","387142","0.0-99.0-0.0","1022.0000000000582","","","","49","1,1,1","6","blank","333","null","0.8095454675338488","0.21119422254104023","0.285024197479539","1","","","","","",""
"","do_trial","100","390622","0.0-100.0-0.0","950.9999999999418","","","","51","0,0,1","6","blank","334","null","0.824317327628549","0.13518348833995628","0.29958814836187186","1","","","","","",""
"","do_trial","101","394046","0.0-101.0-0.0","894.0000000000582","","","","50","1,0,1","6","blank","335","null","0.7102276787693778","0.17556277396204956","0.21203462997194306","0","","","","","",""
"","do_recog","102","397173","0.0-102.0-0.0","1623","","","","56","","","","336","probe-34","","","","","1","[object Object]","84","2","1",""
"","do_trial","103","401094","0.0-103.0-0.0","1391.0000000000582","","","","51","1,0,0","6","blank","337","null","1","0.2884363531425358","0.05753730821661472","0","","","","","",""
"","do_trial","104","404645","0.0-104.0-0.0","1021","","","","49","1,0,0","6","blank","338","null","0.9475256856524692","0.23118136785409782","0.11496442252243817","1","","","","","",""
"","do_trial","105","408117","0.0-105.0-0.0","939.0000000000582","","","","50","0,0,1","6","blank","339","null","0.8563739140842214","0.3302596423098422","0.21167815380807406","0","","","","","",""
"","do_trial","106","411381","0.0-106.0-0.0","736","","","","51","1,0,0","6","blank","340","null","0.8780813628392349","0.29382702552363316","0.12361105352057586","0","","","","","",""
"","do_recog","107","414988","0.0-107.0-0.0","2103","","","","55","","","","341","probe-126","","","","","1","[object Object]","80","2","1",""
"","do_trial","108","418397","0.0-108.0-0.0","880.9999999999418","","","","51","1,1,0","6","blank","342","null","0.7402298538840043","0.29424004861803627","0.05957882435967301","0","","","","","",""
"","do_trial","109","422668","0.0-109.0-0.0","1744","","","","49","1,1,1","6","blank","343","null","0.7712108473260257","0.33461436537725436","0.16007030994590665","1","","","","","",""
"","do_recog","110","425731","0.0-110.0-0.0","1560","","","","56","","","","344","probe-02","","","","","1","[object Object]","208","5","1",""
"","do_trial","111","429428","0.0-111.0-0.0","1168","","","","50","1,0,0","6","blank","345","null","0.7303195971745199","0.33541735115165183","0.09139526870212564","0","","","","","",""
"","do_trial","112","433108","0.0-112.0-0.0","1152","","","","51","0,0,0","6","blank","346","null","0.6897715397191931","0.40218836702045435","0.11202323247065482","0","","","","","",""
"","do_trial","113","435700","0.0-113.0-0.0","65.00000000005821","","","","51","1,1,0","6","blank","347","null","0.635894231377081","0.47471708399255036","0.06266658779028553","0","","","","","",""
"","do_trial","114","439164","0.0-114.0-0.0","936","","","","49","1,1,0","6","blank","348","null","0.7293813918100003","0.4881866556663354","0.1625188257915781","1","","","","","",""
"","do_trial","115","443155","0.0-115.0-0.0","1464","","","","51","1,1,0","6","blank","349","null","0.7559412224241824","0.5612936145051954","0.112423615204577","0","","","","","",""
"","do_trial","116","446395","0.0-116.0-0.0","712","","","","50","1,1,0","6","blank","350","null","0.6273834211885647","0.5500839230585566","0.07532704605501522","1","","","","","",""
"","do_recog","117","449970","0.0-117.0-0.0","2071","","","","55","","","","351","probe-123","","","","","1","[object Object]","209","5","1",""
"","do_trial","118","453483","0.0-118.0-0.0","984","","","","51","0,1,0","6","blank","352","null","0.4104741915929922","0.7046306024250569","0.16779269810998165","0","","","","","",""
"","do_trial","119","456547","0.0-119.0-0.0","535","","","","49","0,1,0","6","blank","353","null","0.4978371440179184","0.7254675314760222","0.05904651010143626","0","","","","","",""
"","do_trial","120","459634","0.0-120.0-0.0","560.9999999999418","","","","50","0,1,0","6","blank","354","null","0.5278612043528358","0.7554935437890791","0.10450232773066116","1","","","","","",""
"","do_trial","121","462834","0.0-121.0-0.0","672","","","","51","1,1,0","6","blank","355","null","0.5798099820987538","0.8769582868751249","0.12517702118409157","0","","","","","",""
"","do_trial","122","466090","0.0-122.0-0.0","729.0000000000582","","","","49","0,1,0","6","blank","356","null","0.6431347912113181","0.843290500360755","0.1597381297627416","0","","","","","",""
"","do_recog","123","469745","0.0-123.0-0.0","2151","","","","55","","","","357","probe-120","","","","","1","[object Object]","85","2","1",""
"","do_trial","124","473074","0.0-124.0-0.0","801","","","","51","1,1,0","6","blank","358","null","0.5539165701130457","0.710934526880422","0.09066814680279438","0","","","","","",""
"","do_recog","125","477289","0.0-125.0-0.0","2710.999999999942","","","","56","","","","359","probe-152","","","","","1","[object Object]","48","1","1",""
"","do_trial","126","480785","0.0-126.0-0.0","969","","","","50","0,1,0","6","blank","360","null","0.5695645501632052","0.8431455361118637","0.17193348183763388","1","","","","","",""
"","do_recog","127","484120","0.0-127.0-0.0","1832.0000000000582","","","","56","","","","361","probe-256","","","","","0","[object Object]","null","null","0",""
"","do_trial","128","487561","0.0-128.0-0.0","913","","","","49","1,0,0","6","blank","362","null","0.5387640031665896","0.7464930040044745","0.07947747181107709","1","","","","","",""
"","do_trial","129","490713","0.0-129.0-0.0","625","","","","51","0,1,0","6","blank","363","null","0.43045720624020933","0.7245650228514056","0.18329254935253517","0","","","","","",""
"","do_trial","130","493768","0.0-130.0-0.0","528","","","","50","1,1,0","6","blank","364","null","0.529442764799669","0.8008403319869245","0.14029737418426902","1","","","","","",""
"","do_recog","131","497160","0.0-131.0-0.0","1888.0000000000582","","","","55","","","","365","probe-229","","","","","1","[object Object]","46","1","1",""
"","do_trial","132","500400","0.0-132.0-0.0","713.0000000001164","","","","50","1,0,0","6","blank","366","null","0.4069802262480976","0.7674794521581038","0.1655416336714143","0","","","","","",""
"","do_recog","133","504399","0.0-133.0-0.0","2495","","","","56","","","","367","probe-216","","","","","1","[object Object]","200","5","1",""
"","do_trial","134","507656","0.0-134.0-0.0","729","","","","51","1,1,0","6","blank","368","null","0.43594196303557303","0.8174625536528488","0.053174156815679","0","","","","","",""
"","do_trial","135","510664","0.0-135.0-0.0","480.9999999998836","","","","49","0,1,0","6","blank","369","null","0.35244069645077275","0.8776243151882928","0.11256812951507296","0","","","","","",""
"","do_recog","136","514071","0.0-136.0-0.0","1903","","","","55","","","","370","probe-69","","","","","1","[object Object]","126","3","1",""
"","do_trial","137","517647","0.0-137.0-0.0","1046.9999999998836","","","","50","0,1,0","6","blank","371","null","0.40481860246574136","0.8981710548257462","0.05817569564686953","1","","","","","",""
"","do_recog","138","521014","0.0-138.0-0.0","1863","","","","56","","","","372","probe-45","","","","","1","[object Object]","49","1","1",""
"","do_trial","139","524503","0.0-139.0-0.0","961","","","","50","0,1,0","6","blank","373","null","0.39606538800256","0.8472811612785863","0.11360436071428315","1","","","","","",""
"","do_trial","140","529238","0.0-140.0-0.0","2209","","","","50","1,1,1","6","blank","374","null","0.36859761813026376","0.6489665446004312","0.2368752056421719","1","","","","","",""
"","do_recog","141","532974","0.0-141.0-0.0","2232","","","","53","","","","375","probe-252","","","","","0","[object Object]","null","null","1",""
"","do_trial","142","536390","0.0-142.0-0.0","888","","","","51","1,1,0","6","blank","376","null","0.3732597432094423","0.7653024306866155","0.10924607962173917","0","","","","","",""
"","do_trial","143","539542","0.0-143.0-0.0","625","","","","50","1,0,0","6","blank","377","null","0.23763821675644436","0.6488468106924203","0.16816595535061576","0","","","","","",""
"","do_trial","144","542949","0.0-144.0-0.0","881.0000000001164","","","","49","0,1,0","6","blank","378","null","0.26271395078861315","1","0.11586450408373827","0","","","","","",""
"","do_trial","145","546030","0.0-145.0-0.0","553","","","","51","0,1,1","6","blank","379","null","0.36306524847445487","0.9399061059898529","0.212797317229819","1","","","","","",""
"","do_trial","146","552059","0.0-146.0-0.0","null","","","","null","1,1,0","6","blank","380","null","0.3513783985765751","0.9367334893009038","0.1728535539292616","","","","","","",""
"","do_recog","147","556061","0.0-147.0-0.0","2497","","","","54","","","","381","probe-42","","","","","1","[object Object]","45","1","0",""
"","do_trial","148","560316","0.0-148.0-0.0","1728","","","","51","0,1,0","6","blank","382","null","0.48276889612100476","0.8515757561547896","0.17346162756601552","0","","","","","",""
"","do_trial","149","563213","0.0-149.0-0.0","368","","","","50","0,1,0","6","blank","383","null","0.4128569796539739","0.8858257096565936","0.1812522045856297","1","","","","","",""
"","do_trial","150","567597","0.0-150.0-0.0","1857","","","","50","1,1,0","6","blank","384","null","0.4424305396001519","0.9412393126868057","0.2313314871530924","1","","","","","",""
"","do_trial","151","570668","0.0-151.0-0.0","544","","","","49","0,1,0","6","blank","385","null","0.3779974638649168","0.8521997955176328","0.0920892415083319","0","","","","","",""
"","do_trial","152","573764","0.0-152.0-0.0","567","","","","51","0,1,1","6","blank","386","null","0.4722643374856034","0.825217013980588","0.056699932819184284","1","","","","","",""
"","do_recog","153","577171","0.0-153.0-0.0","1904","","","","55","","","","387","probe-64","","","","","1","[object Object]","128","3","1",""
"","do_trial","154","580564","0.0-154.0-0.0","864.9999999998836","","","","49","1,1,0","6","blank","388","null","0.5086500062848271","0.7859294755252307","0.18994615636591383","1","","","","","",""
"","do_recog","155","583851","0.0-155.0-0.0","1784","","","","56","","","","389","probe-40","","","","","1","[object Object]","123","3","1",""
"","do_trial","156","587411","0.0-156.0-0.0","1032","","","","50","0,1,0","6","blank","390","null","0.5201498271199744","0.8815819222117769","0.09610883977994299","1","","","","","",""
"","do_recog","157","590859","0.0-157.0-0.0","1944","","","","53","","","","391","probe-191","","","","","1","[object Object]","168","4","0",""
"","do_trial","158","594347","0.0-158.0-0.0","961","","","","51","1,1,0","6","blank","392","null","0.7485792849851811","0.5779934131923755","0.11828704308844062","0","","","","","",""
"","do_recog","159","597881","0.0-159.0-0.0","2030.9999999998836","","","","56","","","","393","probe-210","","","","","1","[object Object]","121","3","1",""
"","do_trial","160","601275","0.0-160.0-0.0","865.0000000001164","","","","50","1,0,0","6","blank","394","null","0.6387288749275449","0.35395227605629975","0.24701486485951019","0","","","","","",""
"","do_trial","161","604698","0.0-161.0-0.0","897","","","","50","0,1,1","6","blank","395","null","0.8093379589441659","0.08371627332583625","0.3355415557187033","1","","","","","",""
"","do_trial","162","608075","0.0-162.0-0.0","848.9999999998836","","","","49","0,0,0","6","blank","396","null","0.768301067959365","0.0929237862226352","0.29469033445407733","0","","","","","",""
"","do_trial","163","611954","0.0-163.0-0.0","1350","","","","51","1,0,0","6","blank","397","null","0.7126125303839927","0.18004899706241595","0.283995437106594","0","","","","","",""
"","do_trial","164","615306","0.0-164.0-0.0","825","","","","50","1,1,0","6","blank","398","null","0.7230953309716277","0.24629688564475705","0.34414235599189513","1","","","","","",""
"","do_recog","165","619009","0.0-165.0-0.0","2200","","","","56","","","","399","probe-222","","","","","1","[object Object]","166","4","1",""
"","do_trial","166","622466","0.0-166.0-0.0","928.0000000001164","","","","50","1,0,1","6","blank","400","null","0.7752952383428944","0.12445414544948807","0.30500178102815967","0","","","","","",""
"","do_recog","167","626025","0.0-167.0-0.0","2054.9999999998836","","","","54","","","","401","probe-243","","","","","0","[object Object]","null","null","1",""
"","do_trial","168","629577","0.0-168.0-0.0","1025.9999999998836","","","","51","0,1,0","6","blank","402","null","0.8131147394783966","0.1982202162413364","0.28030999254362327","0","","","","","",""
