"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","13108","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","13111","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","41924","0.0-2.0","28812","<div class='center'><p>Welcome! This is the second day of the experiment. This part will last ~30 minutes. </p><br><p>Just as a reminder, you are the head captain of a pirate ship traveling around the world to different places. </p><p>Today,you’ve arrived at the final destination of your journey!</p><p> Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the places you visited yesterday.</p><p>You’ll still be deciding which pirates you want to rob ships. Because of the fog, however, you won't be able to see which ship your chosen pirate is robbing. </p><p><b>[Press the space bar to go over the instructions]</b></p></div>","32","6143dabbacaecb3a83abd1f7","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","50227","0.0-3.0","8302.300000011921","<div class='center'><p>Like yesterday,as the head captain of the ship, you have one important things to do: </p><b><p> Pick the pirate who you think will be most successful at robbing the next ship.</p></b><p>This is important in determining how much bonus money you’ll win.</p><br><p>The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. </p><p> Press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","70347","0.0-4.0","20118.600000023842","<div class='center'><p>Unlike yesterday, sometimes you’ll be asked if you’ve seen a ship before (see the example below). You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not see the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you recall it correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","","",""
"","do_welcome","5","71866","0.0-5.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","6","77281","0.0-6.0-0.0","2860","","","","49","0,0,1","6","blank","240","null","0.507493264711197","0.13074427338308106","1","0","","","","","",""
"","do_recog","7","83310","0.0-7.0-0.0","null","","","","null","","","","241","probe-204","","","","","1","[object Object]","49","1","0",""
"","do_trial","8","86959","0.0-8.0-0.0","1096.9000000357628","","","","50","1,1,1","6","blank","242","null","0.4352597034749959","0.1055873965450478","0.8691997691157514","1","","","","","",""
"","do_recog","9","90060","0.0-9.0-0.0","1585.300000011921","","","","53","","","","243","probe-257","","","","","0","[object Object]","null","null","1",""
"","do_trial","10","93532","0.0-10.0-0.0","928.6000000238419","","","","50","0,0,1","6","blank","244","null","0.43116375028365356","0.15261706021158802","0.8803102837106892","0","","","","","",""
"","do_recog","11","96061","0.0-11.0-0.0","1014.6999999880791","","","","53","","","","245","probe-192","","","","","1","[object Object]","163","4","0",""
"","do_trial","12","99563","0.0-12.0-0.0","962.5","","","","51","1,0,0","6","blank","246","null","0.42465684335209347","0.20087333373518795","0.7627759964819079","0","","","","","",""
"","do_recog","13","102736","0.0-13.0-0.0","1654.699999988079","","","","54","","","","247","probe-79","","","","","1","[object Object]","40","1","0",""
"","do_trial","14","106108","0.0-14.0-0.0","822.7000000476837","","","","51","0,1,1","6","blank","248","null","0.32674835654518797","0.24108834767119255","0.7850213170301042","1","","","","","",""
"","do_trial","15","109437","0.0-15.0-0.0","784.9000000357628","","","","49","0,1,0","6","blank","249","null","0.2541294344635481","0.2276834667051342","0.8593483170553833","0","","","","","",""
"","do_trial","16","112561","0.0-16.0-0.0","585.8999999761581","","","","50","1,0,1","6","blank","250","null","0.3549976006604929","0.07349391840309819","0.7836544349150673","0","","","","","",""
"","do_recog","17","115468","0.0-17.0-0.0","1387","","","","55","","","","251","probe-22","","","","","1","[object Object]","120","3","1",""
"","do_trial","18","118488","0.0-18.0-0.0","471.60000002384186","","","","51","0,0,1","6","blank","252","null","0.3541567355657429","0.07052047811968297","0.7692647903540991","1","","","","","",""
