"participant_id","Intercept","reward_1","reward_2","reward_3","probed_identity","probed_reward","context_rwd"
"392",-0.24249323697091,0.928316062872731,0.539181827161126,0.355435478459771,-0.0104309402110356,0.0504510903842089,-0.171140175509097
"395",-0.0243460870362795,0.0819042507258297,0.00514227636147942,-0.0165411061065646,-0.344161030818227,-0.0149094548556089,0.256155433145581
"401",0.102631265569619,-0.397246653223568,-0.163490894615112,-0.108780159874926,0.154204300062234,0.0455032831567832,0.054586875913257
"421",0.0380194599473375,-0.0804359570263029,0.121434864877618,0.200355886162675,0.557908292879453,0.290955747177138,0.208673783198931
"423",-0.0175142980695772,0.105775324713926,-0.045718143753826,-0.16792023014884,0.326021843221912,-0.164850401593594,-0.776423726728335
"433",-0.0206050716381185,-0.176013079424499,0.232962243849308,0.345778189441513,0.0249073852116889,0.0030145523229411,0.0341710286185456
"463",0.0448797049817594,-0.0195762184395393,-0.19669261036433,-0.199803819710595,-0.241869844333552,0.0674070294190549,0.417184264747943
"470",-0.129831877154076,0.417501857145871,0.278235417562234,0.228929233963087,-0.13723751519832,-0.0552828528115645,-0.114226102901158
"472",0.0609125042375844,-0.361065211392361,0.026182719940936,0.191013711811612,0.1328322222465,0.075390559416702,0.199254792046434
"478",0.07509492177905,-0.352987822548751,-0.0315877680886059,0.0680602179600164,0.179151319735615,0.0908646934562462,0.146713718254809
"506",-0.0389831926960786,0.294050905746661,0.0580491083245087,0.0569137115204675,0.0738726480241001,0.122483921676586,0.199350950820748
"518",-0.182231524524683,0.811501017745103,0.311889665738614,0.127452164296993,0.0985155434508443,-0.00215818793140952,-0.338425096999322
"534",-0.0401797596955339,0.248885948344391,0.030128099465996,0.0205266791720757,-0.0163158510283736,0.0313196333729827,0.070102504778224
"547",-0.174849143279991,0.728296687274854,0.352779764632697,0.2154756914797,-0.280274528343705,0.107650544047215,0.291524099935122
"588",0.188120998106412,-0.670731948096443,-0.161166507059504,0.0159250635545852,0.717028853989565,0.290477585757692,0.221074912974629
"592",0.0370460788962127,-0.203058763116229,-0.0267890605709322,0.0509805289183382,-0.0103024565660061,0.0143867407861717,0.120564933396935
"603",-0.00309938315818861,0.0785379918212674,0.0680559670420149,0.167008297179788,0.0476946675607592,0.177348174335567,0.439412233760736
"615",0.0636137001487267,-0.0915620871917003,-0.287820510931888,-0.378047168144607,0.0440455452905325,-0.0853218713928183,-0.251671965107929
"618",-0.126475211711316,0.722888517522451,0.132564815478757,-0.0144344108905114,-0.058602380033827,0.0814166963555732,0.0725038841263321
"625",0.0717641270539395,-0.213053922521896,-0.189884267764085,-0.137413311071416,-0.000132413589727179,0.0109399377418895,0.118158169550603
"658",0.0889283792325268,-0.587447148010285,-0.0295938880449158,0.164018294383012,-0.0502033700934064,-0.0241960059998495,0.175979734968878
"659",-0.141240357823366,0.291869416774685,0.442531825154079,0.455567224725453,-0.215181084517572,-0.0102681456980128,0.0794215730925227
"672",0.0630151045576068,0.0783253030433934,-0.132985010206353,-0.17415955970322,0.963750456900104,0.173774950060431,-0.480221717033832
"702",0.0351572905671234,-0.0591952972263131,-0.147361756997235,-0.162961391520974,0.076907456000391,-0.0477443818982341,-0.159447243236838
"709",0.045220244909003,-0.333078656762083,-0.127214300041145,-0.154802872247491,-0.305218494746088,-0.184618841345821,-0.14284334783418
"710",-0.269607326320292,1.35449120469913,0.411565130842811,0.160727482915009,-0.105862100756497,0.1577124896201,0.128801486912208
"716",0.0219641012947159,0.0929037487443757,-0.00192520719246111,0.0137965607675962,0.357658491518544,0.209989955020325,0.173836515317077
"717",0.083419650555104,0.0495372992104178,-0.315339985260958,-0.356890247117045,0.335403582741763,0.14023763909334,0.0539270401283877
"727",-0.200940990463193,0.87579189782673,0.306181037593997,0.0775374477268933,0.0157392947975372,-0.068646137844854,-0.455835441204166
"737",0.157594148107053,-0.560426095780778,-0.405872636290734,-0.30309849010224,0.0281156775033469,-0.077049683930525,-0.0125388602501187
"738",0.116882518386432,-0.2722230842122,-0.190924150478598,-0.155913845467594,0.507225304080698,0.189637495903901,0.054431172172183
"741",-0.01427677350658,-0.00985960437430874,0.109894891034203,0.121512753983416,-0.0592267392455671,0.0664662909179327,0.191871600221943
"754",0.110930710786679,-0.629523184298659,-0.143792895285158,0.0288775284505351,-0.422886970097606,-0.00594845878816765,0.563173360077357
"758",-0.185293728763857,0.430937115764454,0.54355722185609,0.452444046856636,0.235718821003478,-0.133949907691374,-0.733035689758008
"784",-0.049749339989505,0.228047484638876,0.0740228227874948,-0.00255802628152455,-0.0570370767493975,0.00567482820997911,-0.0233309028682854
"787",0.0482500569698148,-0.127895496165385,-0.112160908668322,-0.0702442532017356,-0.0376940589401519,0.0598701192311461,0.236828030105089
"804",-0.0533350822956092,-0.0915620810920639,0.173076464625112,0.13020191594003,-0.128747987713106,-0.231691726708852,-0.495710708385459
"813",-0.146018522753676,0.455765555169031,0.470808178657351,0.42449029335912,0.230036569001876,0.0969079334939317,-0.138677070846147
"844",0.135601734412313,-0.699105101800626,-0.377116206232017,-0.299971153819107,-0.427726473576714,-0.278347992016723,-0.092489074947569
"875",0.0025130449850006,-0.25736919340177,0.278870791888026,0.383521698759138,0.427843771380561,0.0777576943229072,-0.176587426741798
"877",-0.0415285308674828,0.00975782377830905,0.073391634035897,0.00624722532402908,-0.120217745550815,-0.180083912220935,-0.384097673565943
"887",-0.108365196398208,0.483673126789545,0.172709567494099,0.0738874108294936,0.0314218903188826,-0.0142961238677808,-0.193733502898816
"891",-0.246199700508264,1.08873575438539,0.319542414053413,0.0148236441562799,-0.250664851190165,-0.0991972077940972,-0.358297784282172
"894",0.102956278765216,-0.272416416717484,-0.285492651211087,-0.284997002390728,-0.0782608068531396,0.0470702680054482,0.247052832410491
"913",-0.265518345816091,0.926684893614903,0.653635733802084,0.531822130557258,0.0899620935863962,0.0325523667161696,-0.273251814685693
"916",-0.110426900344658,0.227381540413008,0.256142655704561,0.218930851325292,-0.329193046938108,-0.12405295035614,-0.0816827349212242
"918",0.000258244649483418,0.072484266637595,-0.0815435202188697,-0.0961627737219569,-0.17673453564366,-0.00601985401350751,0.151517820428772
"923",0.0801138991640436,-0.237827758726823,-0.291195421614354,-0.268831019711289,-0.247486851390556,-0.0661095087409602,0.160960768642918
"928",-0.00192464721546056,-0.101294897441563,0.00938716549875102,0.045450032208767,-0.076271594202684,-0.104495613384432,-0.140281498764227
"936",0.0115891084136538,-0.0402381731710057,-0.097146444121659,-0.103017434948503,-0.22766899209929,-0.0657723653669672,0.0721761237515889
"946",0.219878379390875,-1.00674685038267,-0.415421271673578,-0.249578102763148,-0.108704760100181,-0.100429959022866,0.119288164713015
"957",-0.118130381785659,0.48263451983372,0.162302218012941,0.0887982575040113,-0.128422876479731,-0.0750912874584422,-0.163321419122705
"958",-0.0533277493457314,0.28929793373781,0.0549540428271564,-0.00218731932450049,0.024471901624859,0.00363478316983585,-0.0799591318023972
"959",0.135246621846469,-0.443409371039314,-0.242670259429234,-0.122129020722936,-0.0130593816136707,0.16223087031887,0.553582367132717
"965",0.105233898795437,-0.16688401173826,-0.251595183126752,-0.233208306323549,0.00383480163552641,0.232305593718372,0.607199362221118
"1059",0.0992913818704997,-0.142972754576626,-0.298363802943239,-0.250331645874013,0.355076998487429,0.0629848578647094,-0.0630433919903663
"1149",0.143487611864449,-0.554482885253003,-0.374048514951128,-0.279884412207749,-0.133055739344391,-0.0969287738149237,0.0724513959000567
"1183",0.070493471628591,-0.03146692356266,-0.238292282405484,-0.179988981987236,0.138877754565074,0.112345881527955,0.241479557740125
"1225",0.0103067435814212,0.0421366967151851,-0.163994675168145,-0.261246396610469,-0.302381349878485,-0.0747262589706331,0.050914235169785
"1249",-0.107731749550229,0.117820176713332,0.348749028745681,0.338308580803853,-0.129477856901787,-0.125442742408983,-0.262386197779225
"1250",-0.240057476273689,1.25202179847225,0.24507274493898,0.0241498406950545,-0.447118665123944,0.074026725207867,0.311683324981888
"1302",-0.0673143366330947,0.0738561673275635,0.202152469510302,0.249977375916839,-0.0430421512884244,-0.108806572218328,-0.214990389865297
"1352",0.0164880000570209,-0.118807116701455,0.0251925063415361,0.11015361821007,-0.00624299902752558,0.0359484544070995,0.160702177933266
"1403",0.0943113400132706,-0.395069472539268,-0.245488117268068,-0.268649476739877,0.205344014351597,-0.168559035789745,-0.536734783371861
"1457",-0.0186785451852609,0.242550906493146,-0.113280539394154,-0.258680449595751,-0.0180956091195216,-0.045755180334667,-0.196542674866682
"1488",-0.0713260393140139,0.241063685111318,0.140535461874313,0.0473477578095126,-0.106630261026657,-0.0335074152392963,-0.0992579536236523
"1539",0.1666132831318,-0.526489103327759,-0.423981699980821,-0.307115978060841,-0.13919165953451,0.0440148322888322,0.4347154229953
"1601",0.210292031861265,-0.770709320671127,-0.456937043072489,-0.37897344275364,0.101413012267152,-0.00943489618663675,0.0667609394796593
"1624",-0.0208144991436796,0.115931018672223,-0.10850773552196,-0.175406682911007,-0.197343787610923,-0.165489356083503,-0.238663416096033
"1685",-0.304873005015501,1.40550551862142,0.548388640354893,0.240105743126372,0.247881042571238,0.0800969586047205,-0.454825503794101
"1692",0.103106481339411,-0.548847832051899,-0.121466065638901,-0.0220058336284727,0.0914978099933739,-0.049796962357207,-0.076235132020504
"1708",-0.0645763115268768,-0.110078543380043,0.403067145939923,0.583289110505737,-0.0529496678196883,0.0285568102440708,0.185387204458342
"1724",-0.064943783277444,0.282673333468069,0.0549834994907159,-0.0105006348807243,-0.0890705647813743,-0.073752267803613,-0.162852130202118
"1756",-0.00901693598853592,0.00320647149941209,-0.0191188759461843,-0.0659744919369609,-0.177603377311717,-0.0643346156475935,-0.0255948699851525
"1801",0.103119590350187,-0.527855964355231,-0.138393788761553,-0.0403939639898803,-0.11462764008456,-0.00748199149631278,0.210451209946148
"1962",-0.0282695215017102,-0.0392922062066176,0.151260538377508,0.213389493530013,-0.21168575664295,0.0217962917370899,0.263836337328002
"1980",-0.127613225057046,0.722804824388283,0.124884102192694,-0.0498369547133022,0.148067408340901,0.0133337294502336,-0.295047148307712
"2144",-0.0120084588268171,0.0919590643022029,0.0235947008403297,0.0484856289945312,0.142266519597356,0.0244509019673765,-0.0557096195946266
"2148",0.0522713528373535,-0.352398140421547,-0.0718848823498777,-0.0111655178315536,-0.0569200264241917,-0.109218575286344,-0.126279667244433
"2430",-0.0150509951429323,-0.124257171142925,-0.0191318430722637,-0.0437145525133559,0.0103000425045229,-0.30687578102217,-0.733373086913822
"2712",0.156151369390613,-0.67527348547774,-0.339384736172235,-0.167408292376565,-0.406946464495201,-0.0212916627158535,0.558313346313799
